district,native,foreign born,state
43,0.9354,0.0646,michigan
44,0.9476,0.0524,michigan
45,0.7933,0.2067,michigan
46,0.9197,0.0803,michigan
47,0.9708,0.0292,michigan
48,0.9809,0.0191,michigan
49,0.9617,0.0383,michigan
50,0.9403,0.0597,michigan
51,0.9737,0.0263,michigan
52,0.9328,0.0672,michigan
53,0.8193,0.1807,michigan
54,0.8926,0.1074,michigan
55,0.791,0.209,michigan
56,0.9704,0.0296,michigan
57,0.9766,0.0234,michigan
58,0.9691,0.0309,michigan
59,0.9643,0.0357,michigan
60,0.9331,0.0669,michigan
61,0.9197,0.0803,michigan
62,0.9444,0.0556,michigan
63,0.9689,0.0311,michigan
64,0.976,0.024,michigan
65,0.9764,0.0236,michigan
66,0.946,0.054,michigan
67,0.9343,0.0657,michigan
68,0.9065,0.0935,michigan
69,0.8418,0.1582,michigan
70,0.9839,0.0161,michigan
71,0.9491,0.0509,michigan
72,0.8566,0.1434,michigan
73,0.9629,0.0371,michigan
74,0.9521,0.0479,michigan
75,0.8434,0.1566,michigan
76,0.902,0.098,michigan
77,0.8792,0.1208,michigan
78,0.9414,0.0586,michigan
79,0.9511,0.0489,michigan
80,0.9579,0.0421,michigan
81,0.9761,0.0239,michigan
82,0.9721,0.0279,michigan
83,0.9724,0.0276,michigan
84,0.9886,0.0114,michigan
85,0.9875,0.0125,michigan
86,0.962,0.038,michigan
87,0.976,0.024,michigan
88,0.9693,0.0307,michigan
89,0.9593,0.0407,michigan
90,0.8906,0.1094,michigan
91,0.9795,0.0205,michigan
92,0.9724,0.0276,michigan
93,0.97,0.03,michigan
94,0.9595,0.0405,michigan
95,0.9817,0.0183,michigan
96,0.9864,0.0136,michigan
97,0.9866,0.0134,michigan
98,0.9608,0.0392,michigan
99,0.9721,0.0279,michigan
100,0.9643,0.0357,michigan
101,0.9762,0.0238,michigan
102,0.9858,0.0142,michigan
103,0.9847,0.0153,michigan
104,0.9726,0.0274,michigan
105,0.9824,0.0176,michigan
106,0.9814,0.0186,michigan
107,0.9699,0.0301,michigan
108,0.9875,0.0125,michigan
109,0.9775,0.0225,michigan
110,0.9683,0.0317,michigan
1a,0.9682,0.0318,minnesota
1b,0.9618,0.0382,minnesota
2a,0.9879,0.0121,minnesota
2b,0.9847,0.0153,minnesota
3a,0.9643,0.0357,minnesota
3b,0.9787,0.0213,minnesota
4a,0.9261,0.0739,minnesota
4b,0.9857,0.0143,minnesota
5a,0.9801,0.0199,minnesota
5b,0.989,0.011,minnesota
6a,0.9816,0.0184,minnesota
6b,0.9884,0.0116,minnesota
7a,0.9591,0.0409,minnesota
7b,0.9648,0.0352,minnesota
8a,0.9631,0.0369,minnesota
8b,0.9862,0.0138,minnesota
9a,0.9854,0.0146,minnesota
9b,0.967,0.033,minnesota
10a,0.9812,0.0188,minnesota
10b,0.9906,0.0094,minnesota
11a,0.9824,0.0176,minnesota
11b,0.9875,0.0125,minnesota
12a,0.973,0.027,minnesota
12b,0.9774,0.0226,minnesota
13a,0.9715,0.0285,minnesota
13b,0.9621,0.0379,minnesota
14a,0.8592,0.1408,minnesota
14b,0.9045,0.0955,minnesota
15a,0.9849,0.0151,minnesota
15b,0.9875,0.0125,minnesota
16a,0.9429,0.0571,minnesota
16b,0.9748,0.0252,minnesota
17a,0.9559,0.0441,minnesota
17b,0.9026,0.0974,minnesota
18a,0.9765,0.0235,minnesota
18b,0.9527,0.0473,minnesota
19a,0.9549,0.0451,minnesota
19b,0.914,0.086,minnesota
20a,0.9699,0.0301,minnesota
20b,0.9516,0.0484,minnesota
21a,0.9643,0.0357,minnesota
21b,0.9762,0.0238,minnesota
22a,0.9662,0.0338,minnesota
22b,0.8311,0.1689,minnesota
23a,0.9684,0.0316,minnesota
23b,0.9523,0.0477,minnesota
24a,0.942,0.058,minnesota
24b,0.9014,0.0986,minnesota
25a,0.9412,0.0588,minnesota
25b,0.8624,0.1376,minnesota
26a,0.8036,0.1964,minnesota
26b,0.925,0.075,minnesota
27a,0.945,0.055,minnesota
27b,0.8802,0.1198,minnesota
28a,0.9611,0.0389,minnesota
28b,0.9867,0.0133,minnesota
29a,0.9781,0.0219,minnesota
29b,0.9588,0.0412,minnesota
30a,0.9515,0.0485,minnesota
30b,0.9626,0.0374,minnesota
31a,0.9611,0.0389,minnesota
31b,0.965,0.035,minnesota
32a,0.9743,0.0257,minnesota
32b,0.9747,0.0253,minnesota
33a,0.9399,0.0601,minnesota
33b,0.9269,0.0731,minnesota
34a,0.9233,0.0767,minnesota
34b,0.8851,0.1149,minnesota
35a,0.9256,0.0744,minnesota
35b,0.9332,0.0668,minnesota
36a,0.8927,0.1073,minnesota
36b,0.8175,0.1825,minnesota
37a,0.8836,0.1164,minnesota
37b,0.8389,0.1611,minnesota
38a,0.9509,0.0491,minnesota
38b,0.9429,0.0571,minnesota
39a,0.9621,0.0379,minnesota
39b,0.9588,0.0412,minnesota
40a,0.6615,0.3385,minnesota
40b,0.6991,0.3009,minnesota
41a,0.8093,0.1907,minnesota
41b,0.8038,0.1962,minnesota
42a,0.8935,0.1065,minnesota
42b,0.8816,0.1184,minnesota
43a,0.8739,0.1261,minnesota
43b,0.8867,0.1133,minnesota
44a,0.8175,0.1825,minnesota
44b,0.8885,0.1115,minnesota
45a,0.8408,0.1592,minnesota
45b,0.8812,0.1188,minnesota
46a,0.8755,0.1245,minnesota
46b,0.8697,0.1303,minnesota
47a,0.9576,0.0424,minnesota
47b,0.9259,0.0741,minnesota
48a,0.8894,0.1106,minnesota
48b,0.7338,0.2662,minnesota
49a,0.9088,0.0912,minnesota
49b,0.8539,0.1461,minnesota
50a,0.8033,0.1967,minnesota
50b,0.8475,0.1525,minnesota
51a,0.7852,0.2148,minnesota
51b,0.8669,0.1331,minnesota
52a,0.9209,0.0791,minnesota
52b,0.8808,0.1192,minnesota
53a,0.8745,0.1255,minnesota
53b,0.8505,0.1495,minnesota
54a,0.9255,0.0745,minnesota
54b,0.9571,0.0429,minnesota
55a,0.7908,0.2092,minnesota
55b,0.9352,0.0648,minnesota
56a,0.8421,0.1579,minnesota
56b,0.8654,0.1346,minnesota
57a,0.8422,0.1578,minnesota
57b,0.9056,0.0944,minnesota
58a,0.9055,0.0945,minnesota
58b,0.9559,0.0441,minnesota
59a,0.8117,0.1883,minnesota
59b,0.8024,0.1976,minnesota
60a,0.8388,0.1612,minnesota
60b,0.7727,0.2273,minnesota
61a,0.9077,0.0923,minnesota
61b,0.9161,0.0839,minnesota
62a,0.6793,0.3207,minnesota
62b,0.7999,0.2001,minnesota
63a,0.8786,0.1214,minnesota
63b,0.8768,0.1232,minnesota
64a,0.9029,0.0971,minnesota
64b,0.8786,0.1214,minnesota
65a,0.755,0.245,minnesota
65b,0.8029,0.1971,minnesota
66a,0.8551,0.1449,minnesota
66b,0.7047,0.2953,minnesota
67a,0.6623,0.3377,minnesota
67b,0.6776,0.3224,minnesota
1,0.9828,0.0172,missouri
2,0.9896,0.0104,missouri
3,0.9433,0.0567,missouri
4,0.9875,0.0125,missouri
5,0.9894,0.0106,missouri
6,0.9855,0.0145,missouri
7,0.9856,0.0144,missouri
8,0.9874,0.0126,missouri
9,0.9619,0.0381,missouri
10,0.9503,0.0497,missouri
11,0.9742,0.0258,missouri
12,0.9737,0.0263,missouri
13,0.9518,0.0482,missouri
14,0.9011,0.0989,missouri
15,0.9326,0.0674,missouri
16,0.9258,0.0742,missouri
17,0.9348,0.0652,missouri
18,0.9054,0.0946,missouri
19,0.7271,0.2729,missouri
20,0.9642,0.0358,missouri
21,0.9415,0.0585,missouri
22,0.9281,0.0719,missouri
23,0.8613,0.1387,missouri
24,0.9251,0.0749,missouri
25,0.9429,0.0571,missouri
26,0.9546,0.0454,missouri
27,0.9247,0.0753,missouri
28,0.9492,0.0508,missouri
29,0.9367,0.0633,missouri
30,0.9622,0.0378,missouri
31,0.9681,0.0319,missouri
32,0.9755,0.0245,missouri
33,0.9805,0.0195,missouri
34,0.9478,0.0522,missouri
35,0.9379,0.0621,missouri
36,0.9354,0.0646,missouri
37,0.9446,0.0554,missouri
38,0.9688,0.0312,missouri
39,0.991,0.009,missouri
40,0.9921,0.0079,missouri
41,0.9882,0.0118,missouri
42,0.9845,0.0155,missouri
43,0.9808,0.0192,missouri
44,0.9686,0.0314,missouri
45,0.9261,0.0739,missouri
46,0.8979,0.1021,missouri
47,0.9347,0.0653,missouri
48,0.9782,0.0218,missouri
49,0.9792,0.0208,missouri
50,0.9239,0.0761,missouri
51,0.9372,0.0628,missouri
52,0.9112,0.0888,missouri
53,0.978,0.022,missouri
54,0.9756,0.0244,missouri
55,0.9774,0.0226,missouri
56,0.9719,0.0281,missouri
57,0.9813,0.0187,missouri
58,0.9916,0.0084,missouri
59,0.9814,0.0186,missouri
60,0.9467,0.0533,missouri
61,0.9832,0.0168,missouri
62,0.9845,0.0155,missouri
63,0.9676,0.0324,missouri
64,0.9763,0.0237,missouri
65,0.9507,0.0493,missouri
66,0.9856,0.0144,missouri
67,0.9718,0.0282,missouri
68,0.9492,0.0508,missouri
69,0.9299,0.0701,missouri
70,0.8747,0.1253,missouri
71,0.8433,0.1567,missouri
72,0.8744,0.1256,missouri
73,0.9406,0.0594,missouri
74,0.9834,0.0166,missouri
75,0.9788,0.0212,missouri
76,0.9955,0.0045,missouri
77,0.921,0.079,missouri
78,0.9321,0.0679,missouri
79,0.943,0.057,missouri
80,0.8776,0.1224,missouri
81,0.8954,0.1046,missouri
82,0.9147,0.0853,missouri
83,0.9318,0.0682,missouri
84,0.9296,0.0704,missouri
85,0.9546,0.0454,missouri
86,0.9304,0.0696,missouri
87,0.8781,0.1219,missouri
88,0.8199,0.1801,missouri
89,0.8733,0.1267,missouri
90,0.9601,0.0399,missouri
91,0.9493,0.0507,missouri
92,0.9118,0.0882,missouri
93,0.8348,0.1652,missouri
94,0.8535,0.1465,missouri
95,0.9549,0.0451,missouri
96,0.9539,0.0461,missouri
97,0.9639,0.0361,missouri
98,0.9257,0.0743,missouri
99,0.8902,0.1098,missouri
100,0.8799,0.1201,missouri
101,0.8518,0.1482,missouri
102,0.9423,0.0577,missouri
103,0.9633,0.0367,missouri
104,0.9514,0.0486,missouri
105,0.9537,0.0463,missouri
106,0.9286,0.0714,missouri
107,0.962,0.038,missouri
108,0.9504,0.0496,missouri
109,0.9838,0.0162,missouri
110,0.9506,0.0494,missouri
111,0.9792,0.0208,missouri
112,0.9765,0.0235,missouri
113,0.9594,0.0406,missouri
114,0.9957,0.0043,missouri
115,0.9793,0.0207,missouri
116,0.974,0.026,missouri
117,0.9924,0.0076,missouri
118,0.9938,0.0062,missouri
119,0.9796,0.0204,missouri
120,0.9862,0.0138,missouri
121,0.9351,0.0649,missouri
122,0.9189,0.0811,missouri
123,0.9817,0.0183,missouri
124,0.9745,0.0255,missouri
125,0.9878,0.0122,missouri
126,0.9858,0.0142,missouri
127,0.9829,0.0171,missouri
128,0.9877,0.0123,missouri
129,0.986,0.014,missouri
130,0.9737,0.0263,missouri
131,0.9756,0.0244,missouri
132,0.9515,0.0485,missouri
133,0.9648,0.0352,missouri
134,0.9515,0.0485,missouri
135,0.9692,0.0308,missouri
136,0.9658,0.0342,missouri
137,0.9808,0.0192,missouri
138,0.9793,0.0207,missouri
139,0.9662,0.0338,missouri
140,0.9746,0.0254,missouri
141,0.9875,0.0125,missouri
142,0.9761,0.0239,missouri
143,0.9874,0.0126,missouri
144,0.9898,0.0102,missouri
145,0.9876,0.0124,missouri
146,0.9891,0.0109,missouri
147,0.9476,0.0524,missouri
148,0.9863,0.0137,missouri
149,0.9872,0.0128,missouri
150,0.9708,0.0292,missouri
151,0.9973,0.0027,missouri
152,0.9826,0.0174,missouri
153,0.9901,0.0099,missouri
154,0.9838,0.0162,missouri
155,0.9832,0.0168,missouri
156,0.9584,0.0416,missouri
157,0.9664,0.0336,missouri
158,0.9431,0.0569,missouri
159,0.9236,0.0764,missouri
160,0.9639,0.0361,missouri
161,0.9522,0.0478,missouri
162,0.9607,0.0393,missouri
163,0.9111,0.0889,missouri
1,0.98,0.02,montana
2,0.9384,0.0616,montana
3,0.9806,0.0194,montana
4,0.9677,0.0323,montana
5,0.9676,0.0324,montana
6,0.98,0.02,montana
7,0.9717,0.0283,montana
8,0.9581,0.0419,montana
9,0.9719,0.0281,montana
10,0.9616,0.0384,montana
11,0.9646,0.0354,montana
12,0.9553,0.0447,montana
13,0.9761,0.0239,montana
14,0.984,0.016,montana
15,0.9889,0.0111,montana
16,0.977,0.023,montana
17,0.9785,0.0215,montana
18,0.9777,0.0223,montana
19,0.9746,0.0254,montana
20,0.9731,0.0269,montana
21,0.9857,0.0143,montana
22,0.9772,0.0228,montana
23,0.9755,0.0245,montana
24,0.9837,0.0163,montana
25,0.9747,0.0253,montana
26,0.977,0.023,montana
27,0.9788,0.0212,montana
28,0.9823,0.0177,montana
29,0.9712,0.0288,montana
30,0.979,0.021,montana
31,0.986,0.014,montana
32,0.9907,0.0093,montana
33,0.9813,0.0187,montana
34,0.9781,0.0219,montana
35,0.9671,0.0329,montana
36,0.9816,0.0184,montana
37,0.9798,0.0202,montana
38,0.9792,0.0208,montana
39,0.985,0.015,montana
40,0.9853,0.0147,montana
41,0.988,0.012,montana
42,0.9879,0.0121,montana
43,0.9834,0.0166,montana
44,0.9712,0.0288,montana
45,0.9768,0.0232,montana
46,0.9589,0.0411,montana
47,0.9469,0.0531,montana
48,0.9784,0.0216,montana
49,0.9865,0.0135,montana
50,0.9405,0.0595,montana
51,0.9923,0.0077,montana
52,0.9855,0.0145,montana
53,0.9808,0.0192,montana
54,0.9834,0.0166,montana
55,0.9826,0.0174,montana
56,0.9815,0.0185,montana
57,0.9893,0.0107,montana
58,0.989,0.011,montana
59,0.9635,0.0365,montana
60,0.9829,0.0171,montana
61,0.9537,0.0463,montana
62,0.9418,0.0582,montana
63,0.9398,0.0602,montana
64,0.9571,0.0429,montana
65,0.9635,0.0365,montana
66,0.963,0.037,montana
67,0.9901,0.0099,montana
68,0.9891,0.0109,montana
69,0.9863,0.0137,montana
70,0.9702,0.0298,montana
71,0.9558,0.0442,montana
72,0.9884,0.0116,montana
73,0.9885,0.0115,montana
74,0.9554,0.0446,montana
75,0.9853,0.0147,montana
76,0.9927,0.0073,montana
77,0.9894,0.0106,montana
78,0.9845,0.0155,montana
79,0.9943,0.0057,montana
80,0.9856,0.0144,montana
81,0.9772,0.0228,montana
82,0.9697,0.0303,montana
83,0.9924,0.0076,montana
84,0.9842,0.0158,montana
85,0.9812,0.0188,montana
86,0.9542,0.0458,montana
87,0.986,0.014,montana
88,0.9774,0.0226,montana
89,0.9603,0.0397,montana
90,0.9578,0.0422,montana
91,0.9496,0.0504,montana
92,0.9665,0.0335,montana
93,0.9852,0.0148,montana
94,0.9831,0.0169,montana
95,0.9663,0.0337,montana
96,0.9824,0.0176,montana
97,0.949,0.051,montana
98,0.96,0.04,montana
99,0.9891,0.0109,montana
100,0.9496,0.0504,montana
1,0.8012,0.1988,nevada
2,0.7818,0.2182,nevada
3,0.6783,0.3217,nevada
4,0.8714,0.1286,nevada
5,0.7163,0.2837,nevada
6,0.6336,0.3664,nevada
7,0.7057,0.2943,nevada
8,0.6363,0.3637,nevada
9,0.7183,0.2817,nevada
10,0.6294,0.3706,nevada
11,0.5626,0.4374,nevada
12,0.7179,0.2821,nevada
13,0.8859,0.1141,nevada
14,0.6165,0.3835,nevada
15,0.635,0.365,nevada
16,0.6388,0.3612,nevada
17,0.7714,0.2286,nevada
18,0.6663,0.3337,nevada
19,0.8664,0.1336,nevada
20,0.7089,0.2911,nevada
21,0.7779,0.2221,nevada
22,0.8338,0.1662,nevada
23,0.8625,0.1375,nevada
24,0.7858,0.2142,nevada
25,0.8666,0.1334,nevada
26,0.8496,0.1504,nevada
27,0.8178,0.1822,nevada
28,0.5754,0.4246,nevada
29,0.8435,0.1565,nevada
30,0.7513,0.2487,nevada
31,0.8469,0.1531,nevada
32,0.903,0.097,nevada
33,0.9123,0.0877,nevada
34,0.7431,0.2569,nevada
35,0.7244,0.2756,nevada
36,0.8817,0.1183,nevada
37,0.8298,0.1702,nevada
38,0.9256,0.0744,nevada
39,0.9138,0.0862,nevada
40,0.8621,0.1379,nevada
41,0.7557,0.2443,nevada
42,0.5818,0.4182,nevada
1,0.9707,0.0293,new mexico
2,0.9585,0.0415,new mexico
3,0.9482,0.0518,new mexico
4,0.9806,0.0194,new mexico
5,0.9716,0.0284,new mexico
6,0.9853,0.0147,new mexico
7,0.8932,0.1068,new mexico
8,0.9579,0.0421,new mexico
9,0.9532,0.0468,new mexico
10,0.7819,0.2181,new mexico
11,0.9239,0.0761,new mexico
12,0.7393,0.2607,new mexico
13,0.813,0.187,new mexico
14,0.7871,0.2129,new mexico
15,0.8575,0.1425,new mexico
16,0.9266,0.0734,new mexico
17,0.9276,0.0724,new mexico
18,0.8639,0.1361,new mexico
19,0.8563,0.1437,new mexico
20,0.8993,0.1007,new mexico
21,0.7895,0.2105,new mexico
22,0.9548,0.0452,new mexico
23,0.9308,0.0692,new mexico
24,0.9431,0.0569,new mexico
25,0.9051,0.0949,new mexico
26,0.8361,0.1639,new mexico
27,0.9227,0.0773,new mexico
28,0.9268,0.0732,new mexico
29,0.9493,0.0507,new mexico
30,0.9181,0.0819,new mexico
31,0.885,0.115,new mexico
32,0.8182,0.1818,new mexico
33,0.8627,0.1373,new mexico
34,0.6486,0.3514,new mexico
35,0.853,0.147,new mexico
36,0.8269,0.1731,new mexico
37,0.8718,0.1282,new mexico
38,0.9617,0.0383,new mexico
39,0.9031,0.0969,new mexico
40,0.957,0.043,new mexico
41,0.9496,0.0504,new mexico
42,0.9365,0.0635,new mexico
43,0.8463,0.1537,new mexico
44,0.9419,0.0581,new mexico
45,0.8245,0.1755,new mexico
46,0.9126,0.0874,new mexico
47,0.9093,0.0907,new mexico
48,0.8209,0.1791,new mexico
49,0.9162,0.0838,new mexico
50,0.938,0.062,new mexico
51,0.9161,0.0839,new mexico
52,0.6692,0.3308,new mexico
53,0.7433,0.2567,new mexico
54,0.9218,0.0782,new mexico
55,0.926,0.074,new mexico
56,0.9338,0.0662,new mexico
57,0.9284,0.0716,new mexico
58,0.7917,0.2083,new mexico
59,0.9155,0.0845,new mexico
60,0.9469,0.0531,new mexico
61,0.6987,0.3013,new mexico
62,0.8554,0.1446,new mexico
63,0.8247,0.1753,new mexico
64,0.9181,0.0819,new mexico
65,0.926,0.074,new mexico
66,0.8632,0.1368,new mexico
67,0.9511,0.0489,new mexico
68,0.9393,0.0607,new mexico
69,0.9777,0.0223,new mexico
70,0.9445,0.0555,new mexico
1,0.8327,0.1673,new york
2,0.8813,0.1187,new york
3,0.854,0.146,new york
4,0.8208,0.1792,new york
5,0.8527,0.1473,new york
6,0.5459,0.4541,new york
7,0.9011,0.0989,new york
8,0.8919,0.1081,new york
9,0.9001,0.0999,new york
10,0.81,0.19,new york
11,0.7473,0.2527,new york
12,0.8628,0.1372,new york
13,0.6936,0.3064,new york
14,0.8799,0.1201,new york
15,0.7315,0.2685,new york
16,0.6789,0.3211,new york
17,0.8315,0.1685,new york
18,0.5587,0.4413,new york
19,0.7409,0.2591,new york
20,0.807,0.193,new york
21,0.786,0.214,new york
22,0.5896,0.4104,new york
23,0.6701,0.3299,new york
24,0.405,0.595,new york
25,0.3674,0.6326,new york
26,0.5739,0.4261,new york
27,0.4806,0.5194,new york
28,0.5108,0.4892,new york
29,0.4735,0.5265,new york
30,0.4632,0.5368,new york
31,0.4835,0.5165,new york
32,0.4925,0.5075,new york
33,0.4799,0.5201,new york
34,0.3078,0.6922,new york
35,0.2901,0.7099,new york
36,0.5871,0.4129,new york
37,0.5266,0.4734,new york
38,0.4334,0.5666,new york
39,0.2318,0.7682,new york
40,0.2477,0.7523,new york
41,0.4526,0.5474,new york
42,0.5082,0.4918,new york
43,0.5713,0.4287,new york
44,0.6268,0.3732,new york
45,0.3732,0.6268,new york
46,0.5068,0.4932,new york
47,0.3513,0.6487,new york
48,0.6164,0.3836,new york
49,0.3197,0.6803,new york
50,0.749,0.251,new york
51,0.5063,0.4937,new york
52,0.7996,0.2004,new york
53,0.6769,0.3231,new york
54,0.5511,0.4489,new york
55,0.655,0.345,new york
56,0.7475,0.2525,new york
57,0.7282,0.2718,new york
58,0.4127,0.5873,new york
59,0.5234,0.4766,new york
60,0.6352,0.3648,new york
61,0.6854,0.3146,new york
62,0.8209,0.1791,new york
63,0.6886,0.3114,new york
64,0.648,0.352,new york
65,0.5907,0.4093,new york
66,0.7836,0.2164,new york
67,0.7126,0.2874,new york
68,0.7237,0.2763,new york
69,0.7321,0.2679,new york
70,0.6929,0.3071,new york
71,0.6042,0.3958,new york
72,0.4684,0.5316,new york
73,0.7524,0.2476,new york
74,0.7426,0.2574,new york
75,0.7014,0.2986,new york
76,0.7223,0.2777,new york
77,0.4943,0.5057,new york
78,0.494,0.506,new york
79,0.6591,0.3409,new york
80,0.5804,0.4196,new york
81,0.6217,0.3783,new york
82,0.7226,0.2774,new york
83,0.5276,0.4724,new york
84,0.5913,0.4087,new york
85,0.656,0.344,new york
86,0.4615,0.5385,new york
87,0.5811,0.4189,new york
88,0.7277,0.2723,new york
89,0.6153,0.3847,new york
90,0.6642,0.3358,new york
91,0.6305,0.3695,new york
92,0.7358,0.2642,new york
93,0.7484,0.2516,new york
94,0.8314,0.1686,new york
95,0.7628,0.2372,new york
96,0.7137,0.2863,new york
97,0.7143,0.2857,new york
98,0.8781,0.1219,new york
99,0.8714,0.1286,new york
100,0.8594,0.1406,new york
101,0.9352,0.0648,new york
102,0.9459,0.0541,new york
103,0.9087,0.0913,new york
104,0.8183,0.1817,new york
105,0.8756,0.1244,new york
106,0.8796,0.1204,new york
107,0.9527,0.0473,new york
108,0.885,0.115,new york
109,0.8741,0.1259,new york
110,0.8618,0.1382,new york
111,0.905,0.095,new york
112,0.9257,0.0743,new york
113,0.9578,0.0422,new york
114,0.9599,0.0401,new york
115,0.9555,0.0445,new york
116,0.9527,0.0473,new york
117,0.9613,0.0387,new york
118,0.9755,0.0245,new york
119,0.8675,0.1325,new york
120,0.9771,0.0229,new york
121,0.9654,0.0346,new york
122,0.9685,0.0315,new york
123,0.8957,0.1043,new york
124,0.9688,0.0312,new york
125,0.8858,0.1142,new york
126,0.9652,0.0348,new york
127,0.9435,0.0565,new york
128,0.9019,0.0981,new york
129,0.8675,0.1325,new york
130,0.9711,0.0289,new york
131,0.9612,0.0388,new york
132,0.969,0.031,new york
133,0.943,0.057,new york
134,0.9287,0.0713,new york
135,0.9158,0.0842,new york
136,0.8852,0.1148,new york
137,0.9026,0.0974,new york
138,0.8714,0.1286,new york
139,0.9656,0.0344,new york
140,0.9209,0.0791,new york
141,0.8947,0.1053,new york
142,0.9617,0.0383,new york
143,0.9426,0.0574,new york
144,0.9606,0.0394,new york
145,0.9402,0.0598,new york
146,0.8547,0.1453,new york
147,0.9749,0.0251,new york
148,0.978,0.022,new york
149,0.9048,0.0952,new york
150,0.9712,0.0288,new york
1,0.9774,0.0226,north carolina
2,0.9547,0.0453,north carolina
3,0.9424,0.0576,north carolina
4,0.8965,0.1035,north carolina
5,0.9655,0.0345,north carolina
6,0.9594,0.0406,north carolina
7,0.9274,0.0726,north carolina
8,0.9483,0.0517,north carolina
9,0.9354,0.0646,north carolina
10,0.9263,0.0737,north carolina
11,0.8026,0.1974,north carolina
12,0.9516,0.0484,north carolina
13,0.97,0.03,north carolina
14,0.9427,0.0573,north carolina
15,0.9539,0.0461,north carolina
16,0.9665,0.0335,north carolina
17,0.9727,0.0273,north carolina
18,0.9441,0.0559,north carolina
19,0.9473,0.0527,north carolina
20,0.9434,0.0566,north carolina
21,0.9053,0.0947,north carolina
22,0.9149,0.0851,north carolina
23,0.9683,0.0317,north carolina
24,0.9294,0.0706,north carolina
25,0.9595,0.0405,north carolina
26,0.9162,0.0838,north carolina
27,0.9801,0.0199,north carolina
28,0.8999,0.1001,north carolina
29,0.8298,0.1702,north carolina
30,0.8723,0.1277,north carolina
31,0.8147,0.1853,north carolina
32,0.9505,0.0495,north carolina
33,0.8917,0.1083,north carolina
34,0.8965,0.1035,north carolina
35,0.904,0.096,north carolina
36,0.8796,0.1204,north carolina
37,0.8968,0.1032,north carolina
38,0.7962,0.2038,north carolina
39,0.8197,0.1803,north carolina
40,0.9102,0.0898,north carolina
41,0.6719,0.3281,north carolina
42,0.9228,0.0772,north carolina
43,0.9089,0.0911,north carolina
44,0.9141,0.0859,north carolina
45,0.9446,0.0554,north carolina
46,0.9351,0.0649,north carolina
47,0.9664,0.0336,north carolina
48,0.9411,0.0589,north carolina
49,0.8398,0.1602,north carolina
50,0.9042,0.0958,north carolina
51,0.8994,0.1006,north carolina
52,0.9427,0.0573,north carolina
53,0.9331,0.0669,north carolina
54,0.878,0.122,north carolina
55,0.9571,0.0429,north carolina
56,0.8422,0.1578,north carolina
57,0.8627,0.1373,north carolina
58,0.8127,0.1873,north carolina
59,0.9382,0.0618,north carolina
60,0.8425,0.1575,north carolina
61,0.9245,0.0755,north carolina
62,0.8865,0.1135,north carolina
63,0.9031,0.0969,north carolina
64,0.9041,0.0959,north carolina
65,0.9567,0.0433,north carolina
66,0.9364,0.0636,north carolina
67,0.9431,0.0569,north carolina
68,0.8485,0.1515,north carolina
69,0.8771,0.1229,north carolina
70,0.9143,0.0857,north carolina
71,0.8645,0.1355,north carolina
72,0.9006,0.0994,north carolina
73,0.9164,0.0836,north carolina
