district,under 20,20 to 34,35 to 49,50 to 64,65 and over,median age,state
115,20.799999999999997,24.8,18.5,22.6,13.299999999999999,38.8,connecticut
116,28.9,28.0,17.200000000000003,16.6,9.3,29.7,connecticut
117,18.8,16.2,18.7,26.1,20.2,47.3,connecticut
118,19.3,19.2,20.1,23.5,17.7,43.6,connecticut
119,23.8,16.1,20.5,22.9,16.7,42.5,connecticut
120,21.0,18.4,21.1,21.8,17.599999999999998,42.9,connecticut
121,23.099999999999998,18.2,21.8,21.0,15.899999999999999,40.8,connecticut
122,20.5,11.4,16.1,24.0,27.9,50.8,connecticut
123,26.700000000000003,13.100000000000001,21.3,19.6,19.200000000000003,44.1,connecticut
124,28.299999999999997,24.1,19.0,17.2,11.4,33.7,connecticut
125,32.0,7.6,21.700000000000003,23.500000000000004,15.2,42.9,connecticut
126,26.6,21.9,21.799999999999997,19.4,10.3,36.0,connecticut
127,23.799999999999997,24.200000000000003,19.4,18.8,13.8,36.5,connecticut
128,34.0,26.799999999999997,19.8,13.7,5.7,28.6,connecticut
129,23.200000000000003,27.5,21.0,17.0,11.400000000000002,34.5,connecticut
130,28.9,28.1,17.9,15.900000000000002,8.999999999999998,30.3,connecticut
131,27.3,13.7,22.0,21.8,15.2,43.0,connecticut
132,30.1,10.9,21.2,21.4,16.400000000000002,42.7,connecticut
133,31.300000000000004,17.2,20.6,18.9,12.0,36.3,connecticut
134,29.6,10.599999999999998,20.7,20.4,18.7,43.0,connecticut
135,28.5,8.1,18.3,28.700000000000003,16.099999999999998,47.6,connecticut
136,30.299999999999997,9.0,20.0,24.7,16.0,44.6,connecticut
137,20.7,22.8,21.1,20.999999999999996,14.5,40.4,connecticut
138,26.300000000000004,18.8,20.6,21.2,13.2,39.0,connecticut
139,22.6,20.0,19.2,22.1,16.2,40.9,connecticut
140,26.6,27.4,21.200000000000003,16.9,8.0,32.9,connecticut
141,32.400000000000006,10.3,21.7,21.800000000000004,13.9,41.1,connecticut
142,23.700000000000003,15.899999999999999,20.299999999999997,23.1,17.0,43.1,connecticut
143,28.3,12.0,19.099999999999998,25.200000000000003,15.5,43.7,connecticut
144,22.799999999999997,17.9,21.200000000000003,22.4,15.8,41.7,connecticut
145,26.200000000000003,26.1,20.7,15.6,11.5,33.5,connecticut
146,18.4,36.5,22.299999999999997,13.4,9.5,33.0,connecticut
147,28.4,13.600000000000001,21.4,21.4,15.200000000000001,41.6,connecticut
148,23.700000000000003,25.1,21.7,17.700000000000003,11.9,35.4,connecticut
149,23.7,12.899999999999999,19.9,24.1,19.5,45.9,connecticut
150,27.5,15.7,21.2,21.2,14.200000000000001,40.2,connecticut
151,30.0,9.600000000000001,22.7,20.7,16.999999999999996,42.6,connecticut
1,23.3,19.8,19.6,22.6,14.6,39.2,delaware
2,30.799999999999997,24.900000000000002,20.2,15.0,8.8,31.3,delaware
3,30.400000000000002,22.9,20.9,16.1,9.700000000000001,32.6,delaware
4,19.0,21.4,19.200000000000003,17.700000000000003,22.5,42.6,delaware
5,29.9,20.6,21.4,17.9,10.100000000000001,34.6,delaware
6,24.099999999999998,16.0,19.0,22.5,18.5,43.4,delaware
7,23.6,17.0,18.4,24.4,16.3,42.2,delaware
8,32.7,15.3,21.3,18.1,12.3,36.5,delaware
9,26.9,18.1,23.1,21.0,11.0,38.4,delaware
10,23.200000000000003,18.7,18.8,21.0,18.2,41.3,delaware
11,25.2,15.5,22.5,21.5,15.199999999999998,41.9,delaware
12,23.1,12.1,18.5,22.9,23.5,47.7,delaware
13,24.0,22.8,19.8,21.1,12.1,37.1,delaware
14,11.8,10.1,14.3,27.9,35.800000000000004,57.8,delaware
15,24.699999999999996,20.5,22.2,20.9,11.799999999999999,38.9,delaware
16,24.2,22.299999999999997,19.1,20.200000000000003,14.200000000000001,37.7,delaware
17,24.799999999999997,21.0,20.3,21.0,13.1,39.9,delaware
18,21.799999999999997,28.8,20.3,18.8,10.299999999999999,34.5,delaware
19,23.199999999999996,20.2,17.2,21.799999999999997,17.6,41.4,delaware
20,16.299999999999997,13.9,13.1,26.799999999999997,29.799999999999997,55.4,delaware
21,21.900000000000002,21.7,18.7,22.5,15.100000000000001,40.0,delaware
22,20.2,14.1,18.9,27.3,19.500000000000004,48.3,delaware
23,26.5,31.4,12.9,16.1,13.100000000000001,27.7,delaware
24,22.700000000000003,25.4,18.0,20.0,13.899999999999999,36.5,delaware
25,27.599999999999998,33.1,14.5,14.100000000000001,10.7,27.0,delaware
26,27.299999999999997,26.6,21.5,17.299999999999997,7.199999999999999,33.5,delaware
27,27.0,20.5,22.299999999999997,22.5,7.5,36.9,delaware
28,26.599999999999998,19.5,19.0,18.1,16.5,37.5,delaware
29,24.099999999999998,18.6,17.1,22.900000000000002,17.200000000000003,41.7,delaware
30,26.4,16.7,20.4,21.5,14.9,40.4,delaware
31,28.5,27.499999999999996,15.1,14.5,14.5,29.5,delaware
32,30.2,29.200000000000003,15.2,14.3,10.699999999999998,29.6,delaware
33,26.599999999999998,17.0,19.2,19.2,18.099999999999998,39.8,delaware
34,25.6,18.9,18.5,20.6,16.400000000000002,40.1,delaware
35,25.9,17.6,18.1,20.5,18.0,41.7,delaware
36,26.7,18.0,16.5,20.9,17.9,39.3,delaware
37,22.0,16.0,15.4,21.099999999999998,25.4,46.9,delaware
38,14.3,11.4,12.8,25.8,35.7,57.5,delaware
39,24.799999999999997,17.8,17.0,21.8,18.4,41.2,delaware
40,27.5,18.1,17.4,20.4,16.5,39.0,delaware
41,23.5,17.700000000000003,20.6,19.299999999999997,19.0,41.1,delaware
1,24.300000000000004,21.8,17.5,20.2,16.1,38.5,florida
2,25.299999999999997,23.299999999999997,16.0,19.8,15.500000000000002,36.2,florida
3,25.0,19.2,20.2,21.0,14.499999999999998,39.4,florida
4,24.0,24.4,17.299999999999997,19.3,15.0,36.4,florida
5,22.1,18.5,20.0,21.5,18.0,42.1,florida
6,23.7,20.7,18.7,20.6,16.2,39.6,florida
7,21.0,20.5,20.2,21.9,16.5,41.3,florida
8,23.6,38.1,14.7,14.100000000000001,9.4,26.8,florida
9,25.7,21.5,18.1,20.3,14.299999999999999,37.6,florida
10,24.3,19.7,18.1,21.0,17.0,40.5,florida
11,21.9,19.5,19.5,21.799999999999997,17.099999999999998,41.7,florida
12,25.0,25.0,20.1,18.3,11.5,34.9,florida
13,26.200000000000003,23.4,17.6,19.799999999999997,12.899999999999999,35.2,florida
14,28.1,21.2,19.799999999999997,18.6,12.3,35.5,florida
15,27.0,23.5,19.200000000000003,19.1,11.1,34.6,florida
16,21.8,23.3,19.4,21.0,14.700000000000001,38.4,florida
17,25.900000000000002,15.4,20.8,21.5,16.499999999999996,41.6,florida
18,27.9,18.4,20.9,19.799999999999997,12.9,37.8,florida
19,22.700000000000003,17.8,17.4,22.8,19.300000000000004,43.9,florida
20,22.7,31.099999999999998,16.5,17.8,11.9,32.3,florida
21,25.2,26.299999999999997,15.4,17.8,15.399999999999999,33.9,florida
22,20.0,14.7,15.3,20.6,29.5,50.1,florida
23,23.5,16.299999999999997,16.5,20.9,22.9,45.0,florida
24,19.4,13.700000000000001,15.8,22.9,28.2,50.7,florida
25,16.9,14.500000000000002,16.0,24.7,27.900000000000002,51.4,florida
26,22.0,21.099999999999998,16.599999999999998,20.2,20.1,41.7,florida
27,22.6,16.5,18.4,22.1,20.400000000000002,44.4,florida
28,25.2,21.0,19.4,21.3,13.1,38.0,florida
29,24.2,18.7,21.5,20.700000000000003,15.200000000000001,40.1,florida
30,21.9,23.7,20.400000000000002,19.0,15.0,38.5,florida
31,22.699999999999996,15.5,17.7,21.7,22.5,45.3,florida
32,23.4,16.4,18.9,18.5,22.8,43.8,florida
33,10.3,8.5,10.600000000000001,20.0,50.7,65.2,florida
34,16.9,11.7,14.0,23.0,34.4,55.4,florida
35,21.0,14.600000000000001,16.2,21.0,27.3,48.6,florida
36,19.799999999999997,16.200000000000003,17.4,21.4,25.4,47.4,florida
37,23.799999999999997,14.899999999999999,20.9,20.700000000000003,19.8,43.7,florida
38,24.200000000000003,16.3,18.5,18.8,22.099999999999994,43.1,florida
39,23.8,19.6,18.5,20.2,18.0,40.3,florida
40,25.5,19.700000000000003,17.9,19.1,18.0,39.2,florida
41,25.1,17.0,17.299999999999997,17.7,22.9,42.1,florida
42,27.3,17.7,19.9,18.5,16.7,39.3,florida
43,28.8,22.1,20.8,16.299999999999997,11.8,34.4,florida
44,25.8,22.1,22.5,19.4,10.2,36.2,florida
45,28.999999999999996,21.8,21.3,17.9,9.9,34.5,florida
46,26.6,30.2,19.6,14.8,8.7,31.1,florida
47,18.799999999999997,25.1,21.2,20.4,14.600000000000001,39.1,florida
48,25.900000000000002,23.5,22.299999999999997,17.799999999999997,10.5,35.3,florida
49,26.6,31.9,17.1,14.999999999999998,9.499999999999998,28.6,florida
50,25.7,20.5,21.7,18.4,13.700000000000001,37.3,florida
51,20.200000000000003,16.6,16.6,25.0,21.5,47.3,florida
52,20.7,14.9,17.3,23.5,23.7,48.0,florida
53,22.5,17.2,17.1,21.700000000000003,21.7,44.8,florida
54,19.200000000000003,13.600000000000001,15.1,21.7,30.400000000000002,51.7,florida
55,21.1,15.2,15.5,19.4,28.8,48.5,florida
56,25.5,20.299999999999997,19.200000000000003,18.6,16.7,38.7,florida
57,27.7,16.1,20.299999999999997,18.0,17.900000000000002,39.7,florida
58,27.3,21.700000000000003,19.3,18.9,12.8,35.8,florida
59,25.900000000000002,22.3,21.0,19.4,11.4,36.4,florida
60,21.7,23.5,21.5,19.9,13.5,38.4,florida
61,28.0,23.900000000000002,18.9,18.3,10.900000000000002,33.5,florida
62,23.3,23.299999999999997,21.400000000000002,18.4,13.4,37.0,florida
63,26.199999999999996,25.7,19.4,17.5,11.3,33.4,florida
64,23.9,16.299999999999997,21.8,22.3,15.599999999999998,42.4,florida
65,18.1,13.100000000000001,17.200000000000003,24.299999999999997,27.5,50.9,florida
66,17.4,15.6,16.3,24.299999999999997,26.3,50.3,florida
67,20.2,18.6,18.2,21.2,21.7,44.6,florida
68,19.1,19.9,19.9,22.6,18.6,43.9,florida
69,16.7,15.5,17.6,25.299999999999997,24.699999999999996,50.1,florida
70,27.0,21.1,18.3,18.3,15.3,36.4,florida
71,17.7,15.2,14.299999999999999,21.1,31.7,52.3,florida
72,17.299999999999997,14.1,16.200000000000003,22.0,30.5,51.6,florida
73,20.5,12.5,18.1,23.299999999999997,25.799999999999997,49.4,florida
74,15.600000000000001,10.8,12.899999999999999,22.3,38.5,58.1,florida
75,14.6,11.200000000000001,13.2,23.4,37.6,57.7,florida
76,14.299999999999999,12.100000000000001,13.100000000000001,21.0,39.4,58.9,florida
77,22.3,15.5,18.9,22.5,20.9,45.5,florida
78,20.8,18.400000000000002,16.5,20.0,24.2,45.2,florida
79,24.599999999999998,17.3,17.4,18.7,21.9,41.9,florida
80,26.3,17.9,18.0,17.799999999999997,19.9,39.7,florida
81,23.900000000000002,16.3,18.3,20.2,21.4,43.6,florida
82,20.099999999999998,14.600000000000001,17.0,22.8,25.7,49.0,florida
83,22.900000000000002,16.1,18.7,20.6,21.6,44.3,florida
84,21.4,15.799999999999999,16.3,20.4,25.9,47.0,florida
85,20.2,15.500000000000002,20.0,22.8,21.599999999999998,46.5,florida
86,25.400000000000002,17.299999999999997,19.8,19.700000000000003,17.8,41.0,florida
87,29.7,23.799999999999997,21.3,15.0,10.200000000000001,32.6,florida
88,24.6,23.6,18.8,19.7,13.299999999999999,36.4,florida
89,15.8,16.6,16.9,21.8,28.9,50.4,florida
90,22.5,16.3,18.7,19.3,23.1,44.2,florida
91,12.7,10.1,12.100000000000001,18.4,46.7,62.8,florida
92,23.200000000000003,21.5,19.599999999999998,18.5,17.3,39.0,florida
93,15.299999999999999,15.299999999999999,19.1,26.0,24.2,50.1,florida
94,24.799999999999997,21.5,20.200000000000003,20.5,13.0,37.9,florida
95,26.3,21.7,19.4,18.799999999999997,13.900000000000002,36.5,florida
96,25.299999999999997,17.4,20.6,21.0,15.9,40.9,florida
97,25.200000000000003,18.799999999999997,21.4,19.299999999999997,15.2,39.5,florida
98,22.8,21.5,20.2,20.3,15.2,39.7,florida
99,24.5,20.9,20.8,20.700000000000003,13.3,38.6,florida
100,16.8,15.600000000000001,22.200000000000003,20.9,24.7,47.0,florida
101,24.5,21.5,21.8,19.6,12.6,37.8,florida
102,25.200000000000003,23.400000000000002,21.0,17.8,12.6,36.1,florida
103,25.5,18.9,24.900000000000002,18.2,12.299999999999999,38.7,florida
104,27.8,14.899999999999999,22.2,20.700000000000003,14.399999999999999,41.0,florida
105,25.6,21.0,22.900000000000002,17.8,12.7,37.0,florida
106,13.5,10.5,13.2,21.8,41.199999999999996,59.7,florida
107,25.8,23.0,19.5,19.0,12.799999999999999,35.7,florida
108,25.300000000000004,23.299999999999997,19.700000000000003,18.8,13.1,35.9,florida
109,23.8,23.3,21.1,19.5,12.399999999999999,37.1,florida
110,21.5,20.0,22.4,18.8,17.3,40.9,florida
111,19.5,19.4,22.200000000000003,19.200000000000003,19.8,43.4,florida
112,19.0,21.7,22.7,18.4,18.3,41.0,florida
113,17.5,23.6,23.8,19.200000000000003,15.900000000000002,40.0,florida
114,23.1,19.0,20.8,19.599999999999998,17.6,41.1,florida
115,21.5,19.7,21.0,21.4,16.400000000000002,41.8,florida
116,20.3,19.7,21.0,20.2,19.0,42.4,florida
117,32.2,22.4,20.4,15.799999999999999,9.0,31.8,florida
118,22.5,19.9,22.4,20.2,14.999999999999998,41.0,florida
119,22.299999999999997,21.6,22.5,20.299999999999997,13.4,39.8,florida
120,22.799999999999997,20.200000000000003,21.099999999999998,20.5,15.499999999999998,40.1,florida
1,24.799999999999997,17.6,19.8,21.0,16.8,40.3,georgia
2,24.400000000000002,17.3,20.6,22.1,15.700000000000001,41.4,georgia
3,26.1,18.8,20.299999999999997,18.8,16.099999999999998,38.7,georgia
4,31.4,21.3,20.9,15.0,11.6,32.5,georgia
5,27.6,19.6,21.5,18.099999999999998,13.1,36.8,georgia
6,28.9,18.9,19.299999999999997,19.700000000000003,13.1,36.5,georgia
7,20.6,13.7,17.0,24.200000000000003,24.7,49.2,georgia
8,18.7,14.3,15.3,22.5,28.999999999999996,51.5,georgia
9,26.199999999999996,20.4,18.9,19.9,14.7,37.9,georgia
10,24.8,18.299999999999997,19.3,19.8,17.900000000000002,40.7,georgia
11,24.700000000000003,16.9,19.2,21.700000000000003,17.400000000000002,42.4,georgia
12,26.200000000000003,19.5,18.5,20.1,15.8,38.8,georgia
13,27.900000000000002,20.700000000000003,19.3,17.4,14.9,36.5,georgia
14,25.200000000000003,16.9,21.5,21.4,15.000000000000002,40.8,georgia
15,28.900000000000002,19.799999999999997,21.2,17.7,12.3,36.0,georgia
16,27.9,18.1,19.5,19.7,14.799999999999999,38.7,georgia
17,33.4,17.5,23.8,16.1,9.3,34.3,georgia
18,28.200000000000003,23.799999999999997,18.9,16.7,12.399999999999999,33.6,georgia
19,28.0,20.7,23.0,18.5,9.900000000000002,35.9,georgia
20,28.300000000000004,17.9,24.4,19.1,10.3,37.5,georgia
21,29.7,19.4,22.0,18.7,10.3,35.6,georgia
22,29.1,14.2,24.7,18.299999999999997,13.799999999999999,39.8,georgia
23,26.3,20.2,21.200000000000003,20.3,12.0,37.3,georgia
24,31.000000000000004,15.5,24.6,17.7,11.200000000000001,37.5,georgia
25,34.2,10.8,27.799999999999997,18.0,9.3,38.4,georgia
26,29.0,15.1,23.9,19.0,13.0,39.6,georgia
27,28.900000000000002,17.8,20.8,18.6,13.899999999999999,37.3,georgia
28,25.6,17.4,18.7,20.2,17.900000000000002,41.2,georgia
29,31.299999999999997,21.0,18.7,14.899999999999999,14.200000000000001,32.8,georgia
30,27.9,21.3,20.5,18.599999999999998,11.700000000000001,35.5,georgia
31,27.4,17.9,21.9,18.9,13.9,39.0,georgia
32,23.799999999999997,18.1,18.0,21.0,19.0,42.0,georgia
33,24.300000000000004,17.0,19.0,21.5,18.400000000000002,42.5,georgia
34,25.9,24.1,19.799999999999997,18.6,11.5,35.0,georgia
35,29.200000000000003,20.4,23.7,17.1,9.4,35.2,georgia
36,29.199999999999996,13.399999999999999,22.1,24.8,10.7,42.1,georgia
37,26.6,19.1,24.3,17.7,12.399999999999999,37.3,georgia
38,28.0,18.7,20.5,20.299999999999997,12.399999999999999,38.2,georgia
39,31.3,20.299999999999997,25.799999999999997,15.7,6.9,34.2,georgia
40,20.8,25.0,23.299999999999997,18.799999999999997,12.0,37.3,georgia
41,31.8,23.4,21.9,14.200000000000001,8.7,31.9,georgia
42,27.6,34.8,21.3,11.7,4.700000000000001,29.2,georgia
43,23.4,22.8,20.9,20.3,12.6,37.7,georgia
44,25.599999999999998,20.2,21.0,21.1,12.099999999999998,38.3,georgia
45,26.5,12.8,21.2,24.4,15.100000000000001,43.2,georgia
46,28.4,13.200000000000001,22.9,23.4,12.200000000000001,40.8,georgia
47,32.0,10.9,25.300000000000004,22.3,9.499999999999998,39.4,georgia
48,27.199999999999996,20.6,22.2,18.6,11.4,36.5,georgia
49,30.7,15.399999999999999,25.6,20.9,7.5,37.7,georgia
50,30.9,12.8,27.2,20.900000000000002,8.1,39.6,georgia
51,24.400000000000002,22.299999999999997,22.0,20.2,11.0,36.8,georgia
52,24.4,20.6,22.8,18.5,13.799999999999999,38.5,georgia
53,26.0,25.6,19.8,14.899999999999999,13.700000000000001,33.9,georgia
54,18.799999999999997,29.5,22.6,15.1,14.2,36.2,georgia
55,19.6,31.900000000000002,19.1,17.4,12.0,34.2,georgia
56,25.0,41.1,14.8,11.4,7.8,25.6,georgia
57,21.0,28.2,23.3,17.7,9.8,35.4,georgia
58,19.299999999999997,34.2,20.599999999999998,15.9,9.8,33.2,georgia
59,23.3,28.700000000000003,23.7,16.1,8.200000000000001,34.1,georgia
60,29.0,22.799999999999997,21.200000000000003,18.1,9.100000000000001,33.9,georgia
61,30.499999999999996,20.7,23.4,16.3,9.200000000000001,33.9,georgia
62,30.1,20.2,23.7,17.5,8.6,34.9,georgia
63,26.6,20.9,21.0,18.6,12.899999999999999,36.4,georgia
64,28.0,18.6,18.5,21.2,13.7,37.4,georgia
65,30.8,20.2,22.9,17.0,9.2,34.5,georgia
66,30.8,18.299999999999997,22.4,18.4,10.299999999999999,35.8,georgia
67,29.5,17.2,24.1,18.5,10.6,37.5,georgia
68,27.900000000000002,19.5,22.2,17.8,12.7,37.2,georgia
69,27.6,19.8,16.5,21.7,14.499999999999998,37.1,georgia
70,27.2,19.3,21.1,18.6,13.899999999999999,37.5,georgia
71,28.6,14.1,24.1,21.3,11.8,40.7,georgia
72,28.900000000000002,13.8,20.4,23.2,13.8,41.6,georgia
73,28.2,17.9,19.4,19.7,14.799999999999999,38.4,georgia
74,28.7,24.8,20.9,16.8,9.0,32.4,georgia
75,31.700000000000003,22.7,20.5,17.9,7.200000000000001,32.4,georgia
76,29.5,17.6,24.400000000000002,19.700000000000003,8.700000000000001,36.9,georgia
77,33.0,23.999999999999996,20.0,15.8,7.3,29.9,georgia
78,31.5,20.0,20.4,18.200000000000003,9.799999999999999,33.8,georgia
79,26.1,21.799999999999997,24.0,15.7,12.3,36.2,georgia
80,22.300000000000004,28.3,22.700000000000003,15.7,10.799999999999999,34.6,georgia
81,27.1,26.3,22.299999999999997,15.099999999999998,9.0,32.8,georgia
82,23.200000000000003,34.0,19.0,13.7,10.1,31.2,georgia
83,25.299999999999997,22.7,22.7,18.3,11.200000000000001,36.2,georgia
84,25.200000000000003,21.9,19.8,20.1,13.100000000000001,37.1,georgia
85,26.5,24.4,20.6,18.6,9.9,34.5,georgia
86,25.7,20.7,22.3,19.700000000000003,11.5,36.8,georgia
87,27.7,20.6,21.799999999999997,18.8,11.0,35.8,georgia
88,26.8,21.0,21.4,20.1,10.700000000000001,36.7,georgia
89,22.1,26.200000000000003,23.6,18.1,10.100000000000001,35.9,georgia
90,27.3,19.0,20.0,21.8,11.9,38.0,georgia
91,28.1,20.7,20.9,19.9,10.1,35.6,georgia
92,32.2,21.9,20.4,16.8,8.799999999999999,31.7,georgia
93,30.9,18.599999999999998,22.6,20.2,7.9,35.4,georgia
94,30.0,16.6,22.9,21.0,9.4,37.9,georgia
95,27.2,20.200000000000003,22.6,20.700000000000003,9.499999999999998,37.0,georgia
96,30.400000000000002,24.4,23.700000000000003,15.5,6.0,33.0,georgia
97,29.6,15.7,23.9,21.5,9.4,38.4,georgia
98,32.8,18.0,25.099999999999998,15.6,8.600000000000001,34.4,georgia
99,31.7,29.7,22.0,11.8,4.6000000000000005,30.1,georgia
100,32.3,27.0,22.7,12.6,5.3999999999999995,30.4,georgia
101,27.400000000000002,20.5,23.1,19.9,9.0,36.4,georgia
102,28.799999999999997,20.1,23.1,20.2,7.999999999999999,35.8,georgia
103,31.0,15.9,23.7,17.9,11.5,36.7,georgia
104,35.0,14.5,25.5,16.5,8.5,35.6,georgia
105,32.5,16.8,23.4,18.0,9.299999999999999,35.4,georgia
106,27.900000000000002,18.400000000000002,22.4,19.900000000000002,11.299999999999999,37.3,georgia
107,29.9,18.1,22.4,20.7,9.0,36.5,georgia
108,28.7,18.7,19.9,20.1,12.6,36.8,georgia
109,29.4,15.299999999999999,22.9,20.3,12.1,38.7,georgia
110,30.5,21.0,21.200000000000003,16.9,10.3,33.8,georgia
111,29.6,16.9,23.4,19.7,10.499999999999998,37.5,georgia
112,27.9,16.2,19.6,20.4,15.6,40.3,georgia
113,31.0,19.2,23.1,16.6,10.1,34.8,georgia
114,29.799999999999997,17.0,21.5,18.9,12.700000000000001,37.7,georgia
115,27.700000000000003,19.099999999999998,20.0,19.5,13.6,37.7,georgia
116,28.700000000000003,20.9,21.0,17.700000000000003,11.6,35.3,georgia
117,26.7,26.0,17.200000000000003,17.4,12.700000000000001,32.7,georgia
118,31.2,30.0,17.0,13.4,8.4,26.9,georgia
119,24.599999999999998,33.7,16.9,14.3,10.5,28.1,georgia
120,22.7,16.200000000000003,17.3,21.9,22.0,44.6,georgia
121,30.9,20.5,19.7,18.0,10.900000000000002,34.1,georgia
122,28.4,19.0,21.0,19.700000000000003,12.000000000000002,37.1,georgia
123,23.799999999999997,20.200000000000003,19.7,20.5,16.0,39.6,georgia
124,24.1,26.799999999999997,16.7,18.9,13.5,33.9,georgia
125,29.7,20.099999999999998,18.099999999999998,20.1,11.999999999999998,35.2,georgia
126,28.2,20.6,17.7,21.5,11.9,36.1,georgia
127,28.4,28.3,15.799999999999999,15.7,11.499999999999998,30.7,georgia
128,23.1,19.3,19.0,21.299999999999997,17.4,41.3,georgia
129,24.5,18.7,20.1,21.1,15.699999999999998,40.1,georgia
130,26.9,19.7,19.8,18.5,15.200000000000003,38.2,georgia
131,26.9,16.9,19.8,20.2,16.1,39.7,georgia
132,29.0,22.299999999999997,18.4,17.6,12.7,34.0,georgia
133,26.200000000000003,16.2,19.2,21.8,16.6,41.1,georgia
134,26.200000000000003,24.6,18.7,17.6,12.6,34.1,georgia
135,28.5,24.3,18.900000000000002,17.2,11.0,33.1,georgia
136,29.7,26.3,16.7,15.900000000000002,11.4,31.2,georgia
137,26.1,18.4,19.3,21.6,14.6,39.3,georgia
138,29.200000000000003,25.7,16.4,16.1,12.700000000000001,31.0,georgia
139,24.9,21.3,18.1,21.2,14.7,38.2,georgia
140,25.8,18.1,19.9,21.6,14.4,39.9,georgia
141,25.499999999999996,18.900000000000002,18.6,21.4,15.600000000000001,40.0,georgia
142,30.199999999999996,19.4,17.9,19.299999999999997,13.1,35.2,georgia
143,27.7,23.799999999999997,17.1,17.8,13.700000000000001,33.6,georgia
144,27.5,16.5,18.9,21.2,15.799999999999997,40.6,georgia
145,25.300000000000004,23.7,16.3,20.0,14.700000000000001,35.8,georgia
146,27.7,20.8,20.7,19.400000000000002,11.4,36.2,georgia
147,27.700000000000003,25.5,17.3,17.0,12.499999999999998,33.0,georgia
148,25.200000000000003,19.3,20.1,20.1,15.4,39.1,georgia
149,21.9,21.4,21.5,20.299999999999997,14.8,39.9,georgia
150,27.400000000000002,17.8,18.700000000000003,19.799999999999997,16.3,38.6,georgia
151,25.099999999999998,18.799999999999997,18.0,21.0,17.1,40.5,georgia
152,27.799999999999997,17.9,20.700000000000003,20.1,13.5,38.5,georgia
153,29.0,24.0,17.2,17.299999999999997,12.5,33.2,georgia
154,26.799999999999997,18.6,17.1,20.5,17.0,39.3,georgia
155,26.700000000000003,18.9,19.7,19.0,15.799999999999999,38.4,georgia
156,28.9,19.0,18.0,19.4,14.699999999999998,36.7,georgia
157,26.400000000000002,22.0,20.2,18.0,13.5,36.1,georgia
158,26.7,19.4,17.799999999999997,20.4,16.0,38.1,georgia
159,27.7,20.4,19.3,20.1,12.600000000000001,36.6,georgia
160,31.4,31.1,14.7,13.299999999999999,9.6,25.2,georgia
161,27.499999999999996,21.299999999999997,22.5,18.1,10.6,35.7,georgia
