district,less than highschool,highschool,college or associate,bachelor or higher,state
23,0.157,0.3848,0.3106,0.1476,tennessee
24,0.117,0.3042,0.3454,0.2334,tennessee
25,0.1376,0.4111,0.296,0.1552,tennessee
26,0.0503,0.2433,0.3285,0.3778,tennessee
27,0.085,0.242,0.3066,0.3665,tennessee
28,0.1309,0.3041,0.3624,0.2026,tennessee
29,0.0982,0.2633,0.3478,0.2906,tennessee
30,0.118,0.2493,0.3271,0.3057,tennessee
31,0.1815,0.4052,0.2772,0.1361,tennessee
32,0.0933,0.3632,0.3231,0.2203,tennessee
33,0.1167,0.3585,0.3198,0.205,tennessee
34,0.0589,0.2606,0.3394,0.3412,tennessee
35,0.1881,0.3939,0.2729,0.1451,tennessee
36,0.1978,0.3892,0.2716,0.1415,tennessee
37,0.0904,0.2898,0.3164,0.3034,tennessee
38,0.1916,0.454,0.253,0.1015,tennessee
39,0.1343,0.4117,0.282,0.172,tennessee
40,0.1245,0.3643,0.2822,0.2289,tennessee
41,0.1856,0.4641,0.2319,0.1184,tennessee
42,0.0996,0.3488,0.3123,0.2393,tennessee
43,0.1873,0.4391,0.2588,0.1148,tennessee
44,0.1315,0.3405,0.3107,0.2172,tennessee
45,0.0812,0.2792,0.3389,0.3007,tennessee
46,0.1381,0.3774,0.2709,0.2136,tennessee
47,0.1417,0.3921,0.2747,0.1915,tennessee
48,0.0673,0.2744,0.3853,0.273,tennessee
49,0.1049,0.3258,0.3298,0.2395,tennessee
50,0.0676,0.2,0.2837,0.4487,tennessee
51,0.1162,0.2329,0.2521,0.3988,tennessee
52,0.1202,0.2773,0.286,0.3165,tennessee
53,0.1219,0.2197,0.2457,0.4127,tennessee
54,0.1209,0.303,0.319,0.2572,tennessee
55,0.0519,0.1167,0.2635,0.5679,tennessee
56,0.0242,0.0818,0.1838,0.7101,tennessee
57,0.0601,0.2492,0.308,0.3827,tennessee
58,0.1418,0.2486,0.2732,0.3364,tennessee
59,0.1877,0.2957,0.2952,0.2215,tennessee
60,0.0844,0.2354,0.3176,0.3627,tennessee
61,0.0373,0.1073,0.1884,0.667,tennessee
62,0.1633,0.413,0.2575,0.1663,tennessee
63,0.0453,0.1449,0.2182,0.5916,tennessee
64,0.0963,0.3429,0.32,0.2408,tennessee
65,0.0941,0.1842,0.2875,0.4342,tennessee
66,0.1231,0.403,0.2846,0.1892,tennessee
67,0.0769,0.2721,0.4186,0.2324,tennessee
68,0.0596,0.2863,0.3201,0.334,tennessee
69,0.1506,0.4454,0.277,0.127,tennessee
70,0.1463,0.4377,0.2686,0.1474,tennessee
71,0.1729,0.4345,0.2707,0.1219,tennessee
72,0.1602,0.4247,0.2886,0.1265,tennessee
73,0.0896,0.3096,0.3247,0.276,tennessee
74,0.111,0.3706,0.3614,0.157,tennessee
75,0.1414,0.4564,0.2482,0.154,tennessee
76,0.1215,0.4107,0.3017,0.1661,tennessee
77,0.1623,0.3973,0.2851,0.1553,tennessee
78,0.1372,0.3876,0.2941,0.181,tennessee
79,0.1402,0.4061,0.2868,0.1669,tennessee
80,0.1675,0.4401,0.2604,0.132,tennessee
81,0.1236,0.3743,0.3467,0.1554,tennessee
82,0.183,0.4527,0.2581,0.1061,tennessee
83,0.077,0.1584,0.2513,0.5133,tennessee
84,0.1129,0.3437,0.3717,0.1717,tennessee
85,0.1046,0.2988,0.3743,0.2224,tennessee
86,0.1516,0.3127,0.242,0.2938,tennessee
87,0.142,0.3533,0.3308,0.1739,tennessee
88,0.1434,0.3163,0.3212,0.2191,tennessee
89,0.076,0.2217,0.3148,0.3875,tennessee
90,0.1359,0.2784,0.2941,0.2916,tennessee
91,0.1561,0.3475,0.2999,0.1965,tennessee
92,0.1407,0.4162,0.293,0.15,tennessee
93,0.1756,0.3221,0.304,0.1983,tennessee
94,0.1378,0.3858,0.3019,0.1745,tennessee
95,0.0387,0.13,0.2499,0.5814,tennessee
96,0.0504,0.2113,0.3285,0.4098,tennessee
97,0.0861,0.2851,0.3009,0.3279,tennessee
98,0.1603,0.379,0.3161,0.1445,tennessee
99,0.0538,0.2536,0.3363,0.3563,tennessee
1,0.1165,0.3487,0.339,0.1958,texas
2,0.1442,0.3477,0.3301,0.178,texas
3,0.1348,0.2842,0.3468,0.2342,texas
4,0.1472,0.3377,0.3295,0.1856,texas
5,0.1516,0.343,0.3339,0.1716,texas
6,0.131,0.2209,0.3883,0.2599,texas
7,0.1425,0.3093,0.3633,0.1849,texas
8,0.1795,0.3533,0.3312,0.136,texas
9,0.1534,0.355,0.3258,0.1658,texas
10,0.1403,0.2891,0.3507,0.2199,texas
11,0.1671,0.3065,0.3562,0.1703,texas
12,0.1746,0.3104,0.3238,0.1912,texas
13,0.1448,0.3593,0.2951,0.2009,texas
14,0.0914,0.2044,0.388,0.3163,texas
15,0.0486,0.1573,0.3032,0.4909,texas
16,0.1714,0.3074,0.3165,0.2047,texas
17,0.1903,0.3671,0.2821,0.1605,texas
18,0.1629,0.3872,0.3218,0.1281,texas
19,0.1609,0.4116,0.2903,0.1372,texas
20,0.0963,0.2865,0.3091,0.3081,texas
21,0.1243,0.345,0.3637,0.167,texas
22,0.1774,0.3305,0.3193,0.1728,texas
23,0.1372,0.2893,0.3602,0.2133,texas
24,0.0769,0.2271,0.3332,0.3627,texas
25,0.155,0.3337,0.3434,0.1679,texas
26,0.0846,0.1729,0.274,0.4686,texas
27,0.1089,0.2211,0.3078,0.3622,texas
28,0.0661,0.1577,0.2747,0.5014,texas
29,0.0875,0.2046,0.3326,0.3752,texas
30,0.1712,0.3194,0.3428,0.1666,texas
31,0.298,0.343,0.2523,0.1068,texas
32,0.11,0.272,0.3659,0.2521,texas
33,0.0715,0.1626,0.2916,0.4744,texas
34,0.2131,0.3358,0.3198,0.1313,texas
35,0.333,0.288,0.257,0.1221,texas
36,0.3386,0.2416,0.2439,0.1759,texas
37,0.3371,0.2697,0.2462,0.147,texas
38,0.2711,0.272,0.2852,0.1717,texas
39,0.3312,0.2682,0.2733,0.1274,texas
40,0.2873,0.2625,0.2967,0.1535,texas
41,0.2259,0.209,0.2992,0.2659,texas
42,0.2992,0.243,0.2809,0.1769,texas
43,0.197,0.331,0.3227,0.1494,texas
44,0.1141,0.3297,0.3108,0.2454,texas
45,0.09,0.2477,0.3425,0.3198,texas
46,0.1741,0.2298,0.2497,0.3464,texas
47,0.0412,0.1091,0.2461,0.6036,texas
48,0.0434,0.1165,0.2294,0.6107,texas
49,0.0553,0.121,0.2927,0.5309,texas
50,0.0939,0.1953,0.2767,0.434,texas
51,0.1874,0.2338,0.2546,0.3242,texas
52,0.0857,0.2374,0.322,0.3549,texas
53,0.1413,0.3118,0.326,0.2209,texas
54,0.0794,0.2654,0.4287,0.2265,texas
55,0.1097,0.3034,0.371,0.2159,texas
56,0.1089,0.2653,0.3707,0.255,texas
57,0.1735,0.3515,0.3231,0.1519,texas
58,0.1423,0.3685,0.3092,0.1799,texas
59,0.1189,0.3162,0.3753,0.1896,texas
60,0.1227,0.333,0.3302,0.2141,texas
61,0.1228,0.3146,0.3382,0.2244,texas
62,0.116,0.3186,0.3815,0.1839,texas
63,0.0677,0.1702,0.2888,0.4732,texas
64,0.0834,0.2019,0.3881,0.3266,texas
65,0.0836,0.2039,0.3143,0.3983,texas
66,0.0323,0.1207,0.2332,0.6138,texas
67,0.0677,0.1483,0.2878,0.4962,texas
68,0.1752,0.3393,0.3138,0.1717,texas
69,0.114,0.3448,0.3416,0.1996,texas
70,0.0805,0.1912,0.2964,0.4319,texas
71,0.1272,0.3239,0.3399,0.209,texas
72,0.1542,0.3129,0.3413,0.1916,texas
73,0.076,0.2657,0.2959,0.3623,texas
74,0.3083,0.2693,0.2606,0.1618,texas
75,0.2186,0.2537,0.3561,0.1716,texas
76,0.2626,0.2825,0.3219,0.133,texas
77,0.2268,0.2207,0.3214,0.2311,texas
78,0.1272,0.2172,0.3404,0.3153,texas
79,0.1409,0.2491,0.3932,0.2167,texas
80,0.2831,0.318,0.2627,0.1362,texas
81,0.2291,0.3194,0.3093,0.1422,texas
82,0.1741,0.2855,0.3053,0.2351,texas
83,0.1599,0.284,0.3074,0.2487,texas
84,0.1192,0.2597,0.3683,0.2529,texas
85,0.1628,0.2653,0.2948,0.2771,texas
86,0.1136,0.2765,0.3601,0.2498,texas
87,0.2194,0.3305,0.3061,0.144,texas
88,0.2253,0.3324,0.2959,0.1464,texas
89,0.0777,0.2025,0.3118,0.4079,texas
90,0.3832,0.3146,0.2013,0.101,texas
91,0.118,0.2884,0.3435,0.2501,texas
92,0.0829,0.219,0.3517,0.3463,texas
93,0.1074,0.223,0.3293,0.3403,texas
94,0.0959,0.2356,0.3415,0.327,texas
95,0.227,0.3136,0.2975,0.1619,texas
96,0.0902,0.2595,0.3526,0.2976,texas
97,0.0833,0.2329,0.3108,0.3731,texas
98,0.0504,0.1467,0.276,0.5269,texas
99,0.1171,0.29,0.3163,0.2766,texas
100,0.2537,0.2964,0.2599,0.19,texas
101,0.1963,0.2667,0.3186,0.2184,texas
102,0.139,0.1761,0.2719,0.413,texas
103,0.2965,0.215,0.1824,0.3061,texas
104,0.3519,0.3117,0.2237,0.1127,texas
105,0.2266,0.2658,0.2752,0.2324,texas
106,0.0638,0.1773,0.2958,0.463,texas
107,0.1841,0.2757,0.3035,0.2367,texas
108,0.0624,0.0889,0.1823,0.6663,texas
109,0.1612,0.2808,0.3566,0.2013,texas
110,0.3347,0.3596,0.249,0.0568,texas
111,0.1658,0.3034,0.3336,0.1973,texas
112,0.1638,0.2248,0.3222,0.2891,texas
113,0.1755,0.2703,0.3366,0.2176,texas
114,0.1132,0.1683,0.2501,0.4684,texas
115,0.1029,0.1795,0.2432,0.4745,texas
116,0.1485,0.2325,0.3423,0.2767,texas
117,0.1605,0.2731,0.3339,0.2325,texas
118,0.2231,0.3413,0.2949,0.1408,texas
119,0.1878,0.3305,0.3275,0.1542,texas
120,0.1707,0.3042,0.3401,0.1851,texas
121,0.0726,0.215,0.3287,0.3837,texas
122,0.0403,0.1323,0.2895,0.5378,texas
123,0.1997,0.2664,0.3055,0.2284,texas
124,0.1405,0.2986,0.3653,0.1957,texas
125,0.1945,0.296,0.3136,0.1959,texas
126,0.1503,0.2347,0.3004,0.3147,texas
127,0.0801,0.2188,0.3452,0.3559,texas
128,0.1319,0.3029,0.3956,0.1696,texas
129,0.1003,0.1982,0.3417,0.3597,texas
130,0.082,0.2003,0.3239,0.3937,texas
131,0.2325,0.283,0.2879,0.1966,texas
132,0.0959,0.2211,0.3375,0.3455,texas
133,0.0468,0.0981,0.2285,0.6266,texas
134,0.0264,0.0721,0.1624,0.739,texas
135,0.1261,0.2192,0.3343,0.3205,texas
136,0.0593,0.1802,0.3239,0.4367,texas
137,0.2617,0.234,0.2358,0.2686,texas
138,0.1806,0.2236,0.2745,0.3212,texas
139,0.235,0.2888,0.291,0.1852,texas
140,0.4286,0.3136,0.2065,0.0513,texas
141,0.2442,0.3385,0.3142,0.103,texas
142,0.2369,0.3083,0.2898,0.165,texas
143,0.3256,0.3032,0.2812,0.0899,texas
144,0.3443,0.3351,0.2521,0.0684,texas
145,0.2842,0.2868,0.2598,0.1692,texas
146,0.1787,0.2457,0.2674,0.3082,texas
147,0.1614,0.2206,0.2743,0.3438,texas
148,0.2491,0.2346,0.2003,0.316,texas
149,0.2176,0.2629,0.2764,0.2431,texas
150,0.0793,0.2226,0.3421,0.356,texas
1,0.0841,0.3483,0.3773,0.1903,utah
2,0.0402,0.203,0.4063,0.3505,utah
3,0.0653,0.2073,0.4047,0.3227,utah
4,0.0639,0.1745,0.4926,0.269,utah
5,0.0698,0.2377,0.3595,0.333,utah
6,0.0348,0.1922,0.3764,0.3966,utah
7,0.0925,0.2869,0.3776,0.2429,utah
8,0.1012,0.2933,0.3767,0.2288,utah
9,0.1194,0.3625,0.3537,0.1644,utah
10,0.121,0.2618,0.3639,0.2533,utah
11,0.0595,0.2593,0.4028,0.2784,utah
12,0.0584,0.3355,0.4051,0.201,utah
13,0.0805,0.3284,0.3963,0.1948,utah
14,0.0917,0.2928,0.39,0.2255,utah
15,0.0318,0.2071,0.4127,0.3483,utah
16,0.0752,0.2613,0.3592,0.3043,utah
17,0.0364,0.1882,0.3687,0.4066,utah
18,0.0262,0.1693,0.3678,0.4366,utah
19,0.0379,0.1767,0.3334,0.4521,utah
20,0.0493,0.2283,0.374,0.3484,utah
21,0.0887,0.3833,0.3519,0.1761,utah
22,0.1586,0.3907,0.3389,0.1118,utah
23,0.2336,0.3082,0.2721,0.1861,utah
24,0.033,0.1253,0.3181,0.5236,utah
25,0.0695,0.1594,0.3078,0.4633,utah
26,0.1751,0.2625,0.3149,0.2475,utah
27,0.0342,0.1169,0.3394,0.5095,utah
28,0.0325,0.0844,0.2334,0.6497,utah
29,0.06,0.2936,0.4061,0.2402,utah
30,0.1517,0.3893,0.3349,0.1242,utah
31,0.181,0.3547,0.3257,0.1386,utah
32,0.0497,0.1877,0.378,0.3845,utah
33,0.1956,0.3524,0.3072,0.1448,utah
34,0.1025,0.32,0.3438,0.2336,utah
35,0.1339,0.2778,0.3271,0.2612,utah
36,0.0304,0.1181,0.2741,0.5774,utah
37,0.0575,0.1851,0.3449,0.4126,utah
38,0.1409,0.3397,0.3736,0.1457,utah
39,0.1242,0.3443,0.3575,0.1741,utah
40,0.0505,0.1789,0.3139,0.4567,utah
41,0.056,0.23,0.3866,0.3274,utah
42,0.0519,0.2417,0.4017,0.3047,utah
43,0.0948,0.298,0.3784,0.2288,utah
44,0.0941,0.2489,0.3768,0.2802,utah
45,0.0668,0.2326,0.3805,0.3202,utah
46,0.0378,0.1627,0.3415,0.458,utah
47,0.115,0.2981,0.3617,0.2253,utah
48,0.0296,0.1347,0.442,0.3937,utah
49,0.0288,0.1721,0.3056,0.4935,utah
50,0.0354,0.1849,0.3838,0.3959,utah
51,0.0645,0.1734,0.3376,0.4244,utah
52,0.0433,0.2159,0.3746,0.3662,utah
53,0.0593,0.2244,0.3423,0.374,utah
54,0.053,0.2021,0.287,0.4579,utah
55,0.1272,0.3908,0.3403,0.1417,utah
56,0.0639,0.2127,0.3907,0.3327,utah
57,0.0402,0.2017,0.4066,0.3515,utah
58,0.088,0.3308,0.4137,0.1675,utah
59,0.0684,0.2058,0.4089,0.3169,utah
60,0.0619,0.1977,0.426,0.3144,utah
61,0.0732,0.1966,0.4321,0.2981,utah
62,0.0671,0.2077,0.4401,0.2851,utah
63,0.0232,0.091,0.7016,0.1842,utah
64,0.077,0.2026,0.4263,0.2942,utah
65,0.0744,0.2066,0.3728,0.3462,utah
66,0.061,0.2546,0.3793,0.3052,utah
67,0.0838,0.3086,0.4101,0.1975,utah
68,0.0981,0.3154,0.362,0.2245,utah
69,0.0917,0.3219,0.4289,0.1575,utah
70,0.0987,0.3114,0.392,0.1979,utah
71,0.0834,0.2795,0.4441,0.193,utah
72,0.0733,0.2307,0.4456,0.2503,utah
73,0.1113,0.2914,0.3789,0.2185,utah
74,0.0602,0.2203,0.4013,0.3182,utah
75,0.0637,0.2479,0.4634,0.225,utah
addison-2,0.0569,0.3218,0.223,0.3984,vermont
addison-5,0.0512,0.3278,0.2559,0.3651,vermont
addison-rutland,0.0849,0.3874,0.2601,0.2675,vermont
bennington-1,0.0835,0.3823,0.2664,0.2678,vermont
bennington-3,0.0675,0.2576,0.2442,0.4308,vermont
bennington-rutland,0.0562,0.2885,0.2268,0.4285,vermont
chittenden-1,0.0283,0.1002,0.2584,0.613,vermont
chittenden-4-1,0.0188,0.1588,0.2172,0.6052,vermont
chittenden-4-2,0.0351,0.2356,0.2082,0.5211,vermont
chittenden-5-1,0.0336,0.1205,0.1846,0.6613,vermont
chittenden-5-2,0.0513,0.1587,0.2487,0.5413,vermont
chittenden-6-2,0.0993,0.1984,0.1615,0.5408,vermont
chittenden-6-6,0.0031,0.2198,0.5949,0.1822,vermont
chittenden-7-1,0.0318,0.1406,0.1681,0.6595,vermont
chittenden-7-2,0.0237,0.0916,0.219,0.6657,vermont
chittenden-7-3,0.0789,0.1741,0.304,0.443,vermont
chittenden-7-4,0.012,0.1546,0.3932,0.4402,vermont
chittenden-8-3,0.0193,0.208,0.2467,0.526,vermont
caledonia-1,0.0382,0.3167,0.2785,0.3666,vermont
caledonia-2,0.1027,0.3884,0.2367,0.2723,vermont
caledonia-washington,0.0537,0.2841,0.2466,0.4156,vermont
essex-caledonia,0.0904,0.4123,0.3024,0.1949,vermont
essex-caledonia-orleans,0.1349,0.4319,0.2376,0.1956,vermont
franklin-1,0.0652,0.341,0.3037,0.2902,vermont
franklin-2,0.0311,0.2993,0.2403,0.4293,vermont
franklin-6,0.0803,0.3427,0.2676,0.3094,vermont
franklin-7,0.0812,0.3795,0.2407,0.2987,vermont
franklin-3-2,0.0848,0.3725,0.2626,0.2802,vermont
lamoille-1,0.0404,0.1424,0.2121,0.6051,vermont
lamoille-3,0.0593,0.3099,0.2562,0.3746,vermont
orange-caledonia,0.1004,0.3447,0.244,0.3109,vermont
orleans-lamoille,0.1289,0.3765,0.3041,0.1905,vermont
orange-2,0.0571,0.3521,0.3113,0.2795,vermont
rutland-1,0.0495,0.3658,0.3271,0.2576,vermont
rutland-4,0.0497,0.2538,0.3425,0.354,vermont
rutland-bennington,0.0753,0.3324,0.2765,0.3158,vermont
rutland-windsor-1,0.032,0.2502,0.2643,0.4535,vermont
rutland-5-1,0.0484,0.2988,0.2845,0.3684,vermont
rutland-5-2,0.0984,0.3386,0.2701,0.2928,vermont
rutland-5-3,0.1093,0.4548,0.2766,0.1593,vermont
rutland-5-4,0.0613,0.3433,0.303,0.2923,vermont
rutland-windsor-2,0.0774,0.3169,0.2433,0.3625,vermont
windham-1,0.0654,0.3709,0.2585,0.3052,vermont
windham-5,0.0531,0.2367,0.2782,0.4319,vermont
windham-6,0.1062,0.3608,0.2023,0.3308,vermont
windham-2-1,0.0506,0.2997,0.2478,0.4019,vermont
windham-2-2,0.0557,0.378,0.1642,0.4021,vermont
windham-2-3,0.0451,0.2083,0.2539,0.4928,vermont
washington-5,0.0452,0.2278,0.229,0.498,vermont
washington-6,0.0954,0.2678,0.2331,0.4037,vermont
windham-bennington-windsor,0.0573,0.3614,0.2392,0.342,vermont
windham-bennington,0.0784,0.3399,0.2711,0.3106,vermont
windsor-2,0.0575,0.3778,0.2849,0.2798,vermont
windsor-5,0.034,0.1976,0.2513,0.5171,vermont
windsor-rutland,0.0567,0.3179,0.3055,0.3199,vermont
windsor-3-1,0.0509,0.3312,0.2721,0.3458,vermont
windsor-4-1,0.0228,0.2331,0.2198,0.5243,vermont
windsor-orange-1,0.0914,0.32,0.2456,0.343,vermont
1,0.0976,0.3918,0.3399,0.1707,west virginia
2,0.0813,0.4047,0.3479,0.1661,west virginia
3,0.0745,0.3368,0.2909,0.2979,west virginia
4,0.0802,0.4432,0.2955,0.1811,west virginia
5,0.1236,0.4721,0.2717,0.1327,west virginia
6,0.1435,0.4497,0.2492,0.1576,west virginia
7,0.1396,0.4923,0.2588,0.1093,west virginia
8,0.0839,0.3389,0.3368,0.2404,west virginia
9,0.1082,0.3618,0.3646,0.1654,west virginia
10,0.1029,0.3441,0.3541,0.1989,west virginia
11,0.1926,0.4333,0.2548,0.1193,west virginia
12,0.1034,0.4506,0.2691,0.1769,west virginia
13,0.1323,0.4471,0.2743,0.1462,west virginia
14,0.1157,0.3991,0.287,0.1982,west virginia
15,0.0512,0.2643,0.3086,0.3759,west virginia
16,0.1339,0.3487,0.3178,0.1997,west virginia
17,0.1127,0.2952,0.2906,0.3016,west virginia
18,0.0958,0.3357,0.3267,0.2418,west virginia
19,0.2013,0.3917,0.2565,0.1504,west virginia
20,0.2036,0.449,0.2543,0.0931,west virginia
21,0.2962,0.4503,0.1754,0.078,west virginia
22,0.1404,0.4861,0.2553,0.1182,west virginia
23,0.1718,0.4467,0.2905,0.091,west virginia
24,0.2022,0.4258,0.249,0.123,west virginia
25,0.1896,0.4564,0.2238,0.1302,west virginia
26,0.2431,0.4786,0.2041,0.0742,west virginia
27,0.153,0.3749,0.2809,0.1912,west virginia
28,0.1243,0.4314,0.2574,0.1869,west virginia
29,0.1449,0.4198,0.2921,0.1432,west virginia
30,0.0895,0.348,0.3377,0.2249,west virginia
31,0.1612,0.4555,0.2448,0.1385,west virginia
32,0.1522,0.443,0.2628,0.142,west virginia
33,0.1875,0.4807,0.2098,0.1219,west virginia
34,0.168,0.4707,0.2215,0.1398,west virginia
35,0.0733,0.3128,0.3029,0.311,west virginia
36,0.1459,0.4048,0.2495,0.1999,west virginia
37,0.1323,0.3383,0.2978,0.2316,west virginia
38,0.0714,0.3462,0.2954,0.287,west virginia
39,0.1255,0.4436,0.2532,0.1777,west virginia
40,0.1322,0.434,0.2489,0.1849,west virginia
41,0.1131,0.4788,0.2285,0.1797,west virginia
42,0.1381,0.3959,0.2785,0.1875,west virginia
43,0.1373,0.4899,0.2296,0.1431,west virginia
44,0.1755,0.4996,0.2136,0.1112,west virginia
45,0.1267,0.4845,0.2447,0.1441,west virginia
46,0.119,0.4922,0.232,0.1569,west virginia
47,0.1269,0.5042,0.2467,0.1222,west virginia
48,0.1159,0.4008,0.2659,0.2175,west virginia
49,0.0892,0.4052,0.2841,0.2215,west virginia
50,0.0973,0.3974,0.2986,0.2067,west virginia
51,0.0631,0.2499,0.3232,0.3637,west virginia
52,0.1407,0.4813,0.2113,0.1667,west virginia
53,0.1324,0.4946,0.2109,0.1621,west virginia
54,0.148,0.4851,0.2341,0.1328,west virginia
55,0.1942,0.4731,0.2,0.1328,west virginia
56,0.0724,0.4127,0.3305,0.1844,west virginia
57,0.1282,0.4685,0.2722,0.131,west virginia
58,0.1144,0.4713,0.2752,0.1392,west virginia
59,0.0773,0.395,0.3093,0.2183,west virginia
60,0.1147,0.3852,0.2941,0.206,west virginia
61,0.1279,0.3175,0.3101,0.2444,west virginia
62,0.0881,0.3794,0.3026,0.23,west virginia
63,0.0941,0.3276,0.3501,0.2282,west virginia
64,0.1143,0.4536,0.2715,0.1605,west virginia
65,0.1127,0.3387,0.2776,0.271,west virginia
66,0.1088,0.3285,0.2934,0.2693,west virginia
67,0.0564,0.2559,0.3451,0.3425,west virginia
1,0.0594,0.3392,0.335,0.2664,wisconsin
2,0.0557,0.33,0.3486,0.2656,wisconsin
3,0.0519,0.31,0.3314,0.3067,wisconsin
4,0.0622,0.3023,0.3306,0.305,wisconsin
5,0.0527,0.3414,0.3348,0.2711,wisconsin
6,0.0842,0.4163,0.3177,0.1817,wisconsin
7,0.1145,0.3596,0.3103,0.2155,wisconsin
8,0.3713,0.3212,0.2116,0.0959,wisconsin
9,0.2756,0.3471,0.2555,0.1218,wisconsin
10,0.1513,0.3173,0.2579,0.2735,wisconsin
11,0.1413,0.3847,0.3037,0.1702,wisconsin
12,0.1028,0.3507,0.3487,0.1978,wisconsin
13,0.045,0.2077,0.2622,0.4851,wisconsin
14,0.0382,0.1506,0.2401,0.571,wisconsin
15,0.0527,0.2995,0.3313,0.3166,wisconsin
16,0.1584,0.3092,0.331,0.2014,wisconsin
17,0.133,0.3271,0.3489,0.1909,wisconsin
18,0.1406,0.3249,0.335,0.1995,wisconsin
19,0.0315,0.1292,0.3274,0.5119,wisconsin
20,0.0784,0.3274,0.3135,0.2808,wisconsin
21,0.0645,0.318,0.3084,0.3091,wisconsin
22,0.0484,0.241,0.3168,0.3938,wisconsin
23,0.0247,0.1344,0.2503,0.5906,wisconsin
24,0.0451,0.2053,0.2949,0.4547,wisconsin
25,0.0739,0.3589,0.3602,0.207,wisconsin
26,0.0781,0.3639,0.3382,0.2198,wisconsin
27,0.0596,0.337,0.329,0.2744,wisconsin
28,0.0678,0.3628,0.3536,0.2158,wisconsin
29,0.054,0.2943,0.4105,0.2411,wisconsin
30,0.0369,0.1886,0.3872,0.3874,wisconsin
31,0.0813,0.32,0.3193,0.2795,wisconsin
32,0.0923,0.3376,0.3148,0.2554,wisconsin
33,0.0664,0.3207,0.3343,0.2786,wisconsin
34,0.0609,0.3256,0.3555,0.258,wisconsin
35,0.0937,0.4066,0.3285,0.1711,wisconsin
36,0.0943,0.4286,0.3303,0.1468,wisconsin
37,0.062,0.3222,0.3371,0.2787,wisconsin
38,0.0599,0.2619,0.3197,0.3585,wisconsin
39,0.0828,0.4034,0.3337,0.1801,wisconsin
40,0.092,0.4281,0.2977,0.1822,wisconsin
41,0.0988,0.4012,0.3244,0.1756,wisconsin
42,0.0859,0.3559,0.3598,0.1984,wisconsin
43,0.0675,0.3136,0.3877,0.2312,wisconsin
44,0.0796,0.3382,0.3699,0.2122,wisconsin
45,0.1147,0.3749,0.3525,0.158,wisconsin
46,0.0439,0.2194,0.3291,0.4076,wisconsin
47,0.0593,0.1951,0.2671,0.4786,wisconsin
48,0.0656,0.2226,0.3156,0.3962,wisconsin
49,0.0855,0.3276,0.4005,0.1864,wisconsin
50,0.1041,0.3966,0.3302,0.169,wisconsin
51,0.0868,0.3677,0.3474,0.1981,wisconsin
52,0.0755,0.3364,0.3555,0.2326,wisconsin
53,0.098,0.3667,0.3099,0.2254,wisconsin
54,0.0627,0.3092,0.3847,0.2434,wisconsin
55,0.058,0.2951,0.3331,0.3138,wisconsin
56,0.0599,0.2735,0.3275,0.3391,wisconsin
57,0.0779,0.3258,0.3625,0.2338,wisconsin
58,0.0519,0.3046,0.3268,0.3168,wisconsin
59,0.0716,0.3669,0.3409,0.2206,wisconsin
60,0.0507,0.2847,0.3132,0.3515,wisconsin
61,0.081,0.2913,0.332,0.2957,wisconsin
62,0.0787,0.2915,0.3448,0.2849,wisconsin
63,0.0675,0.3319,0.3284,0.2721,wisconsin
64,0.0872,0.2635,0.3577,0.2915,wisconsin
65,0.1361,0.3386,0.3376,0.1877,wisconsin
66,0.1734,0.3564,0.3507,0.1196,wisconsin
67,0.078,0.3462,0.3624,0.2134,wisconsin
68,0.1061,0.3198,0.3525,0.2216,wisconsin
69,0.1188,0.3841,0.307,0.1901,wisconsin
70,0.0806,0.3831,0.331,0.2053,wisconsin
71,0.0569,0.3005,0.3508,0.2917,wisconsin
72,0.1011,0.3797,0.3429,0.1762,wisconsin
73,0.0693,0.3007,0.3988,0.2311,wisconsin
74,0.0691,0.335,0.3684,0.2275,wisconsin
75,0.0914,0.3662,0.3489,0.1935,wisconsin
76,0.0165,0.1395,0.3901,0.4539,wisconsin
77,0.0344,0.1292,0.252,0.5844,wisconsin
78,0.0405,0.12,0.2243,0.6152,wisconsin
79,0.0322,0.1687,0.2646,0.5345,wisconsin
80,0.033,0.235,0.3172,0.4148,wisconsin
81,0.0842,0.3371,0.3461,0.2326,wisconsin
82,0.0674,0.2662,0.2913,0.3751,wisconsin
83,0.0464,0.2764,0.3323,0.3448,wisconsin
84,0.0599,0.3121,0.3152,0.3128,wisconsin
85,0.0858,0.3309,0.3309,0.2524,wisconsin
86,0.0614,0.3316,0.3367,0.2703,wisconsin
87,0.1155,0.3939,0.3214,0.1692,wisconsin
88,0.0702,0.2734,0.345,0.3113,wisconsin
89,0.074,0.3617,0.3457,0.2186,wisconsin
90,0.1719,0.3419,0.3216,0.1646,wisconsin
91,0.0406,0.2482,0.4399,0.2713,wisconsin
92,0.0916,0.4035,0.3343,0.1705,wisconsin
93,0.0605,0.3232,0.3494,0.267,wisconsin
94,0.0429,0.2522,0.3655,0.3394,wisconsin
95,0.0452,0.2469,0.4266,0.2812,wisconsin
96,0.1135,0.3728,0.3147,0.199,wisconsin
97,0.07,0.2361,0.3455,0.3484,wisconsin
98,0.0537,0.224,0.316,0.4062,wisconsin
99,0.0326,0.2016,0.3102,0.4556,wisconsin
1,0.0937,0.3286,0.3736,0.2041,wyoming
2,0.0931,0.3031,0.4155,0.1883,wyoming
3,0.1303,0.3287,0.3671,0.1738,wyoming
