district,monthly housing costs - $499 or lower,monthly housing costs - $500 - 999,monthly housing costs - $1000 1999,monthly housing costs - $2000 or higher,monthly housing costs - median,state
29,18.9,16.6,50.4,12.5,1296.0,delaware
30,24.900000000000002,20.7,44.8,6.2,1041.0,delaware
31,15.0,24.299999999999997,51.9,7.1000000000000005,1138.0,delaware
32,13.5,33.900000000000006,47.599999999999994,3.5,1028.0,delaware
33,22.6,32.1,35.3,8.6,918.0,delaware
34,19.9,23.4,43.4,12.299999999999999,1129.0,delaware
35,26.1,30.799999999999997,33.5,5.800000000000001,852.0,delaware
36,21.200000000000003,27.1,41.1,8.0,1006.0,delaware
37,22.9,32.5,38.1,5.1000000000000005,916.0,delaware
38,23.3,26.9,36.0,11.3,963.0,delaware
39,29.8,27.799999999999997,34.2,6.4,837.0,delaware
40,29.799999999999997,26.2,36.7,4.3,885.0,delaware
41,24.299999999999997,29.299999999999997,36.8,6.8,917.0,delaware
1,22.799999999999997,36.599999999999994,35.2,3.3000000000000003,884.0,florida
2,19.6,38.900000000000006,32.0,7.5,879.0,florida
3,20.9,27.6,42.2,6.999999999999999,1006.0,florida
4,14.1,29.0,43.8,10.9,1089.0,florida
5,36.0,32.4,20.700000000000003,6.4,663.0,florida
6,19.6,34.2,36.8,7.3,930.0,florida
7,37.599999999999994,33.2,20.6,3.6999999999999997,645.0,florida
8,20.5,42.6,31.3,2.9,844.0,florida
9,11.9,30.0,42.7,14.4,1119.0,florida
10,34.8,36.8,20.8,3.4000000000000004,672.0,florida
11,15.200000000000001,25.2,41.5,16.5,1149.0,florida
12,10.8,25.5,53.099999999999994,9.6,1164.0,florida
13,21.4,46.2,28.3,1.9000000000000001,790.0,florida
14,20.200000000000003,39.2,35.3,3.5999999999999996,886.0,florida
15,14.8,36.0,41.3,6.4,982.0,florida
16,9.4,31.3,45.099999999999994,12.7,1113.0,florida
17,11.7,21.7,40.4,24.799999999999997,1357.0,florida
18,15.0,25.8,46.1,11.6,1129.0,florida
19,39.900000000000006,34.1,19.9,2.2,621.0,florida
20,22.5,46.4,25.0,3.8,787.0,florida
21,19.6,33.900000000000006,34.4,9.8,921.0,florida
22,34.8,36.6,22.6,3.6,675.0,florida
23,30.5,41.900000000000006,22.2,2.8,716.0,florida
24,24.1,31.4,35.3,7.2,898.0,florida
25,21.9,33.8,35.1,7.5,902.0,florida
26,24.6,43.7,26.2,3.5999999999999996,792.0,florida
27,21.5,31.5,40.0,5.6,949.0,florida
28,11.0,24.6,47.0,15.9,1219.0,florida
29,9.0,27.1,46.7,16.0,1183.0,florida
30,11.3,31.6,45.800000000000004,9.899999999999999,1075.0,florida
31,25.6,32.8,32.0,8.5,847.0,florida
32,22.4,31.5,38.5,6.6,923.0,florida
33,36.7,34.4,23.1,4.1,636.0,florida
34,38.0,35.900000000000006,21.1,3.4,640.0,florida
35,32.5,36.3,25.900000000000002,3.7,741.0,florida
36,31.3,41.1,22.7,3.5,723.0,florida
37,22.3,26.4,38.0,12.0,1013.0,florida
38,27.200000000000003,27.700000000000003,35.3,8.0,882.0,florida
39,23.6,31.8,37.0,5.8,920.0,florida
40,22.8,41.7,28.9,5.3,826.0,florida
41,26.4,38.599999999999994,29.2,3.9,797.0,florida
42,22.799999999999997,30.7,38.7,6.300000000000001,937.0,florida
43,11.3,34.2,49.2,3.5000000000000004,1041.0,florida
44,6.300000000000001,20.4,46.5,26.400000000000002,1409.0,florida
45,14.1,33.6,46.199999999999996,4.800000000000001,1021.0,florida
46,11.600000000000001,44.7,41.300000000000004,1.2000000000000002,949.0,florida
47,10.8,31.9,42.8,13.399999999999999,1108.0,florida
48,10.5,34.5,50.400000000000006,3.1,1044.0,florida
49,8.7,32.9,51.6,5.8,1089.0,florida
50,16.5,23.9,44.1,13.9,1187.0,florida
51,20.799999999999997,35.9,33.2,8.3,890.0,florida
52,17.4,33.5,35.4,12.6,976.0,florida
53,23.3,35.900000000000006,33.7,5.6000000000000005,877.0,florida
54,25.9,36.2,27.4,9.2,821.0,florida
55,42.3,35.099999999999994,17.2,2.9,585.0,florida
56,30.5,36.7,25.2,5.1000000000000005,732.0,florida
57,15.600000000000001,25.4,41.099999999999994,16.3,1209.0,florida
58,18.799999999999997,39.0,34.2,6.300000000000001,897.0,florida
59,13.0,27.9,50.2,7.5,1099.0,florida
60,10.9,26.2,39.6,21.6,1221.0,florida
61,21.3,43.5,31.5,1.9000000000000001,832.0,florida
62,17.8,39.3,39.2,2.3,934.0,florida
63,10.8,35.099999999999994,37.4,15.8,1061.0,florida
64,9.1,25.0,42.2,22.999999999999996,1290.0,florida
65,16.2,35.2,34.9,12.6,971.0,florida
66,18.8,33.7,33.1,12.799999999999999,947.0,florida
67,16.4,42.3,34.7,5.5,900.0,florida
68,17.0,35.3,37.3,8.8,961.0,florida
69,17.5,33.0,36.6,11.399999999999999,981.0,florida
70,21.4,40.1,32.300000000000004,4.1,857.0,florida
71,22.700000000000003,33.8,31.200000000000003,10.9,901.0,florida
72,15.5,34.1,38.7,10.399999999999999,996.0,florida
73,13.6,26.900000000000002,39.1,19.4,1194.0,florida
74,25.5,35.1,29.900000000000002,8.2,824.0,florida
75,25.2,37.6,28.4,7.0,804.0,florida
76,16.7,31.0,33.900000000000006,16.799999999999997,1031.0,florida
77,12.9,30.799999999999997,45.099999999999994,9.899999999999999,1073.0,florida
78,15.6,40.3,33.0,9.9,922.0,florida
79,25.299999999999997,43.6,25.7,3.5999999999999996,791.0,florida
80,19.4,31.3,34.0,12.899999999999999,971.0,florida
81,15.4,28.0,31.0,24.400000000000002,1162.0,florida
82,12.9,28.6,35.7,21.3,1166.0,florida
83,15.2,28.1,43.9,11.6,1092.0,florida
84,21.3,36.7,33.5,6.4,880.0,florida
85,8.4,20.1,44.8,25.400000000000002,1410.0,florida
86,10.8,23.8,41.4,22.700000000000003,1268.0,florida
87,14.8,34.7,45.099999999999994,3.7,997.0,florida
88,13.899999999999999,32.1,44.4,7.6,1042.0,florida
89,8.2,22.700000000000003,39.4,28.1,1405.0,florida
90,16.9,27.200000000000003,42.6,12.399999999999999,1101.0,florida
91,13.600000000000001,32.1,34.1,18.599999999999998,1075.0,florida
92,16.8,29.3,45.1,7.1000000000000005,1045.0,florida
93,8.4,28.299999999999997,36.9,24.700000000000003,1230.0,florida
94,11.6,31.0,44.1,12.100000000000001,1100.0,florida
95,11.9,30.5,49.8,6.7,1083.0,florida
96,9.8,22.9,41.3,25.200000000000003,1335.0,florida
97,9.100000000000001,22.3,46.9,20.700000000000003,1339.0,florida
98,8.3,19.3,46.400000000000006,25.0,1417.0,florida
99,9.8,21.200000000000003,44.8,22.8,1340.0,florida
100,7.199999999999999,25.6,43.2,21.799999999999997,1310.0,florida
101,13.2,25.6,51.0,8.9,1146.0,florida
102,13.899999999999999,18.2,57.900000000000006,8.5,1282.0,florida
103,8.5,17.6,46.1,26.9,1431.0,florida
104,5.3,17.4,32.900000000000006,43.0,1821.0,florida
105,8.3,21.1,46.5,22.8,1357.0,florida
106,12.2,27.700000000000003,35.9,22.299999999999997,1178.0,florida
107,11.2,30.2,47.8,9.5,1101.0,florida
108,15.1,36.9,37.2,9.0,965.0,florida
109,22.3,31.9,35.5,7.6,914.0,florida
110,15.2,26.0,51.1,6.0,1088.0,florida
111,17.5,36.4,37.0,7.1,949.0,florida
112,8.2,22.3,39.1,28.5,1417.0,florida
113,11.8,29.0,39.4,18.2,1133.0,florida
114,10.2,20.5,39.0,28.5,1413.0,florida
115,8.4,18.799999999999997,45.9,25.7,1366.0,florida
116,12.5,20.5,50.099999999999994,15.5,1265.0,florida
117,15.5,28.2,49.699999999999996,5.2,1071.0,florida
118,10.399999999999999,17.0,53.4,18.2,1415.0,florida
119,6.5,17.4,49.900000000000006,25.1,1481.0,florida
120,12.1,21.4,40.4,24.099999999999998,1324.0,florida
1,36.0,40.0,17.1,2.8,644.0,georgia
2,30.5,39.5,23.599999999999998,4.8,729.0,georgia
3,28.099999999999998,35.5,30.9,3.8,804.0,georgia
4,26.9,50.099999999999994,16.9,3.2,692.0,georgia
5,27.0,47.5,20.5,2.9,684.0,georgia
6,32.1,41.5,21.5,2.4000000000000004,674.0,georgia
7,33.8,33.2,23.6,5.199999999999999,698.0,georgia
8,36.6,32.6,21.1,5.5,627.0,georgia
9,21.2,31.1,34.1,9.4,933.0,georgia
10,31.2,37.4,24.5,3.7,703.0,georgia
11,27.5,36.2,27.8,5.0,793.0,georgia
12,35.1,40.7,18.5,2.0,638.0,georgia
13,23.299999999999997,47.7,22.4,4.5,715.0,georgia
14,21.8,36.7,33.4,5.1,853.0,georgia
15,18.9,41.7,32.5,4.699999999999999,880.0,georgia
16,29.0,41.2,22.8,3.3,737.0,georgia
17,16.6,28.3,44.3,9.5,1064.0,georgia
18,23.1,44.0,26.0,3.4000000000000004,773.0,georgia
19,15.200000000000001,25.8,51.8,5.7,1093.0,georgia
20,10.3,21.9,53.0,13.9,1277.0,georgia
21,13.2,18.7,53.199999999999996,14.0,1285.0,georgia
22,14.8,16.0,43.6,24.6,1456.0,georgia
23,16.7,29.2,42.4,9.8,1056.0,georgia
24,13.2,18.1,44.8,22.8,1404.0,georgia
25,7.1,12.1,36.0,43.7,1890.0,georgia
26,15.299999999999999,20.8,42.1,20.6,1239.0,georgia
27,23.200000000000003,33.3,32.0,8.5,900.0,georgia
28,34.1,35.9,22.2,4.4,640.0,georgia
29,19.0,45.8,26.4,6.699999999999999,828.0,georgia
30,18.1,32.6,38.6,8.0,978.0,georgia
31,21.8,31.700000000000003,37.400000000000006,6.4,894.0,georgia
32,39.9,34.4,17.9,4.2,591.0,georgia
33,35.6,36.2,19.2,3.5,643.0,georgia
34,12.0,22.4,51.099999999999994,13.7,1170.0,georgia
35,10.0,21.6,58.5,9.0,1220.0,georgia
36,10.6,12.6,45.1,31.4,1590.0,georgia
37,12.5,28.8,47.5,9.899999999999999,1101.0,georgia
38,14.3,29.0,47.6,7.7,1086.0,georgia
39,10.8,37.7,43.599999999999994,6.6000000000000005,1012.0,georgia
40,7.3999999999999995,22.6,47.4,20.799999999999997,1241.0,georgia
41,16.4,36.7,42.800000000000004,3.1999999999999997,968.0,georgia
42,6.1,54.099999999999994,37.5,1.9,943.0,georgia
43,8.9,24.5,45.8,19.5,1219.0,georgia
44,14.0,17.6,57.400000000000006,10.200000000000001,1266.0,georgia
45,9.5,20.7,36.099999999999994,32.6,1487.0,georgia
46,11.7,15.600000000000001,52.2,19.299999999999997,1381.0,georgia
47,3.6,16.2,38.8,40.0,1694.0,georgia
48,6.7,26.1,47.4,19.1,1201.0,georgia
49,5.6,15.4,46.4,31.4,1500.0,georgia
50,4.6,13.600000000000001,45.599999999999994,35.5,1602.0,georgia
51,3.0,27.7,46.2,22.200000000000003,1193.0,georgia
52,4.0,24.1,40.5,30.2,1366.0,georgia
53,14.600000000000001,32.5,38.5,11.899999999999999,1025.0,georgia
54,4.5,15.4,47.5,31.5,1488.0,georgia
55,12.0,31.4,42.4,12.4,1087.0,georgia
56,11.0,36.2,40.8,10.2,1025.0,georgia
57,14.4,27.1,38.7,17.799999999999997,1113.0,georgia
58,16.1,32.7,42.6,7.5,1008.0,georgia
59,15.0,33.0,39.5,10.600000000000001,1019.0,georgia
60,16.3,49.6,30.0,1.8,848.0,georgia
61,13.4,37.5,40.8,7.4,989.0,georgia
62,11.2,27.8,48.6,11.600000000000001,1148.0,georgia
63,11.8,31.0,48.400000000000006,6.8999999999999995,1077.0,georgia
64,14.8,34.3,38.9,11.0,1007.0,georgia
65,12.9,30.799999999999997,50.0,4.8,1066.0,georgia
66,14.9,32.6,43.099999999999994,8.7,1027.0,georgia
67,16.4,27.1,48.3,7.199999999999999,1069.0,georgia
68,19.6,39.900000000000006,35.5,3.6999999999999997,898.0,georgia
69,24.7,38.3,27.799999999999997,5.8,809.0,georgia
70,15.2,34.1,41.1,8.0,999.0,georgia
71,13.899999999999999,19.9,51.8,13.4,1234.0,georgia
72,12.399999999999999,21.200000000000003,41.7,23.4,1353.0,georgia
73,21.4,31.6,36.7,8.3,946.0,georgia
74,13.3,55.099999999999994,29.6,0.5,831.0,georgia
75,12.9,42.5,42.2,1.3,955.0,georgia
76,13.0,30.5,48.9,6.4,1073.0,georgia
77,11.0,49.900000000000006,36.3,1.2000000000000002,905.0,georgia
78,11.100000000000001,35.4,47.7,4.2,1029.0,georgia
79,4.6,21.5,51.0,22.1,1288.0,georgia
80,4.7,20.1,46.6,27.200000000000003,1400.0,georgia
81,9.9,33.5,41.2,14.3,1086.0,georgia
82,4.7,28.5,48.9,17.1,1180.0,georgia
83,12.1,29.1,39.4,18.1,1126.0,georgia
84,9.6,32.3,45.7,11.1,1095.0,georgia
85,10.9,45.599999999999994,38.0,4.9,934.0,georgia
86,10.4,38.9,41.4,8.3,1002.0,georgia
87,9.4,34.3,50.7,4.6,1069.0,georgia
88,8.7,42.7,40.2,7.3,981.0,georgia
89,11.5,25.700000000000003,47.8,14.0,1170.0,georgia
90,12.5,26.6,50.0,10.0,1125.0,georgia
91,12.1,37.6,42.300000000000004,7.6,1002.0,georgia
92,13.3,44.2,38.699999999999996,2.5,934.0,georgia
93,8.3,15.5,65.0,10.6,1304.0,georgia
94,11.2,24.4,57.3,6.8,1168.0,georgia
95,5.8,33.2,42.6,17.6,1142.0,georgia
96,8.8,30.5,54.099999999999994,6.1000000000000005,1100.0,georgia
97,8.0,16.3,51.0,23.9,1476.0,georgia
98,10.9,20.9,49.599999999999994,17.8,1308.0,georgia
99,7.6000000000000005,51.8,37.4,1.3,936.0,georgia
100,6.1,36.9,55.099999999999994,1.7,1059.0,georgia
101,12.2,24.6,53.900000000000006,8.5,1174.0,georgia
102,7.8,18.1,60.5,13.200000000000001,1332.0,georgia
103,12.399999999999999,15.700000000000001,53.4,16.9,1361.0,georgia
104,9.1,13.7,52.9,23.2,1467.0,georgia
105,9.8,19.200000000000003,56.8,13.0,1290.0,georgia
106,11.0,20.9,55.3,12.3,1244.0,georgia
107,10.100000000000001,20.1,53.8,15.600000000000001,1313.0,georgia
108,13.4,27.299999999999997,46.3,12.2,1129.0,georgia
109,14.2,25.1,51.0,8.9,1131.0,georgia
110,14.8,35.6,44.599999999999994,4.7,994.0,georgia
111,10.1,23.6,56.1,8.8,1194.0,georgia
112,19.1,31.9,36.2,10.1,956.0,georgia
113,12.0,37.900000000000006,46.9,1.7,994.0,georgia
114,14.799999999999999,23.5,51.8,8.6,1161.0,georgia
115,22.1,34.9,33.5,6.7,908.0,georgia
116,18.3,36.099999999999994,39.6,4.0,939.0,georgia
117,14.600000000000001,43.599999999999994,29.4,10.4,883.0,georgia
118,18.9,45.3,30.5,2.8,821.0,georgia
119,14.100000000000001,39.7,35.2,9.2,945.0,georgia
120,29.799999999999997,35.9,22.8,7.199999999999999,716.0,georgia
121,23.2,32.0,38.0,4.6,911.0,georgia
122,8.8,22.200000000000003,48.4,19.8,1375.0,georgia
123,18.3,36.2,36.5,7.5,939.0,georgia
124,23.7,56.5,16.4,0.5,709.0,georgia
125,24.0,49.2,23.8,0.5,752.0,georgia
126,29.2,35.7,29.8,2.1999999999999997,823.0,georgia
127,21.0,42.8,32.9,0.7,846.0,georgia
128,40.1,38.7,14.9,1.8,587.0,georgia
129,24.700000000000003,34.7,30.9,5.3999999999999995,833.0,georgia
130,20.8,41.1,30.9,5.8,844.0,georgia
131,28.3,41.0,23.799999999999997,4.1,718.0,georgia
132,22.4,46.7,26.0,2.3,823.0,georgia
133,20.200000000000003,33.0,33.7,10.7,920.0,georgia
134,12.8,33.0,45.8,7.6,1047.0,georgia
135,29.9,47.5,18.5,1.8000000000000003,668.0,georgia
136,18.4,44.0,32.5,3.8999999999999995,857.0,georgia
137,22.8,33.9,32.8,7.1000000000000005,871.0,georgia
138,29.9,39.9,23.799999999999997,2.8,670.0,georgia
139,40.5,39.9,13.3,1.4,572.0,georgia
140,27.9,40.4,26.599999999999998,2.6999999999999997,760.0,georgia
141,14.8,39.5,32.0,11.8,932.0,georgia
142,23.0,48.0,25.0,1.5999999999999999,790.0,georgia
143,29.8,45.1,18.7,1.9,651.0,georgia
144,37.599999999999994,30.5,23.0,4.2,613.0,georgia
145,28.7,42.6,21.4,3.2,684.0,georgia
146,18.2,30.0,43.7,6.1,1011.0,georgia
147,19.6,43.5,32.699999999999996,3.1999999999999997,863.0,georgia
148,33.5,41.2,17.4,3.5999999999999996,654.0,georgia
149,44.5,33.2,10.1,0.7999999999999999,498.0,georgia
150,45.9,34.1,12.6,2.2,512.0,georgia
151,37.2,37.3,14.3,3.3,592.0,georgia
152,25.3,37.5,28.8,5.0,773.0,georgia
153,20.5,56.900000000000006,18.4,2.4000000000000004,718.0,georgia
154,31.5,45.3,17.8,1.7000000000000002,660.0,georgia
155,36.4,41.6,15.7,2.6,611.0,georgia
156,42.3,36.0,13.5,2.5999999999999996,551.0,georgia
157,39.0,38.2,16.0,2.4,600.0,georgia
158,38.3,37.9,16.4,2.5999999999999996,588.0,georgia
159,24.8,40.5,28.1,3.5,776.0,georgia
160,24.0,38.7,30.7,3.7,779.0,georgia
161,11.7,22.8,52.300000000000004,11.5,1176.0,georgia
162,16.0,43.900000000000006,34.2,3.6,889.0,georgia
163,17.2,34.8,36.2,8.0,947.0,georgia
164,10.100000000000001,25.3,56.699999999999996,6.999999999999999,1166.0,georgia
165,18.7,39.0,36.2,4.3,914.0,georgia
166,10.5,23.2,42.099999999999994,23.1,1342.0,georgia
167,25.2,32.8,31.200000000000003,8.1,848.0,georgia
168,16.3,37.8,39.6,2.9,936.0,georgia
169,42.8,36.4,13.899999999999999,2.5,534.0,georgia
170,36.400000000000006,41.9,15.899999999999999,2.8000000000000003,598.0,georgia
171,35.3,43.8,14.6,2.1,609.0,georgia
172,36.5,40.3,17.1,2.3,601.0,georgia
173,26.200000000000003,41.3,23.1,3.1999999999999997,726.0,georgia
174,35.7,37.1,19.5,2.5999999999999996,641.0,georgia
175,24.7,35.7,28.2,6.6,789.0,georgia
176,37.099999999999994,33.5,22.2,2.8,656.0,georgia
177,24.7,52.2,19.4,0.5,727.0,georgia
178,41.2,34.3,16.8,3.0,570.0,georgia
179,23.5,39.900000000000006,25.299999999999997,7.8,821.0,georgia
180,21.3,34.599999999999994,34.400000000000006,6.7,907.0,georgia
1,27.6,20.5,33.099999999999994,15.0,1001.0,hawaii
2,30.6,24.299999999999997,33.099999999999994,8.0,840.0,hawaii
3,31.799999999999997,18.4,36.8,7.5,914.0,hawaii
4,31.0,18.0,39.6,3.6999999999999997,932.0,hawaii
5,26.6,19.3,30.7,17.8,1038.0,hawaii
6,12.8,21.4,39.8,24.4,1305.0,hawaii
7,11.8,19.9,34.5,29.0,1438.0,hawaii
8,15.0,19.6,32.599999999999994,29.3,1394.0,hawaii
9,13.0,18.2,34.900000000000006,32.0,1518.0,hawaii
10,9.2,12.7,45.4,30.4,1499.0,hawaii
11,7.199999999999999,15.7,40.2,34.800000000000004,1607.0,hawaii
12,15.9,15.3,34.4,31.2,1458.0,hawaii
13,23.8,20.1,27.0,22.1,1064.0,hawaii
14,14.4,19.0,37.7,25.200000000000003,1424.0,hawaii
15,15.9,19.8,31.0,30.5,1374.0,hawaii
16,19.8,19.3,31.3,25.8,1218.0,hawaii
17,7.1,12.9,16.299999999999997,62.8,2481.0,hawaii
18,8.9,16.599999999999998,15.0,56.4,2314.0,hawaii
19,8.6,20.0,24.4,43.6,1843.0,hawaii
20,13.7,22.0,24.4,36.5,1524.0,hawaii
21,5.3,22.0,52.8,16.7,1307.0,hawaii
22,3.2,21.3,49.3,24.1,1424.0,hawaii
23,9.5,23.8,34.1,29.0,1314.0,hawaii
24,7.699999999999999,21.200000000000003,51.6,16.799999999999997,1242.0,hawaii
25,11.399999999999999,21.4,43.0,20.9,1255.0,hawaii
26,8.5,19.8,42.6,27.099999999999998,1312.0,hawaii
27,18.3,20.8,31.5,27.2,1227.0,hawaii
28,15.899999999999999,18.6,31.0,32.2,1501.0,hawaii
29,16.8,30.9,40.1,10.9,1028.0,hawaii
30,9.100000000000001,12.1,25.5,50.5,2069.0,hawaii
31,3.8000000000000003,8.7,30.0,55.400000000000006,2200.0,hawaii
32,7.5,19.0,39.5,31.8,1624.0,hawaii
33,11.299999999999999,18.5,26.1,41.5,1821.0,hawaii
34,15.9,16.9,23.7,41.4,1737.0,hawaii
35,10.6,15.3,37.4,34.4,1539.0,hawaii
36,6.6,10.3,23.6,58.1,2197.0,hawaii
37,9.3,12.3,34.400000000000006,43.2,1871.0,hawaii
38,15.5,14.2,31.7,36.2,1514.0,hawaii
39,6.5,7.699999999999999,28.0,57.2,2220.0,hawaii
40,4.7,8.0,24.1,62.400000000000006,2271.0,hawaii
41,5.8,7.800000000000001,31.9,53.4,2121.0,hawaii
42,5.800000000000001,7.6,33.599999999999994,52.0,2067.0,hawaii
43,11.2,11.7,32.8,42.0,1776.0,hawaii
44,9.600000000000001,21.3,46.400000000000006,20.5,1268.0,hawaii
45,4.8,7.4,28.6,54.3,2171.0,hawaii
46,12.3,13.2,38.7,30.3,1603.0,hawaii
47,11.5,15.9,29.7,40.5,1646.0,hawaii
48,9.1,17.1,20.7,51.7,2070.0,hawaii
49,11.9,18.6,23.7,44.2,1791.0,hawaii
50,4.8,11.2,21.299999999999997,60.5,2367.0,hawaii
51,8.5,17.1,23.6,48.9,1998.0,hawaii
1,11.899999999999999,43.7,36.099999999999994,6.8,919.0,illinois
2,11.0,49.9,28.900000000000002,8.4,873.0,illinois
3,4.8,38.0,40.7,15.2,1113.0,illinois
4,6.199999999999999,26.9,43.4,22.0,1248.0,illinois
5,13.5,19.4,39.5,26.099999999999998,1435.0,illinois
6,13.100000000000001,29.099999999999998,34.0,21.2,1142.0,illinois
7,6.800000000000001,31.4,42.9,17.6,1203.0,illinois
8,8.7,35.7,39.2,15.5,1074.0,illinois
9,13.3,23.0,38.7,23.5,1303.0,illinois
10,11.2,24.1,39.1,23.4,1247.0,illinois
11,4.5,14.0,39.7,40.9,1735.0,illinois
12,3.7,18.3,50.1,26.7,1479.0,illinois
13,11.1,31.5,41.0,15.3,1105.0,illinois
14,7.6,41.0,40.7,9.8,1014.0,illinois
15,7.2,32.2,35.599999999999994,23.7,1185.0,illinois
16,5.6,31.1,40.6,21.8,1207.0,illinois
17,4.6,17.7,36.5,40.2,1669.0,illinois
18,3.0,15.2,36.3,44.6,1797.0,illinois
19,7.2,35.8,37.599999999999994,18.0,1124.0,illinois
20,7.3,32.8,36.5,22.0,1195.0,illinois
21,7.7,48.2,33.2,8.8,895.0,illinois
22,11.1,33.6,45.0,9.399999999999999,1092.0,illinois
23,5.9,42.1,37.7,12.700000000000001,1022.0,illinois
24,7.2,45.0,36.2,10.0,962.0,illinois
25,12.7,40.0,37.4,8.7,958.0,illinois
26,9.899999999999999,22.9,40.0,25.5,1345.0,illinois
27,11.5,34.0,42.0,10.799999999999999,1061.0,illinois
28,11.1,36.7,40.400000000000006,10.0,1022.0,illinois
29,12.100000000000001,32.6,44.900000000000006,9.4,1078.0,illinois
30,13.5,36.4,41.0,6.199999999999999,980.0,illinois
31,11.9,38.3,39.4,9.4,992.0,illinois
32,12.399999999999999,37.2,41.1,7.6000000000000005,995.0,illinois
33,15.7,37.1,40.9,4.5,949.0,illinois
34,12.5,37.8,37.099999999999994,11.2,988.0,illinois
35,5.8999999999999995,30.2,40.5,22.9,1311.0,illinois
36,7.8999999999999995,35.8,39.0,15.6,1106.0,illinois
37,3.1999999999999997,20.700000000000003,37.0,37.8,1683.0,illinois
38,6.199999999999999,25.200000000000003,48.1,19.599999999999998,1324.0,illinois
39,6.0,36.7,39.9,15.799999999999999,1110.0,illinois
40,4.0,36.2,42.1,16.599999999999998,1126.0,illinois
41,2.7,15.399999999999999,40.5,40.400000000000006,1715.0,illinois
42,3.0,19.0,41.5,36.0,1594.0,illinois
43,8.1,33.5,50.0,6.7,1128.0,illinois
44,4.2,23.299999999999997,53.5,17.9,1373.0,illinois
45,2.8,21.8,43.0,31.6,1571.0,illinois
46,5.7,29.1,47.9,15.999999999999998,1235.0,illinois
47,3.8,19.6,35.2,40.1,1684.0,illinois
48,2.9,24.7,41.7,29.799999999999997,1462.0,illinois
49,3.3,17.3,46.5,32.1,1587.0,illinois
50,3.4000000000000004,15.2,39.0,41.8,1819.0,illinois
51,2.0,12.0,32.4,52.5,2105.0,illinois
52,3.5,19.1,44.3,32.0,1562.0,illinois
53,5.4,26.6,38.2,29.3,1383.0,illinois
54,4.2,21.9,41.8,31.200000000000003,1489.0,illinois
55,6.4,33.9,38.9,19.299999999999997,1166.0,illinois
56,3.8,22.0,50.0,23.5,1392.0,illinois
57,5.3,25.4,44.599999999999994,23.6,1250.0,illinois
58,1.7,11.100000000000001,30.6,55.2,2269.0,illinois
59,4.4,19.5,44.3,30.6,1501.0,illinois
60,12.5,39.7,39.6,6.1,961.0,illinois
61,5.7,23.6,43.7,26.099999999999998,1416.0,illinois
62,6.6,23.4,47.8,21.7,1350.0,illinois
63,8.5,30.299999999999997,43.7,16.3,1185.0,illinois
64,5.9,22.4,42.400000000000006,28.2,1467.0,illinois
65,4.6,24.8,38.6,31.4,1538.0,illinois
66,2.5,16.4,43.8,36.6,1717.0,illinois
67,23.9,53.7,19.599999999999998,0.8999999999999999,703.0,illinois
68,13.6,42.2,38.7,4.300000000000001,924.0,illinois
69,12.3,33.8,40.7,12.099999999999998,1062.0,illinois
70,7.3,35.7,40.7,15.000000000000002,1116.0,illinois
71,25.7,43.8,25.4,4.1,741.0,illinois
72,26.1,43.6,25.5,3.4,738.0,illinois
73,17.3,38.7,30.5,11.799999999999999,882.0,illinois
74,29.3,43.8,21.0,3.1,679.0,illinois
75,9.7,31.5,39.9,17.3,1174.0,illinois
76,26.9,42.4,24.9,4.3,731.0,illinois
77,6.9,39.3,39.9,12.7,1064.0,illinois
78,7.2,29.1,39.900000000000006,23.0,1276.0,illinois
79,16.2,38.5,37.2,6.4,929.0,illinois
80,10.7,29.0,39.3,19.6,1178.0,illinois
81,5.2,26.3,39.400000000000006,27.9,1379.0,illinois
82,3.9000000000000004,21.6,36.4,37.4,1606.0,illinois
83,9.9,36.1,46.800000000000004,6.2,1045.0,illinois
84,3.8,12.5,53.8,28.5,1552.0,illinois
85,5.199999999999999,25.0,53.3,15.9,1345.0,illinois
86,14.0,37.8,41.5,5.000000000000001,968.0,illinois
87,22.2,45.400000000000006,26.3,3.8,775.0,illinois
88,16.299999999999997,40.2,34.8,7.6,897.0,illinois
89,25.0,41.3,24.9,6.6000000000000005,743.0,illinois
90,17.3,40.0,33.3,7.6,874.0,illinois
91,26.0,44.8,24.9,2.8,733.0,illinois
92,23.9,50.3,21.8,2.0,731.0,illinois
93,35.8,43.0,15.799999999999999,2.3,616.0,illinois
94,34.3,42.6,17.5,3.2,627.0,illinois
95,29.6,45.1,18.8,3.6,672.0,illinois
96,31.8,47.199999999999996,16.5,2.4999999999999996,648.0,illinois
97,2.6,16.3,40.7,39.9,1770.0,illinois
98,4.7,21.6,50.2,23.1,1511.0,illinois
99,13.0,43.7,33.8,8.3,912.0,illinois
100,31.799999999999997,41.3,20.3,4.0,672.0,illinois
101,21.700000000000003,36.900000000000006,31.8,7.7,848.0,illinois
102,27.3,39.0,25.9,5.1,741.0,illinois
103,13.9,50.599999999999994,31.3,3.5999999999999996,838.0,illinois
104,26.4,44.8,22.6,4.4,722.0,illinois
105,9.7,37.9,39.4,12.0,1031.0,illinois
106,28.4,42.6,22.8,3.4,695.0,illinois
107,33.0,42.7,18.0,3.4000000000000004,640.0,illinois
108,16.1,34.6,35.3,12.9,978.0,illinois
109,40.9,39.099999999999994,14.7,1.7,559.0,illinois
110,32.7,43.6,18.4,2.8,638.0,illinois
