district,earnings $1 - $24'999,earnings $25'000 - 49'999,earnings $50'000 - 74'999,earnings $75'000 or more,state,median earnings
25,0.176,0.42,0.218,0.186,utah,30137
26,0.3417,0.4476,0.1389,0.0719,utah,24263
27,0.0982,0.1824,0.1964,0.523,utah,34871
28,0.12,0.245,0.199,0.436,utah,39028
29,0.1469,0.3916,0.2428,0.2188,utah,32406
30,0.2302,0.4945,0.2082,0.0671,utah,27286
31,0.2557,0.4985,0.1618,0.0839,utah,27111
32,0.1229,0.3207,0.2248,0.3317,utah,38046
33,0.286,0.494,0.146,0.074,utah,25554
34,0.2365,0.4311,0.1906,0.1417,utah,26850
35,0.293,0.458,0.153,0.096,utah,24839
36,0.1291,0.2953,0.2072,0.3684,utah,36927
37,0.17,0.345,0.217,0.268,utah,32736
38,0.214,0.478,0.218,0.09,utah,29011
39,0.23,0.442,0.201,0.127,utah,28631
40,0.191,0.399,0.236,0.174,utah,32404
41,0.1081,0.3293,0.2693,0.2933,utah,36489
42,0.165,0.341,0.251,0.243,utah,35682
43,0.21,0.419,0.226,0.145,utah,31320
44,0.2092,0.4274,0.2122,0.1512,utah,31285
45,0.1662,0.3754,0.2803,0.1782,utah,34061
46,0.1319,0.3017,0.2338,0.3327,utah,38071
47,0.197,0.427,0.216,0.16,utah,29420
48,0.2078,0.2657,0.2108,0.3157,utah,17719
49,0.107,0.273,0.225,0.395,utah,40172
50,0.1101,0.2793,0.2322,0.3784,utah,40490
51,0.1309,0.2607,0.2118,0.3966,utah,40298
52,0.118,0.297,0.288,0.297,utah,41284
53,0.1291,0.2973,0.2753,0.2983,utah,37319
54,0.1459,0.2977,0.2627,0.2937,utah,36254
55,0.151,0.352,0.254,0.243,utah,33672
56,0.1642,0.3063,0.2482,0.2813,utah,29885
57,0.165,0.352,0.247,0.236,utah,26546
58,0.2352,0.4104,0.2112,0.1431,utah,19741
59,0.198,0.398,0.208,0.196,utah,25044
60,0.2488,0.4076,0.1888,0.1548,utah,20764
61,0.2824,0.3932,0.1776,0.1467,utah,20884
62,0.215,0.385,0.244,0.156,utah,27005
63,0.4775,0.3497,0.0789,0.0939,utah,7966
64,0.2927,0.4276,0.1648,0.1149,utah,19670
65,0.165,0.351,0.231,0.253,utah,29139
66,0.188,0.331,0.285,0.196,utah,30335
67,0.193,0.384,0.242,0.181,utah,28173
68,0.1986,0.3273,0.2735,0.2006,utah,30619
69,0.2238,0.3576,0.2527,0.1658,utah,27131
70,0.217,0.408,0.228,0.147,utah,24465
71,0.1952,0.4535,0.2332,0.1181,utah,25520
72,0.246,0.403,0.214,0.137,utah,18587
73,0.236,0.415,0.211,0.138,utah,24345
74,0.228,0.345,0.224,0.203,utah,24684
75,0.314,0.404,0.154,0.128,utah,21170
addison-2,0.212,0.433,0.193,0.162,vermont,30913
addison-5,0.2068,0.3916,0.2458,0.1558,vermont,31662
addison-rutland,0.2002,0.4204,0.2713,0.1081,vermont,28030
bennington-1,0.161,0.514,0.26,0.065,vermont,30651
bennington-3,0.1068,0.508,0.1936,0.1916,vermont,32604
bennington-rutland,0.1499,0.3556,0.2767,0.2178,vermont,32518
chittenden-1,0.129,0.336,0.298,0.237,vermont,35542
chittenden-4-1,0.0831,0.2683,0.2392,0.4094,vermont,46651
chittenden-4-2,0.0971,0.3163,0.2823,0.3043,vermont,33532
chittenden-5-1,0.046,0.205,0.273,0.476,vermont,51164
chittenden-5-2,0.0929,0.2348,0.2118,0.4605,vermont,41924
chittenden-6-2,0.1748,0.4246,0.2288,0.1718,vermont,31662
chittenden-6-6,0.2977,0.3846,0.1429,0.1748,vermont,6303
chittenden-7-1,0.0979,0.3437,0.2498,0.3087,vermont,40781
chittenden-7-2,0.048,0.263,0.287,0.402,vermont,56080
chittenden-7-3,0.1678,0.3906,0.2557,0.1858,vermont,35172
chittenden-7-4,0.079,0.554,0.283,0.084,vermont,35643
chittenden-8-3,0.081,0.283,0.276,0.36,vermont,41488
caledonia-1,0.1471,0.4294,0.2593,0.1642,vermont,32290
caledonia-2,0.18,0.485,0.159,0.176,vermont,30335
caledonia-washington,0.1908,0.3447,0.3067,0.1578,vermont,31003
essex-caledonia,0.2182,0.5215,0.1642,0.0961,vermont,26226
essex-caledonia-orleans,0.2445,0.478,0.2006,0.0768,vermont,25448
franklin-1,0.107,0.458,0.266,0.169,vermont,40337
franklin-2,0.142,0.369,0.323,0.166,vermont,37409
franklin-6,0.105,0.42,0.284,0.191,vermont,37598
franklin-7,0.164,0.481,0.226,0.129,vermont,31866
franklin-3-2,0.152,0.444,0.202,0.202,vermont,33941
lamoille-1,0.1001,0.4655,0.1682,0.2663,vermont,37477
lamoille-3,0.183,0.415,0.228,0.174,vermont,35145
orange-caledonia,0.185,0.448,0.277,0.09,vermont,31464
orleans-lamoille,0.2577,0.4585,0.1998,0.0839,vermont,29747
orange-2,0.161,0.474,0.255,0.11,vermont,33577
rutland-1,0.224,0.45,0.242,0.084,vermont,22218
rutland-4,0.1211,0.4434,0.2513,0.1842,vermont,35404
rutland-bennington,0.1772,0.4464,0.2492,0.1271,vermont,27788
rutland-windsor-1,0.1688,0.4066,0.2328,0.1918,vermont,29098
rutland-5-1,0.1952,0.3784,0.2613,0.1652,vermont,32140
rutland-5-2,0.2388,0.3566,0.2717,0.1329,vermont,28173
rutland-5-3,0.3457,0.4066,0.1568,0.0909,vermont,23372
rutland-5-4,0.2585,0.4138,0.2034,0.1242,vermont,26754
rutland-windsor-2,0.2,0.464,0.203,0.133,vermont,29823
windham-1,0.1021,0.4274,0.2472,0.2232,vermont,33431
windham-5,0.1718,0.3676,0.2837,0.1768,vermont,27047
windham-6,0.1668,0.4975,0.2018,0.1339,vermont,28765
windham-2-1,0.2272,0.3483,0.2873,0.1371,vermont,26027
windham-2-2,0.119,0.47,0.273,0.138,vermont,34102
windham-2-3,0.2058,0.3576,0.2547,0.1818,vermont,20909
washington-5,0.1548,0.3287,0.3297,0.1868,vermont,36933
washington-6,0.134,0.453,0.276,0.137,vermont,31213
windham-bennington-windsor,0.187,0.486,0.14,0.187,vermont,29925
windham-bennington,0.1928,0.4166,0.2388,0.1518,vermont,26729
windsor-2,0.1838,0.3686,0.2597,0.1878,vermont,31699
windsor-5,0.1826,0.3393,0.2315,0.2465,vermont,34837
windsor-rutland,0.1882,0.4695,0.2052,0.1371,vermont,30414
windsor-3-1,0.2022,0.5185,0.1692,0.1101,vermont,27708
windsor-4-1,0.1708,0.3836,0.2747,0.1708,vermont,33209
windsor-orange-1,0.1141,0.4685,0.2843,0.1331,vermont,31052
2,0.251,0.42,0.198,0.131,west virginia,22383
5,0.308,0.384,0.168,0.14,west virginia,25501
6,0.257,0.457,0.173,0.113,west virginia,26367
7,0.2573,0.4384,0.1712,0.1331,west virginia,26693
8,0.203,0.343,0.239,0.215,west virginia,32881
9,0.2713,0.3664,0.2482,0.1141,west virginia,30561
11,0.3437,0.3197,0.1608,0.1758,west virginia,25543
12,0.2322,0.4124,0.1972,0.1582,west virginia,29201
14,0.2368,0.3786,0.2527,0.1319,west virginia,29866
15,0.1333,0.3206,0.2265,0.3196,west virginia,40728
18,0.237,0.334,0.246,0.183,west virginia,29725
20,0.2537,0.3307,0.1908,0.2248,west virginia,28792
21,0.2783,0.3564,0.1862,0.1792,west virginia,25260
23,0.1958,0.4126,0.2168,0.1748,west virginia,30520
25,0.267,0.353,0.222,0.158,west virginia,26284
26,0.335,0.371,0.169,0.125,west virginia,22418
29,0.268,0.429,0.157,0.146,west virginia,26943
30,0.266,0.4,0.171,0.163,west virginia,27039
31,0.2583,0.3113,0.2693,0.1612,west virginia,25821
33,0.2675,0.4168,0.1834,0.1323,west virginia,25687
34,0.312,0.37,0.219,0.099,west virginia,22383
37,0.3477,0.3826,0.1638,0.1059,west virginia,21817
38,0.1572,0.3814,0.2693,0.1922,west virginia,37603
39,0.2262,0.4244,0.1962,0.1532,west virginia,32715
40,0.1862,0.4134,0.2623,0.1381,west virginia,32026
41,0.285,0.349,0.165,0.201,west virginia,28750
44,0.324,0.398,0.167,0.111,west virginia,21649
45,0.2158,0.4386,0.2048,0.1409,west virginia,26820
46,0.2567,0.3996,0.1878,0.1558,west virginia,27450
47,0.3493,0.3892,0.1657,0.0958,west virginia,22211
49,0.239,0.4,0.213,0.148,west virginia,29134
52,0.2777,0.3626,0.2218,0.1379,west virginia,25349
53,0.288,0.418,0.191,0.103,west virginia,25539
54,0.273,0.436,0.181,0.11,west virginia,26515
55,0.3134,0.478,0.1317,0.0768,west virginia,25442
56,0.317,0.381,0.208,0.094,west virginia,24771
57,0.2395,0.477,0.1796,0.1038,west virginia,27558
58,0.25,0.494,0.132,0.124,west virginia,27015
59,0.1351,0.4114,0.2613,0.1922,west virginia,32442
60,0.1754,0.4188,0.2345,0.1713,west virginia,33333
61,0.266,0.41,0.173,0.151,west virginia,24221
62,0.1988,0.3417,0.2867,0.1728,west virginia,34274
63,0.155,0.412,0.254,0.179,west virginia,35473
64,0.167,0.357,0.282,0.194,west virginia,36464
65,0.1371,0.3293,0.2432,0.2903,west virginia,36597
66,0.1421,0.2883,0.2723,0.2973,west virginia,39174
67,0.123,0.334,0.223,0.32,west virginia,32252
1,0.158,0.44,0.266,0.136,wisconsin,31716
2,0.132,0.432,0.263,0.173,wisconsin,32844
3,0.119,0.402,0.289,0.19,wisconsin,37490
4,0.134,0.418,0.27,0.178,wisconsin,33879
5,0.126,0.397,0.296,0.181,wisconsin,35974
6,0.1948,0.4565,0.2338,0.1149,wisconsin,30382
7,0.186,0.451,0.248,0.115,wisconsin,31569
8,0.4685,0.4046,0.0829,0.044,wisconsin,20024
9,0.3467,0.4635,0.1538,0.036,wisconsin,22615
10,0.275,0.378,0.188,0.159,wisconsin,23653
11,0.246,0.467,0.22,0.067,wisconsin,25016
12,0.2332,0.4875,0.1892,0.0901,wisconsin,27281
13,0.1051,0.3223,0.2653,0.3073,wisconsin,40965
14,0.069,0.277,0.273,0.381,wisconsin,46760
15,0.1419,0.3996,0.2717,0.1868,wisconsin,36303
16,0.3197,0.4126,0.1608,0.1069,wisconsin,16346
17,0.216,0.463,0.238,0.083,wisconsin,27695
18,0.2877,0.4426,0.1638,0.1059,wisconsin,21938
19,0.145,0.375,0.269,0.211,wisconsin,30845
20,0.158,0.416,0.288,0.138,wisconsin,35102
21,0.1051,0.3674,0.3223,0.2052,wisconsin,39436
22,0.095,0.329,0.249,0.327,wisconsin,41959
23,0.078,0.232,0.23,0.46,wisconsin,46604
24,0.109,0.326,0.267,0.298,wisconsin,40428
25,0.1762,0.4655,0.2402,0.1181,wisconsin,31395
26,0.1782,0.4595,0.2402,0.1221,wisconsin,30782
27,0.1429,0.4266,0.2647,0.1658,wisconsin,32261
28,0.199,0.414,0.247,0.14,wisconsin,29860
29,0.1864,0.4329,0.2405,0.1403,wisconsin,26682
30,0.1241,0.3103,0.2613,0.3043,wisconsin,36030
31,0.1812,0.3844,0.2613,0.1732,wisconsin,31610
32,0.1928,0.4076,0.2378,0.1618,wisconsin,30981
33,0.149,0.402,0.263,0.186,wisconsin,33717
34,0.239,0.419,0.213,0.129,wisconsin,25657
35,0.1958,0.4695,0.2308,0.1039,wisconsin,30119
36,0.2002,0.4735,0.2202,0.1061,wisconsin,27677
37,0.134,0.452,0.26,0.154,wisconsin,33760
38,0.1091,0.3694,0.2663,0.2553,wisconsin,39156
39,0.151,0.491,0.251,0.107,wisconsin,31737
40,0.1814,0.4299,0.2505,0.1383,wisconsin,30766
41,0.235,0.447,0.214,0.104,wisconsin,26448
42,0.1471,0.4394,0.2663,0.1471,wisconsin,35202
43,0.1874,0.3998,0.2385,0.1743,wisconsin,25756
44,0.203,0.447,0.233,0.117,wisconsin,27369
45,0.229,0.467,0.211,0.093,wisconsin,26583
46,0.126,0.403,0.248,0.223,wisconsin,37072
47,0.1563,0.3838,0.2335,0.2265,wisconsin,34262
48,0.1471,0.4224,0.2563,0.1742,wisconsin,33488
49,0.251,0.454,0.198,0.097,wisconsin,24515
50,0.2252,0.4755,0.1962,0.1031,wisconsin,27778
51,0.209,0.463,0.215,0.113,wisconsin,30034
52,0.1592,0.4464,0.2432,0.1512,wisconsin,31441
53,0.163,0.437,0.244,0.156,wisconsin,32089
54,0.2072,0.4464,0.2492,0.0971,wisconsin,23731
55,0.1401,0.3904,0.2723,0.1972,wisconsin,36221
56,0.1228,0.3543,0.3074,0.2156,wisconsin,37227
57,0.2052,0.4735,0.2202,0.1011,wisconsin,28011
58,0.126,0.384,0.275,0.215,wisconsin,36579
59,0.1311,0.4224,0.2903,0.1562,wisconsin,35480
60,0.1221,0.3323,0.2823,0.2633,wisconsin,36911
61,0.136,0.355,0.271,0.238,wisconsin,35865
62,0.137,0.345,0.289,0.229,wisconsin,36794
63,0.1231,0.3824,0.2713,0.2232,wisconsin,35889
64,0.1782,0.3483,0.2442,0.2292,wisconsin,29301
65,0.245,0.426,0.216,0.113,wisconsin,25797
66,0.253,0.458,0.218,0.071,wisconsin,26116
67,0.1962,0.4665,0.2082,0.1291,wisconsin,30498
68,0.192,0.447,0.221,0.14,wisconsin,30437
69,0.1998,0.4685,0.1988,0.1329,wisconsin,30778
70,0.173,0.479,0.23,0.118,wisconsin,31236
71,0.2088,0.4106,0.2378,0.1429,wisconsin,22987
72,0.2,0.433,0.243,0.124,wisconsin,27756
73,0.1892,0.4354,0.2322,0.1431,wisconsin,27876
74,0.2288,0.4625,0.2038,0.1049,wisconsin,25652
75,0.2348,0.4725,0.1878,0.1049,wisconsin,27768
76,0.2298,0.3796,0.2128,0.1778,wisconsin,14229
77,0.1752,0.3263,0.2282,0.2703,wisconsin,26491
78,0.105,0.31,0.255,0.33,wisconsin,43850
79,0.097,0.298,0.265,0.34,wisconsin,42469
80,0.1141,0.3353,0.2653,0.2853,wisconsin,41327
81,0.18,0.446,0.234,0.14,wisconsin,30646
82,0.1038,0.3064,0.2824,0.3074,wisconsin,41344
83,0.094,0.317,0.302,0.287,wisconsin,40953
84,0.12,0.365,0.271,0.244,wisconsin,39359
85,0.1872,0.4875,0.2102,0.1151,wisconsin,29544
86,0.1608,0.4206,0.2527,0.1658,wisconsin,33090
87,0.237,0.492,0.174,0.097,wisconsin,27032
88,0.1421,0.4014,0.2472,0.2092,wisconsin,31406
89,0.1542,0.4294,0.2603,0.1562,wisconsin,34222
90,0.271,0.532,0.15,0.047,wisconsin,24727
91,0.237,0.445,0.209,0.109,wisconsin,21365
92,0.199,0.492,0.201,0.108,wisconsin,30831
93,0.1548,0.3976,0.2478,0.1998,wisconsin,33258
94,0.1439,0.4076,0.2418,0.2068,wisconsin,34742
95,0.256,0.463,0.172,0.109,wisconsin,20009
96,0.2318,0.4585,0.2038,0.1059,wisconsin,28370
97,0.1309,0.3826,0.2737,0.2128,wisconsin,32467
98,0.1041,0.3333,0.2763,0.2863,wisconsin,40374
99,0.0839,0.2687,0.2378,0.4096,wisconsin,43306
1,0.1942,0.2763,0.3073,0.2222,wyoming,40139
2,0.254,0.357,0.191,0.198,wyoming,28081
3,0.1672,0.2212,0.2613,0.3504,wyoming,44366
4,0.2238,0.3427,0.2348,0.1988,wyoming,28471
5,0.2773,0.4074,0.2222,0.0931,wyoming,26274
6,0.1762,0.3213,0.2012,0.3013,wyoming,33199
7,0.073,0.298,0.295,0.334,wyoming,48843
8,0.0989,0.4176,0.2468,0.2368,wyoming,35281
9,0.136,0.368,0.324,0.172,wyoming,35226
10,0.146,0.38,0.292,0.182,wyoming,36880
11,0.236,0.475,0.228,0.061,wyoming,26789
12,0.1966,0.479,0.1976,0.1267,wyoming,30524
13,0.3427,0.4236,0.1628,0.0709,wyoming,16687
14,0.193,0.317,0.208,0.282,wyoming,10537
15,0.1818,0.3676,0.2458,0.2048,wyoming,34041
16,0.226,0.434,0.219,0.121,wyoming,30941
17,0.1712,0.2803,0.2282,0.3203,wyoming,31916
18,0.1538,0.2727,0.2078,0.3656,wyoming,40016
19,0.249,0.303,0.195,0.253,wyoming,26102
20,0.1,0.339,0.308,0.253,wyoming,39392
21,0.211,0.372,0.206,0.211,wyoming,30247
22,0.08,0.351,0.301,0.268,wyoming,38273
23,0.146,0.209,0.302,0.343,wyoming,37029
24,0.218,0.401,0.209,0.172,wyoming,28636
25,0.2068,0.3906,0.2028,0.1998,wyoming,27109
26,0.22,0.366,0.282,0.132,wyoming,26607
27,0.21,0.413,0.213,0.164,wyoming,28311
28,0.209,0.391,0.211,0.189,wyoming,26953
29,0.166,0.505,0.174,0.155,wyoming,33192
30,0.1818,0.3746,0.2368,0.2068,wyoming,32078
31,0.173,0.309,0.186,0.332,wyoming,41448
32,0.1101,0.3003,0.2362,0.3534,wyoming,47135
33,0.301,0.423,0.169,0.107,wyoming,22184
34,0.2056,0.3922,0.2196,0.1826,wyoming,29907
35,0.1552,0.2633,0.3113,0.2703,wyoming,41578
36,0.229,0.427,0.184,0.16,wyoming,29081
37,0.1229,0.3117,0.2378,0.3277,wyoming,41556
38,0.166,0.346,0.26,0.228,wyoming,33561
39,0.185,0.286,0.238,0.291,wyoming,30249
40,0.1868,0.3127,0.3047,0.1958,wyoming,31138
41,0.105,0.474,0.304,0.117,wyoming,35707
42,0.226,0.261,0.266,0.247,wyoming,39573
43,0.2242,0.3954,0.2663,0.1141,wyoming,26346
44,0.3117,0.3536,0.1988,0.1359,wyoming,23556
45,0.26,0.425,0.212,0.103,wyoming,22843
46,0.2412,0.3844,0.2472,0.1271,wyoming,25184
47,0.1752,0.2843,0.2813,0.2593,wyoming,36097
48,0.15,0.328,0.277,0.245,wyoming,39696
49,0.289,0.311,0.158,0.242,wyoming,25837
50,0.15,0.361,0.311,0.178,wyoming,33915
51,0.1379,0.3726,0.2298,0.2597,wyoming,30847
52,0.1441,0.3353,0.2553,0.2653,wyoming,36836
53,0.1932,0.3483,0.2032,0.2553,wyoming,34357
54,0.1547,0.3752,0.2705,0.1996,wyoming,31929
55,0.2268,0.3976,0.2048,0.1708,wyoming,26868
56,0.1588,0.3656,0.2537,0.2218,wyoming,30719
57,0.256,0.384,0.227,0.133,wyoming,29402
58,0.2124,0.4098,0.2214,0.1563,wyoming,30601
59,0.2713,0.3954,0.1902,0.1431,wyoming,25100
60,0.127,0.294,0.268,0.311,wyoming,34050
