district,"management, business, science, and arts occupations",service occupations,sales and office occupations,blue collar occupations,state
57,0.269,0.1716,0.1863,0.3731,montana
58,0.3906,0.1657,0.1763,0.2674,montana
59,0.3844,0.181,0.1667,0.2678,montana
60,0.3216,0.2521,0.1556,0.2708,montana
61,0.5584,0.1037,0.1896,0.1482,montana
62,0.5083,0.1776,0.1556,0.1584,montana
63,0.357,0.2389,0.2131,0.1909,montana
64,0.4409,0.1787,0.1774,0.2029,montana
65,0.4646,0.178,0.1712,0.1862,montana
66,0.4283,0.1695,0.1856,0.2166,montana
67,0.3625,0.1477,0.2277,0.2621,montana
68,0.3835,0.1461,0.1913,0.2791,montana
69,0.3137,0.1413,0.2151,0.3298,montana
70,0.4384,0.1544,0.1778,0.2294,montana
71,0.3343,0.2107,0.1714,0.2837,montana
72,0.3831,0.1396,0.2541,0.2232,montana
73,0.3104,0.1722,0.2325,0.2849,montana
74,0.2737,0.3373,0.173,0.2159,montana
75,0.4818,0.158,0.1844,0.1758,montana
76,0.3924,0.1685,0.2467,0.1925,montana
77,0.3331,0.2739,0.1918,0.2011,montana
78,0.3068,0.3289,0.1681,0.1962,montana
79,0.5082,0.1617,0.2074,0.1227,montana
80,0.4546,0.1641,0.1756,0.2057,montana
81,0.4597,0.1868,0.2099,0.1436,montana
82,0.4855,0.138,0.223,0.1536,montana
83,0.4262,0.1518,0.2306,0.1914,montana
84,0.5123,0.1314,0.1648,0.1916,montana
85,0.3392,0.2206,0.1957,0.2445,montana
86,0.3749,0.1594,0.2613,0.2044,montana
87,0.2929,0.2486,0.1343,0.3242,montana
88,0.3864,0.1476,0.2062,0.2598,montana
89,0.3942,0.2664,0.1533,0.186,montana
90,0.4451,0.2013,0.2626,0.091,montana
91,0.4688,0.2184,0.2038,0.109,montana
92,0.3297,0.1884,0.2057,0.2762,montana
93,0.357,0.1851,0.1765,0.2814,montana
94,0.3585,0.1644,0.2113,0.2658,montana
95,0.3231,0.291,0.2049,0.181,montana
96,0.3542,0.1531,0.2998,0.193,montana
97,0.3619,0.1565,0.1939,0.2877,montana
98,0.3944,0.2106,0.2369,0.1581,montana
99,0.3644,0.2359,0.2144,0.1852,montana
100,0.4222,0.2184,0.2055,0.1539,montana
1,0.3115,0.2236,0.239,0.2259,nevada
2,0.5014,0.1652,0.2404,0.0931,nevada
3,0.1978,0.3215,0.2181,0.2626,nevada
4,0.3779,0.2086,0.2465,0.167,nevada
5,0.3099,0.2577,0.2648,0.1677,nevada
6,0.1319,0.3348,0.1869,0.3463,nevada
7,0.1888,0.2962,0.2447,0.2703,nevada
8,0.2992,0.2932,0.2386,0.169,nevada
9,0.3764,0.2516,0.239,0.1331,nevada
10,0.2008,0.3242,0.2232,0.2518,nevada
11,0.1136,0.3755,0.1725,0.3384,nevada
12,0.2566,0.2776,0.2425,0.2233,nevada
13,0.4149,0.2026,0.2292,0.1534,nevada
14,0.1328,0.3471,0.2271,0.2929,nevada
15,0.1684,0.3578,0.2071,0.2667,nevada
16,0.2227,0.3539,0.2338,0.1895,nevada
17,0.266,0.2634,0.2296,0.2409,nevada
18,0.2188,0.3127,0.2457,0.2227,nevada
19,0.2649,0.2268,0.2368,0.2715,nevada
20,0.2821,0.3038,0.2314,0.1826,nevada
21,0.3632,0.2572,0.2229,0.1567,nevada
22,0.442,0.1828,0.2478,0.1273,nevada
23,0.395,0.2121,0.2318,0.1611,nevada
24,0.2784,0.27,0.2078,0.2438,nevada
25,0.4472,0.1627,0.2067,0.1834,nevada
26,0.4715,0.1498,0.2469,0.1319,nevada
27,0.32,0.1972,0.2284,0.2544,nevada
28,0.1005,0.3731,0.2328,0.2936,nevada
29,0.3844,0.2219,0.2433,0.1504,nevada
30,0.2482,0.2144,0.227,0.3104,nevada
31,0.3402,0.1784,0.2258,0.2557,nevada
32,0.318,0.1702,0.1809,0.3308,nevada
33,0.3002,0.1819,0.1861,0.3318,nevada
34,0.3036,0.2693,0.267,0.1601,nevada
35,0.3873,0.2607,0.2249,0.1271,nevada
36,0.3352,0.2332,0.1964,0.2352,nevada
37,0.3795,0.2281,0.2464,0.1461,nevada
38,0.2903,0.1647,0.2152,0.3298,nevada
39,0.3595,0.2103,0.2137,0.2165,nevada
40,0.3481,0.1955,0.2267,0.2297,nevada
41,0.3593,0.2339,0.266,0.1409,nevada
42,0.1918,0.4,0.2255,0.1827,nevada
1,0.353,0.1844,0.1871,0.2756,new mexico
2,0.2631,0.1599,0.2705,0.3065,new mexico
3,0.3158,0.1432,0.2243,0.3168,new mexico
4,0.2856,0.2376,0.195,0.2818,new mexico
5,0.3566,0.272,0.1757,0.1957,new mexico
6,0.2476,0.2614,0.197,0.2939,new mexico
7,0.2843,0.2442,0.1768,0.2947,new mexico
8,0.3682,0.1829,0.2138,0.2351,new mexico
9,0.3403,0.2113,0.2506,0.1979,new mexico
10,0.2762,0.21,0.2334,0.2804,new mexico
11,0.4569,0.1944,0.2166,0.1321,new mexico
12,0.1944,0.2437,0.2066,0.3552,new mexico
13,0.2616,0.2246,0.2539,0.26,new mexico
14,0.249,0.2386,0.2519,0.2605,new mexico
15,0.488,0.1531,0.2342,0.1248,new mexico
16,0.334,0.1777,0.2823,0.2061,new mexico
17,0.4054,0.2279,0.1617,0.205,new mexico
18,0.5359,0.1889,0.1623,0.1128,new mexico
19,0.4639,0.1994,0.1883,0.1484,new mexico
20,0.5239,0.1665,0.1985,0.1111,new mexico
21,0.2334,0.3192,0.2515,0.1959,new mexico
22,0.5229,0.1265,0.1814,0.1692,new mexico
23,0.4892,0.1557,0.2283,0.1268,new mexico
24,0.4136,0.1963,0.2436,0.1465,new mexico
25,0.4457,0.2084,0.2049,0.141,new mexico
26,0.3056,0.1551,0.3265,0.2129,new mexico
27,0.5857,0.1363,0.209,0.069,new mexico
28,0.4981,0.1671,0.2055,0.1293,new mexico
29,0.4783,0.1469,0.2642,0.1106,new mexico
30,0.4375,0.1687,0.2785,0.1153,new mexico
31,0.6892,0.0772,0.174,0.0596,new mexico
32,0.2588,0.2141,0.1972,0.3299,new mexico
33,0.381,0.2708,0.2225,0.1257,new mexico
34,0.2958,0.1994,0.2477,0.2571,new mexico
35,0.3056,0.2383,0.2612,0.1949,new mexico
36,0.3609,0.2034,0.2138,0.2219,new mexico
37,0.4683,0.2234,0.2232,0.085,new mexico
38,0.4098,0.2169,0.1758,0.1975,new mexico
39,0.2981,0.2364,0.2023,0.2632,new mexico
40,0.3468,0.2357,0.2004,0.2171,new mexico
41,0.4082,0.2319,0.1722,0.1877,new mexico
42,0.3665,0.252,0.2397,0.1417,new mexico
43,0.5767,0.178,0.1219,0.1233,new mexico
44,0.4503,0.1398,0.257,0.1529,new mexico
45,0.3756,0.1947,0.2514,0.1783,new mexico
46,0.4837,0.2083,0.1718,0.1362,new mexico
47,0.5469,0.1312,0.2003,0.1216,new mexico
48,0.3923,0.2146,0.201,0.1921,new mexico
49,0.4061,0.1518,0.1974,0.2447,new mexico
50,0.3987,0.1856,0.2036,0.212,new mexico
51,0.2983,0.238,0.2258,0.2379,new mexico
52,0.3203,0.2445,0.1578,0.2774,new mexico
53,0.2593,0.2532,0.1578,0.3297,new mexico
54,0.2646,0.1692,0.2215,0.3447,new mexico
55,0.361,0.1377,0.1888,0.3124,new mexico
56,0.2994,0.2574,0.2304,0.2129,new mexico
57,0.3736,0.1519,0.2944,0.1801,new mexico
58,0.183,0.2503,0.21,0.3567,new mexico
59,0.3536,0.2195,0.2125,0.2143,new mexico
60,0.3711,0.1645,0.2865,0.1778,new mexico
61,0.201,0.1829,0.1741,0.4419,new mexico
62,0.3552,0.1285,0.2074,0.3088,new mexico
63,0.2468,0.21,0.189,0.3542,new mexico
64,0.3104,0.1768,0.2379,0.2749,new mexico
65,0.2586,0.2735,0.229,0.2389,new mexico
66,0.3085,0.1351,0.2537,0.3026,new mexico
67,0.3446,0.1915,0.197,0.2668,new mexico
68,0.4414,0.1885,0.236,0.1341,new mexico
69,0.2752,0.2879,0.2143,0.2226,new mexico
70,0.3212,0.2565,0.1878,0.2346,new mexico
1,0.4021,0.1838,0.2147,0.1994,new york
2,0.4236,0.1655,0.2308,0.18,new york
3,0.3604,0.1749,0.2397,0.225,new york
4,0.4687,0.1588,0.2315,0.141,new york
5,0.3827,0.1705,0.2538,0.193,new york
6,0.2423,0.2421,0.2286,0.287,new york
7,0.4452,0.1506,0.237,0.1672,new york
8,0.5202,0.1249,0.2386,0.1163,new york
9,0.4422,0.1471,0.2461,0.1646,new york
10,0.5113,0.1253,0.245,0.1184,new york
11,0.3164,0.2245,0.2252,0.2339,new york
12,0.4892,0.1315,0.2437,0.1355,new york
13,0.5172,0.1485,0.2178,0.1164,new york
14,0.5222,0.1288,0.2156,0.1335,new york
15,0.492,0.1342,0.2499,0.1239,new york
16,0.6043,0.0922,0.2314,0.0721,new york
17,0.4419,0.1519,0.2507,0.1556,new york
18,0.2843,0.283,0.2095,0.2232,new york
19,0.4969,0.138,0.2237,0.1414,new york
20,0.5014,0.1487,0.2249,0.125,new york
21,0.4881,0.1562,0.2246,0.1311,new york
22,0.4053,0.1849,0.2403,0.1695,new york
23,0.4,0.2245,0.201,0.1745,new york
24,0.3607,0.205,0.2269,0.2074,new york
25,0.3895,0.2123,0.2271,0.171,new york
26,0.4816,0.1399,0.2425,0.136,new york
27,0.398,0.1965,0.2272,0.1783,new york
28,0.54,0.156,0.1862,0.1178,new york
29,0.3198,0.2633,0.2232,0.1937,new york
30,0.3727,0.2174,0.2007,0.2092,new york
31,0.2795,0.2638,0.2314,0.2254,new york
32,0.2653,0.2734,0.2272,0.2341,new york
33,0.3404,0.2458,0.2133,0.2005,new york
34,0.2694,0.3012,0.1799,0.2495,new york
35,0.2221,0.3215,0.1855,0.2709,new york
36,0.5474,0.1615,0.1803,0.1108,new york
37,0.4496,0.2117,0.1796,0.1591,new york
38,0.2623,0.2648,0.2132,0.2596,new york
39,0.2045,0.3506,0.1799,0.265,new york
40,0.2883,0.3199,0.2165,0.1752,new york
41,0.4267,0.2277,0.1906,0.155,new york
42,0.3927,0.2673,0.1903,0.1497,new york
43,0.4667,0.2476,0.1739,0.1117,new york
44,0.5725,0.1404,0.165,0.1221,new york
45,0.3946,0.2117,0.223,0.1706,new york
46,0.4285,0.1916,0.2213,0.1586,new york
47,0.3289,0.2465,0.2041,0.2205,new york
48,0.4109,0.1679,0.2783,0.143,new york
49,0.2724,0.304,0.205,0.2186,new york
50,0.609,0.1182,0.1953,0.0776,new york
51,0.3626,0.2586,0.1898,0.189,new york
52,0.774,0.0605,0.1329,0.0327,new york
53,0.4479,0.2231,0.1963,0.1327,new york
54,0.2884,0.2863,0.2147,0.2106,new york
55,0.2943,0.3372,0.199,0.1696,new york
56,0.4757,0.2172,0.1887,0.1184,new york
57,0.6139,0.1467,0.1642,0.0752,new york
58,0.3088,0.3081,0.2019,0.1811,new york
59,0.4016,0.228,0.2074,0.163,new york
60,0.2614,0.3305,0.2143,0.1938,new york
61,0.3732,0.2412,0.2078,0.1779,new york
62,0.4749,0.1528,0.2042,0.1681,new york
63,0.4241,0.2039,0.2075,0.1645,new york
64,0.4364,0.1948,0.2055,0.1633,new york
65,0.5852,0.1542,0.194,0.0666,new york
66,0.7161,0.0709,0.1973,0.0157,new york
67,0.7511,0.0653,0.1598,0.0237,new york
68,0.4758,0.2344,0.192,0.0978,new york
69,0.6894,0.1166,0.1509,0.0431,new york
70,0.5073,0.2109,0.1854,0.0964,new york
71,0.4309,0.2584,0.1647,0.146,new york
72,0.3422,0.3011,0.1884,0.1682,new york
73,0.7487,0.054,0.1731,0.0242,new york
74,0.6729,0.1049,0.1829,0.0393,new york
75,0.7065,0.0791,0.1802,0.0342,new york
76,0.7461,0.0459,0.1805,0.0275,new york
77,0.1982,0.4018,0.1914,0.2086,new york
78,0.1897,0.3886,0.2051,0.2166,new york
79,0.2118,0.3826,0.2195,0.1862,new york
80,0.2937,0.3152,0.2037,0.1874,new york
81,0.4319,0.2482,0.1873,0.1326,new york
82,0.3495,0.2367,0.2435,0.1703,new york
83,0.3016,0.305,0.2216,0.1718,new york
84,0.2007,0.3923,0.2113,0.1957,new york
85,0.2347,0.3569,0.2189,0.1895,new york
86,0.1744,0.4143,0.193,0.2183,new york
87,0.2657,0.3236,0.199,0.2116,new york
88,0.5735,0.1369,0.1929,0.0967,new york
89,0.3375,0.2495,0.2213,0.1916,new york
90,0.4126,0.195,0.2185,0.1739,new york
91,0.4696,0.2052,0.1803,0.1448,new york
92,0.5681,0.1418,0.1828,0.1073,new york
93,0.575,0.1399,0.1936,0.0915,new york
94,0.4845,0.1583,0.2082,0.149,new york
95,0.4755,0.1805,0.1779,0.166,new york
96,0.462,0.1828,0.2133,0.1418,new york
97,0.4539,0.1885,0.2134,0.1442,new york
98,0.4279,0.1548,0.2378,0.1796,new york
99,0.433,0.1693,0.2188,0.179,new york
100,0.3376,0.2245,0.2019,0.2361,new york
101,0.3905,0.1804,0.2153,0.2138,new york
102,0.3557,0.1777,0.2176,0.2489,new york
103,0.4147,0.1978,0.2043,0.1832,new york
104,0.3393,0.2396,0.2135,0.2077,new york
105,0.4227,0.171,0.2175,0.1888,new york
106,0.4073,0.1884,0.2155,0.1888,new york
107,0.4394,0.153,0.2159,0.1917,new york
108,0.3775,0.2246,0.2218,0.1761,new york
109,0.5519,0.1335,0.21,0.1046,new york
110,0.501,0.1589,0.2176,0.1225,new york
111,0.308,0.2057,0.2264,0.2598,new york
112,0.4847,0.1331,0.2228,0.1593,new york
113,0.4321,0.1558,0.218,0.1941,new york
114,0.3594,0.2034,0.2128,0.2243,new york
115,0.3354,0.2253,0.2053,0.234,new york
116,0.3621,0.2276,0.201,0.2093,new york
117,0.3445,0.1977,0.2024,0.2554,new york
118,0.3438,0.1947,0.1997,0.2618,new york
119,0.3548,0.2464,0.2197,0.1791,new york
120,0.3497,0.1702,0.2256,0.2545,new york
121,0.3716,0.1997,0.2121,0.2166,new york
122,0.341,0.1792,0.196,0.2838,new york
123,0.4087,0.2134,0.2247,0.1533,new york
124,0.3594,0.1807,0.2224,0.2375,new york
125,0.5014,0.181,0.1803,0.1374,new york
126,0.3873,0.1822,0.2124,0.2181,new york
127,0.4644,0.1282,0.242,0.1654,new york
128,0.4206,0.19,0.2311,0.1582,new york
129,0.382,0.2151,0.2138,0.1891,new york
130,0.3304,0.1671,0.2227,0.2797,new york
131,0.4097,0.1683,0.2123,0.2097,new york
132,0.3685,0.1828,0.1833,0.2654,new york
133,0.4351,0.164,0.1833,0.2177,new york
134,0.4035,0.1777,0.2203,0.1985,new york
135,0.5455,0.1159,0.2238,0.1148,new york
136,0.4782,0.1563,0.2106,0.1549,new york
137,0.3198,0.2469,0.2234,0.21,new york
138,0.4722,0.1738,0.2022,0.1519,new york
139,0.3339,0.1809,0.2188,0.2664,new york
140,0.3911,0.1659,0.2533,0.1897,new york
141,0.3409,0.2536,0.2309,0.1746,new york
142,0.376,0.1791,0.2393,0.2056,new york
143,0.3559,0.1712,0.2729,0.2,new york
144,0.4088,0.1424,0.2106,0.2382,new york
145,0.3739,0.1813,0.2366,0.2081,new york
146,0.5343,0.1342,0.2246,0.1069,new york
147,0.3854,0.1756,0.1903,0.2486,new york
148,0.3329,0.1943,0.1943,0.2785,new york
149,0.4262,0.1934,0.2151,0.1653,new york
150,0.3285,0.1943,0.2035,0.2737,new york
1,0.2934,0.208,0.2022,0.2963,north carolina
2,0.3539,0.1721,0.2087,0.2653,north carolina
3,0.3548,0.2181,0.1915,0.2356,north carolina
4,0.2567,0.1859,0.1891,0.3683,north carolina
5,0.3177,0.1867,0.1862,0.3094,north carolina
6,0.3593,0.1818,0.2171,0.2418,north carolina
7,0.3205,0.1631,0.2234,0.293,north carolina
8,0.3517,0.2331,0.1811,0.2341,north carolina
9,0.3927,0.2042,0.2228,0.1803,north carolina
10,0.3145,0.1743,0.2129,0.2982,north carolina
11,0.5041,0.1637,0.1909,0.1413,north carolina
12,0.3329,0.1848,0.1814,0.301,north carolina
13,0.3358,0.201,0.2136,0.2495,north carolina
14,0.3141,0.2215,0.2451,0.2193,north carolina
15,0.3518,0.1801,0.2162,0.2519,north carolina
16,0.3273,0.2137,0.192,0.267,north carolina
17,0.3384,0.219,0.2298,0.2128,north carolina
18,0.3228,0.2417,0.2157,0.2197,north carolina
19,0.4573,0.1664,0.2126,0.1636,north carolina
20,0.4454,0.1596,0.2275,0.1675,north carolina
21,0.2682,0.2208,0.1839,0.3271,north carolina
22,0.2905,0.1721,0.1834,0.3539,north carolina
23,0.2559,0.2204,0.2065,0.3172,north carolina
24,0.3283,0.1677,0.202,0.302,north carolina
25,0.3331,0.1724,0.2143,0.2802,north carolina
26,0.3838,0.1612,0.2378,0.2172,north carolina
27,0.2631,0.1864,0.204,0.3464,north carolina
28,0.3131,0.1699,0.2107,0.3062,north carolina
29,0.5401,0.1596,0.1655,0.1348,north carolina
30,0.5018,0.1507,0.1822,0.1654,north carolina
31,0.4588,0.1518,0.1993,0.1901,north carolina
32,0.2828,0.2089,0.189,0.3193,north carolina
33,0.3942,0.193,0.2323,0.1805,north carolina
34,0.5396,0.1148,0.2295,0.1161,north carolina
35,0.5478,0.1172,0.2139,0.1211,north carolina
36,0.5544,0.1093,0.2096,0.1267,north carolina
37,0.5471,0.1233,0.1988,0.1308,north carolina
38,0.3735,0.1884,0.2279,0.2101,north carolina
39,0.3971,0.1673,0.2318,0.2038,north carolina
40,0.6461,0.0865,0.1893,0.0781,north carolina
41,0.7034,0.0678,0.1697,0.059,north carolina
42,0.3101,0.2029,0.2362,0.2508,north carolina
43,0.3202,0.2465,0.2221,0.2112,north carolina
44,0.345,0.2085,0.2266,0.22,north carolina
45,0.3699,0.1669,0.223,0.2402,north carolina
46,0.2547,0.1971,0.1987,0.3495,north carolina
47,0.2906,0.1989,0.1655,0.345,north carolina
48,0.3115,0.1902,0.2014,0.2969,north carolina
49,0.6208,0.0862,0.2118,0.0811,north carolina
50,0.4787,0.1452,0.1741,0.2021,north carolina
51,0.3256,0.1602,0.2017,0.3125,north carolina
52,0.4052,0.2047,0.202,0.188,north carolina
53,0.3396,0.166,0.2165,0.278,north carolina
54,0.5362,0.1396,0.1662,0.158,north carolina
55,0.3082,0.1716,0.1929,0.3273,north carolina
56,0.612,0.1696,0.151,0.0674,north carolina
57,0.37,0.1641,0.2137,0.2523,north carolina
58,0.3162,0.1987,0.2253,0.2597,north carolina
59,0.4141,0.1342,0.2068,0.2449,north carolina
60,0.3374,0.1859,0.2243,0.2523,north carolina
61,0.4156,0.1706,0.2456,0.1683,north carolina
62,0.4959,0.1155,0.2239,0.1647,north carolina
63,0.3499,0.1578,0.2402,0.2521,north carolina
64,0.3473,0.1621,0.2006,0.29,north carolina
65,0.2659,0.19,0.2213,0.3227,north carolina
66,0.2963,0.1806,0.1597,0.3634,north carolina
67,0.3318,0.1733,0.2061,0.2888,north carolina
68,0.5139,0.1333,0.2074,0.1454,north carolina
69,0.3836,0.1389,0.2338,0.2438,north carolina
70,0.289,0.1559,0.2281,0.327,north carolina
71,0.3697,0.2045,0.1943,0.2315,north carolina
72,0.3559,0.1842,0.1986,0.2614,north carolina
73,0.418,0.147,0.1938,0.2411,north carolina
74,0.4413,0.1384,0.2124,0.2079,north carolina
75,0.4011,0.1552,0.2413,0.2024,north carolina
76,0.3096,0.1985,0.1764,0.3155,north carolina
77,0.3071,0.1593,0.1948,0.3387,north carolina
78,0.2986,0.174,0.193,0.3343,north carolina
79,0.3166,0.1775,0.1904,0.3155,north carolina
80,0.3164,0.1512,0.208,0.3244,north carolina
81,0.29,0.1706,0.2267,0.3127,north carolina
82,0.4726,0.133,0.2216,0.1728,north carolina
83,0.329,0.1673,0.1979,0.3058,north carolina
84,0.2979,0.1581,0.2093,0.3347,north carolina
85,0.2891,0.1939,0.1787,0.3382,north carolina
86,0.2866,0.2118,0.1899,0.3117,north carolina
87,0.2684,0.1656,0.2137,0.3522,north carolina
88,0.4447,0.1539,0.1972,0.2042,north carolina
89,0.2944,0.1518,0.1913,0.3624,north carolina
90,0.3078,0.1651,0.2213,0.3059,north carolina
91,0.2848,0.1719,0.1909,0.3524,north carolina
92,0.3706,0.1619,0.2285,0.2391,north carolina
93,0.3511,0.2149,0.2326,0.2014,north carolina
94,0.2864,0.1459,0.1863,0.3815,north carolina
95,0.4125,0.1275,0.2446,0.2154,north carolina
96,0.3309,0.1511,0.2171,0.3009,north carolina
97,0.3469,0.1457,0.23,0.2774,north carolina
98,0.5613,0.1124,0.2203,0.106,north carolina
99,0.3452,0.1722,0.2313,0.2512,north carolina
100,0.3513,0.1772,0.2497,0.2218,north carolina
101,0.4127,0.1658,0.2338,0.1876,north carolina
102,0.4033,0.1977,0.1728,0.2263,north carolina
103,0.5474,0.1073,0.2331,0.1122,north carolina
104,0.6364,0.0824,0.2282,0.053,north carolina
105,0.5942,0.1025,0.2237,0.0796,north carolina
106,0.4092,0.1627,0.2333,0.1949,north carolina
107,0.4174,0.156,0.234,0.1926,north carolina
108,0.322,0.1674,0.2333,0.2772,north carolina
109,0.3726,0.1621,0.2029,0.2625,north carolina
110,0.2861,0.1627,0.2168,0.3344,north carolina
111,0.3184,0.162,0.1932,0.3264,north carolina
112,0.279,0.1843,0.1862,0.3506,north carolina
113,0.3431,0.1966,0.2229,0.2374,north carolina
114,0.4243,0.2293,0.1891,0.1573,north carolina
115,0.3972,0.1778,0.2229,0.202,north carolina
116,0.3697,0.175,0.2297,0.2256,north carolina
117,0.3326,0.1993,0.2122,0.2559,north carolina
118,0.3336,0.2142,0.1861,0.2661,north carolina
119,0.333,0.2868,0.1889,0.1913,north carolina
120,0.3125,0.2312,0.2177,0.2386,north carolina
1,0.3204,0.1525,0.1907,0.3364,ohio
2,0.2971,0.1855,0.2067,0.3107,ohio
3,0.3802,0.173,0.2079,0.2389,ohio
4,0.2845,0.1839,0.1947,0.337,ohio
5,0.2746,0.2052,0.1867,0.3335,ohio
6,0.5567,0.1107,0.2031,0.1296,ohio
7,0.4828,0.1341,0.211,0.1722,ohio
8,0.3579,0.2149,0.2304,0.1967,ohio
9,0.5206,0.1611,0.2012,0.1171,ohio
10,0.3918,0.2283,0.1814,0.1986,ohio
11,0.258,0.2596,0.2183,0.2641,ohio
12,0.3356,0.1894,0.2604,0.2146,ohio
13,0.397,0.2035,0.2029,0.1966,ohio
14,0.322,0.1852,0.246,0.2467,ohio
15,0.3284,0.1736,0.2456,0.2524,ohio
16,0.533,0.1184,0.2173,0.1313,ohio
17,0.3034,0.1855,0.2133,0.2978,ohio
18,0.5398,0.1647,0.1973,0.0982,ohio
19,0.5619,0.1208,0.2024,0.1148,ohio
20,0.3637,0.1664,0.2378,0.232,ohio
21,0.5995,0.0975,0.2053,0.0977,ohio
22,0.4298,0.1803,0.1993,0.1907,ohio
23,0.407,0.1558,0.2401,0.197,ohio
24,0.5601,0.1136,0.2111,0.1152,ohio
25,0.3174,0.2272,0.2206,0.2348,ohio
26,0.2912,0.2002,0.231,0.2776,ohio
27,0.595,0.1202,0.1899,0.095,ohio
28,0.4531,0.1524,0.2227,0.1718,ohio
29,0.3597,0.1526,0.2372,0.2505,ohio
30,0.4215,0.1661,0.2346,0.1778,ohio
31,0.4803,0.1805,0.1941,0.145,ohio
32,0.3681,0.2085,0.206,0.2175,ohio
33,0.3684,0.1926,0.2103,0.2287,ohio
34,0.3224,0.2253,0.2211,0.2311,ohio
35,0.2578,0.2146,0.2639,0.2637,ohio
36,0.3735,0.1566,0.2403,0.2296,ohio
37,0.4917,0.1299,0.2379,0.1405,ohio
38,0.4186,0.1441,0.2157,0.2216,ohio
39,0.2972,0.2437,0.2093,0.2498,ohio
40,0.3504,0.1602,0.235,0.2543,ohio
41,0.4498,0.1557,0.2216,0.173,ohio
42,0.4292,0.1516,0.1981,0.2211,ohio
43,0.3032,0.1938,0.1952,0.3077,ohio
44,0.2874,0.24,0.2068,0.2658,ohio
45,0.2765,0.1699,0.2305,0.3231,ohio
46,0.3474,0.1655,0.2013,0.2858,ohio
47,0.4443,0.1429,0.1976,0.2151,ohio
48,0.3961,0.1621,0.2415,0.2002,ohio
49,0.2635,0.2275,0.2195,0.2895,ohio
50,0.3596,0.1515,0.2227,0.2661,ohio
51,0.3211,0.1859,0.232,0.261,ohio
52,0.4846,0.1321,0.2178,0.1655,ohio
53,0.3447,0.1882,0.227,0.24,ohio
54,0.4957,0.1226,0.2113,0.1703,ohio
55,0.3681,0.1856,0.2136,0.2328,ohio
56,0.3005,0.2021,0.2212,0.2762,ohio
57,0.366,0.1361,0.187,0.3109,ohio
58,0.2483,0.2393,0.234,0.2785,ohio
59,0.4011,0.1618,0.2308,0.2063,ohio
60,0.344,0.1738,0.2275,0.2547,ohio
61,0.4246,0.1449,0.2155,0.2151,ohio
62,0.4501,0.139,0.1957,0.2152,ohio
63,0.3058,0.1812,0.2261,0.2869,ohio
64,0.2816,0.1833,0.2016,0.3335,ohio
65,0.3908,0.1531,0.2418,0.2143,ohio
66,0.3242,0.1722,0.2063,0.2973,ohio
67,0.5521,0.1298,0.1939,0.1242,ohio
68,0.459,0.1425,0.2136,0.1848,ohio
69,0.4384,0.1453,0.2081,0.2082,ohio
70,0.3279,0.1587,0.2206,0.2929,ohio
71,0.3766,0.1816,0.2207,0.2212,ohio
72,0.313,0.1726,0.1981,0.3163,ohio
73,0.5104,0.1468,0.2139,0.1289,ohio
74,0.3497,0.1699,0.2032,0.2772,ohio
75,0.3113,0.1946,0.2086,0.2855,ohio
76,0.4144,0.1443,0.2098,0.2314,ohio
77,0.402,0.1549,0.2335,0.2096,ohio
78,0.3124,0.1778,0.2021,0.3077,ohio
79,0.2854,0.2019,0.2003,0.3125,ohio
80,0.332,0.1566,0.1911,0.3204,ohio
81,0.3099,0.1467,0.1924,0.3509,ohio
82,0.2928,0.1464,0.1812,0.3796,ohio
83,0.3158,0.1657,0.1958,0.3227,ohio
84,0.3056,0.1261,0.1926,0.3757,ohio
85,0.2845,0.1511,0.1848,0.3796,ohio
86,0.3539,0.1549,0.2019,0.2893,ohio
87,0.2866,0.1779,0.1874,0.3481,ohio
88,0.272,0.1603,0.1759,0.3917,ohio
89,0.3264,0.1826,0.1978,0.2932,ohio
90,0.3245,0.1921,0.203,0.2804,ohio
91,0.3104,0.163,0.1828,0.3438,ohio
92,0.3125,0.1821,0.1922,0.3133,ohio
93,0.3119,0.1798,0.2005,0.3078,ohio
94,0.3433,0.2258,0.1878,0.2431,ohio
95,0.299,0.1792,0.1968,0.3251,ohio
96,0.2766,0.1911,0.2262,0.3061,ohio
97,0.2938,0.1785,0.2042,0.3235,ohio
98,0.2601,0.1544,0.1891,0.3964,ohio
99,0.2837,0.1864,0.1968,0.3331,ohio
3,0.2547,0.1982,0.2032,0.3439,oklahoma
4,0.3594,0.1741,0.2235,0.243,oklahoma
11,0.3828,0.1435,0.2204,0.2533,oklahoma
23,0.2338,0.1838,0.2272,0.3552,oklahoma
24,0.2849,0.2129,0.1997,0.3025,oklahoma
26,0.3445,0.1933,0.2271,0.235,oklahoma
28,0.27,0.2025,0.209,0.3184,oklahoma
29,0.3242,0.142,0.2249,0.3089,oklahoma
30,0.3346,0.1503,0.2326,0.2825,oklahoma
34,0.46,0.193,0.2158,0.1312,oklahoma
43,0.3533,0.1615,0.2712,0.214,oklahoma
45,0.4434,0.1577,0.2191,0.1797,oklahoma
46,0.4907,0.1152,0.2299,0.1642,oklahoma
55,0.3098,0.1972,0.1954,0.2975,oklahoma
56,0.2988,0.1908,0.1953,0.3151,oklahoma
57,0.3069,0.1892,0.2197,0.2841,oklahoma
62,0.388,0.2037,0.183,0.2253,oklahoma
64,0.3346,0.239,0.2193,0.2071,oklahoma
65,0.3556,0.1499,0.2293,0.2652,oklahoma
