district,earnings $1 - $24'999,earnings $25'000 - 49'999,earnings $50'000 - 74'999,earnings $75'000 or more,state,median earnings
103,0.1277,0.3305,0.2071,0.3347,new york,34184
104,0.1258,0.3819,0.211,0.2813,new york,37026
105,0.0933,0.2586,0.2263,0.4218,new york,45667
106,0.1199,0.3,0.2388,0.3412,new york,36619
107,0.0885,0.3084,0.2816,0.3215,new york,44048
108,0.157,0.398,0.2603,0.1846,new york,32839
109,0.0784,0.2724,0.2789,0.3703,new york,41723
110,0.1018,0.2738,0.2724,0.3521,new york,43605
111,0.1596,0.3911,0.256,0.1933,new york,33399
112,0.0788,0.2736,0.2531,0.3945,new york,48544
113,0.0843,0.3182,0.2695,0.3281,new york,41365
114,0.1227,0.3985,0.255,0.2238,new york,35213
115,0.1627,0.3748,0.2694,0.193,new york,33711
116,0.1681,0.3795,0.2592,0.1931,new york,30844
117,0.179,0.4135,0.2357,0.1718,new york,32205
118,0.1325,0.4142,0.2685,0.1848,new york,34931
119,0.1556,0.4373,0.2291,0.178,new york,32069
120,0.1168,0.3691,0.2659,0.2482,new york,35730
121,0.1484,0.3951,0.2414,0.2151,new york,31509
122,0.1534,0.4044,0.2585,0.1837,new york,34025
123,0.1633,0.3699,0.2347,0.2322,new york,27175
124,0.1436,0.3998,0.235,0.2216,new york,33506
125,0.1163,0.3646,0.2402,0.2789,new york,28203
126,0.1153,0.3616,0.2812,0.242,new york,37182
127,0.0815,0.293,0.2838,0.3417,new york,46289
128,0.1313,0.367,0.2462,0.2555,new york,35142
129,0.138,0.4241,0.2585,0.1794,new york,30081
130,0.1295,0.4093,0.2559,0.2052,new york,32790
131,0.124,0.3602,0.268,0.2478,new york,35348
132,0.1637,0.3848,0.2467,0.2047,new york,33456
133,0.1121,0.3251,0.2637,0.2991,new york,35136
134,0.1196,0.3761,0.2718,0.2325,new york,37879
135,0.0726,0.2607,0.2647,0.402,new york,48800
136,0.1135,0.3611,0.2608,0.2646,new york,37295
137,0.189,0.4497,0.2224,0.1389,new york,27455
138,0.1226,0.3771,0.2756,0.2248,new york,33963
139,0.1438,0.3988,0.2532,0.2042,new york,32509
140,0.1031,0.3967,0.2936,0.2066,new york,38408
141,0.2146,0.4151,0.2262,0.1441,new york,25678
142,0.1247,0.3767,0.2565,0.2421,new york,38052
143,0.0962,0.4144,0.2894,0.1999,new york,38924
144,0.0993,0.3417,0.261,0.298,new york,40496
145,0.1262,0.3596,0.2471,0.2671,new york,36212
146,0.0801,0.2691,0.2424,0.4083,new york,42357
147,0.1091,0.3777,0.2683,0.2449,new york,38530
148,0.1754,0.4314,0.2475,0.1457,new york,30197
149,0.1182,0.3522,0.2674,0.2623,new york,36867
150,0.1741,0.4067,0.2542,0.165,new york,30747
1,0.22,0.4362,0.2158,0.128,north carolina,30860
2,0.1402,0.4057,0.2683,0.1857,north carolina,36345
3,0.244,0.3876,0.178,0.1904,north carolina,29766
4,0.2453,0.4347,0.2245,0.0956,north carolina,28413
5,0.1573,0.4566,0.246,0.1401,north carolina,32212
6,0.1776,0.3896,0.236,0.1968,north carolina,32741
7,0.1683,0.4091,0.2349,0.1877,north carolina,32475
8,0.2218,0.4313,0.2062,0.1407,north carolina,26839
9,0.158,0.3722,0.2314,0.2385,north carolina,31962
10,0.1813,0.4433,0.221,0.1545,north carolina,32703
11,0.1635,0.3606,0.1934,0.2825,north carolina,35354
12,0.2159,0.4756,0.1901,0.1184,north carolina,28505
13,0.1793,0.4043,0.233,0.1835,north carolina,30377
14,0.2546,0.4503,0.1845,0.1107,north carolina,27867
15,0.3896,0.4063,0.1272,0.0769,north carolina,25499
16,0.187,0.4113,0.2147,0.187,north carolina,30311
17,0.1775,0.3863,0.2161,0.2201,north carolina,30473
18,0.2112,0.4246,0.2333,0.1308,north carolina,27341
19,0.143,0.3471,0.2119,0.298,north carolina,37897
20,0.1486,0.3681,0.2013,0.282,north carolina,34693
21,0.3092,0.4466,0.1493,0.0949,north carolina,24746
22,0.2422,0.435,0.1934,0.1294,north carolina,29953
23,0.2356,0.4879,0.2045,0.0719,north carolina,28425
24,0.2464,0.3976,0.2009,0.1551,north carolina,28017
25,0.2071,0.4167,0.2143,0.162,north carolina,30256
26,0.1442,0.3458,0.2491,0.2609,north carolina,40361
27,0.2592,0.427,0.1915,0.1223,north carolina,27285
28,0.2072,0.4447,0.2113,0.1367,north carolina,30477
29,0.16,0.3503,0.2217,0.2679,north carolina,34431
30,0.1424,0.3451,0.224,0.2884,north carolina,35483
31,0.1456,0.3732,0.2384,0.2428,north carolina,38914
32,0.2343,0.4781,0.1684,0.1191,north carolina,27253
33,0.1614,0.4403,0.2217,0.1766,north carolina,32618
34,0.093,0.3119,0.2223,0.3728,north carolina,46589
35,0.1007,0.2649,0.2214,0.413,north carolina,47646
36,0.0925,0.2436,0.2079,0.456,north carolina,50858
37,0.0888,0.2455,0.2233,0.4424,north carolina,49644
38,0.1984,0.4062,0.204,0.1915,north carolina,32367
39,0.1301,0.3799,0.2654,0.2246,north carolina,37305
40,0.0586,0.1905,0.2236,0.5273,north carolina,59787
41,0.0592,0.1682,0.174,0.5985,north carolina,66869
42,0.2833,0.4834,0.1542,0.0791,north carolina,27615
43,0.2422,0.4531,0.1893,0.1154,north carolina,27560
44,0.2366,0.4035,0.2019,0.158,north carolina,29174
45,0.1669,0.3804,0.2479,0.2048,north carolina,34715
46,0.244,0.4682,0.1976,0.0903,north carolina,30068
47,0.2597,0.4668,0.1749,0.0986,north carolina,27415
48,0.2068,0.4513,0.2127,0.1292,north carolina,30831
49,0.0741,0.2832,0.2189,0.4238,north carolina,50254
50,0.1453,0.3539,0.2053,0.2955,north carolina,37660
51,0.1976,0.4089,0.2156,0.1779,north carolina,31659
52,0.1456,0.3699,0.2213,0.2631,north carolina,36267
53,0.2046,0.4013,0.2282,0.1659,north carolina,31071
54,0.1167,0.2859,0.2103,0.3871,north carolina,43282
55,0.1842,0.4197,0.2328,0.1633,north carolina,32692
56,0.107,0.2867,0.1747,0.4316,north carolina,26401
57,0.1762,0.4167,0.2011,0.206,north carolina,32011
58,0.2215,0.4573,0.1993,0.1219,north carolina,29073
59,0.1213,0.3883,0.2598,0.2306,north carolina,37918
60,0.2099,0.4574,0.1839,0.1488,north carolina,28804
61,0.1872,0.3947,0.1789,0.2392,north carolina,25076
62,0.1055,0.3027,0.2486,0.3432,north carolina,44194
63,0.1814,0.4025,0.2279,0.1883,north carolina,34491
64,0.1993,0.4202,0.2198,0.1607,north carolina,31264
65,0.1994,0.4279,0.2464,0.1263,north carolina,31213
66,0.2475,0.4744,0.1709,0.1072,north carolina,27174
67,0.1564,0.4013,0.2303,0.212,north carolina,34331
68,0.0934,0.236,0.1944,0.4763,north carolina,47755
69,0.1177,0.3816,0.2476,0.253,north carolina,36861
70,0.2139,0.437,0.2162,0.1329,north carolina,30665
71,0.2401,0.4211,0.1884,0.1505,north carolina,27350
72,0.2349,0.4967,0.135,0.1335,north carolina,26182
73,0.1561,0.405,0.1858,0.2531,north carolina,34457
74,0.1271,0.3852,0.2253,0.2624,north carolina,40082
75,0.1308,0.389,0.2584,0.2219,north carolina,36934
76,0.1759,0.4353,0.2104,0.1784,north carolina,31523
77,0.1739,0.4283,0.2067,0.1912,north carolina,32360
78,0.2048,0.4593,0.2182,0.1177,north carolina,30784
79,0.2086,0.4365,0.2233,0.1315,north carolina,31084
80,0.1778,0.4437,0.2238,0.1547,north carolina,32685
81,0.1957,0.4384,0.2131,0.1527,north carolina,31770
82,0.1198,0.3265,0.2322,0.3215,north carolina,40995
83,0.1764,0.4626,0.1926,0.1683,north carolina,32905
84,0.1878,0.4356,0.2073,0.1693,north carolina,31942
85,0.1572,0.522,0.1954,0.1255,north carolina,30254
86,0.2066,0.5058,0.1798,0.1077,north carolina,28537
87,0.201,0.4773,0.1932,0.1285,north carolina,30374
88,0.1472,0.3298,0.2362,0.2868,north carolina,39790
89,0.1795,0.4564,0.2022,0.1619,north carolina,33669
90,0.2456,0.4677,0.1733,0.1135,north carolina,27645
91,0.1742,0.4649,0.2405,0.1204,north carolina,33386
92,0.1685,0.3898,0.2111,0.2306,north carolina,35915
93,0.2206,0.4556,0.1769,0.1469,north carolina,21643
94,0.2249,0.4413,0.1996,0.1341,north carolina,30600
95,0.1344,0.3081,0.2118,0.3458,north carolina,38207
96,0.181,0.4236,0.2226,0.1727,north carolina,31327
97,0.1452,0.3743,0.232,0.2485,north carolina,35652
98,0.0763,0.2179,0.2044,0.5014,north carolina,52715
99,0.2002,0.4431,0.2063,0.1504,north carolina,31857
100,0.1839,0.4371,0.1917,0.1873,north carolina,32464
101,0.1657,0.3686,0.2266,0.2391,north carolina,36415
102,0.1823,0.3831,0.2022,0.2324,north carolina,34356
103,0.0831,0.2561,0.2332,0.4276,north carolina,47290
104,0.0563,0.2037,0.184,0.556,north carolina,59707
105,0.0709,0.2041,0.1891,0.5359,north carolina,58260
106,0.1492,0.3928,0.2268,0.2311,north carolina,34656
107,0.143,0.4213,0.2316,0.2041,north carolina,38495
108,0.1726,0.4093,0.2485,0.1696,north carolina,31699
109,0.1632,0.395,0.2256,0.2162,north carolina,34871
110,0.1828,0.4581,0.2313,0.1278,north carolina,31408
111,0.2252,0.4643,0.1934,0.1171,north carolina,29053
112,0.2346,0.4544,0.1886,0.1224,north carolina,27817
113,0.2034,0.4317,0.2006,0.1643,north carolina,27813
114,0.2166,0.4273,0.1691,0.1871,north carolina,30771
115,0.1811,0.4131,0.2145,0.1913,north carolina,32024
116,0.1901,0.4385,0.1841,0.1873,north carolina,32150
117,0.2037,0.4169,0.2208,0.1586,north carolina,31975
118,0.2103,0.4035,0.2279,0.1582,north carolina,31417
119,0.2375,0.4304,0.2143,0.1178,north carolina,25846
120,0.2122,0.4511,0.1982,0.1386,north carolina,29260
1,0.1519,0.4203,0.2375,0.1903,ohio,32549
2,0.2001,0.4301,0.2245,0.1453,ohio,29681
3,0.1395,0.3595,0.2304,0.2706,ohio,30385
4,0.1766,0.4142,0.2492,0.1601,ohio,31426
5,0.1953,0.429,0.23,0.1457,ohio,30459
6,0.0695,0.2113,0.265,0.4541,ohio,52751
7,0.0822,0.3072,0.2505,0.36,ohio,43035
8,0.18,0.4035,0.23,0.1865,ohio,31365
9,0.1453,0.3016,0.2406,0.3125,ohio,34669
10,0.2243,0.3811,0.2203,0.1743,ohio,26211
11,0.226,0.4921,0.189,0.0929,ohio,26374
12,0.1868,0.4241,0.2279,0.1612,ohio,32311
13,0.1628,0.3876,0.2641,0.1855,ohio,33862
14,0.1399,0.4131,0.2689,0.1781,ohio,34557
15,0.1429,0.4341,0.2634,0.1596,ohio,33161
16,0.0801,0.2572,0.2684,0.3943,ohio,48586
17,0.1586,0.4616,0.2524,0.1274,ohio,32371
18,0.1334,0.3031,0.2644,0.2991,ohio,28020
19,0.0779,0.2805,0.2579,0.3836,ohio,48975
20,0.1442,0.4113,0.2367,0.2078,ohio,35555
21,0.0608,0.2492,0.2492,0.4407,ohio,52225
22,0.1502,0.4302,0.2161,0.2035,ohio,33087
23,0.1174,0.3842,0.2547,0.2437,ohio,41076
24,0.0753,0.2798,0.2495,0.3954,ohio,49335
25,0.224,0.4442,0.2048,0.1271,ohio,26540
26,0.1777,0.5061,0.2131,0.103,ohio,31166
27,0.0688,0.2444,0.2257,0.4612,ohio,51036
28,0.0949,0.3156,0.2577,0.3318,ohio,42570
29,0.1313,0.4106,0.235,0.2231,ohio,36189
30,0.1144,0.3797,0.2611,0.2447,ohio,38567
31,0.1373,0.3666,0.2269,0.2691,ohio,30085
32,0.1861,0.4161,0.2109,0.1868,ohio,29895
33,0.1659,0.3809,0.2493,0.2039,ohio,30953
34,0.19,0.4467,0.2107,0.1527,ohio,27463
35,0.2017,0.4858,0.2131,0.0995,ohio,27046
36,0.1075,0.3894,0.2754,0.2277,ohio,37843
37,0.0782,0.2658,0.2537,0.4023,ohio,46132
38,0.0887,0.3047,0.2686,0.338,ohio,42237
39,0.2403,0.4731,0.1747,0.112,ohio,19835
40,0.1472,0.3842,0.2567,0.2119,ohio,35586
41,0.1105,0.3706,0.2617,0.2572,ohio,39808
42,0.0953,0.361,0.2408,0.3028,ohio,40980
43,0.1621,0.4293,0.2551,0.1535,ohio,32059
44,0.2541,0.454,0.1999,0.0919,ohio,22259
45,0.1624,0.4603,0.2416,0.1357,ohio,31433
46,0.1621,0.3587,0.2682,0.2109,ohio,33227
47,0.0957,0.313,0.2439,0.3475,ohio,42029
48,0.1246,0.3535,0.2482,0.2736,ohio,37322
49,0.2493,0.4564,0.187,0.1073,ohio,25715
50,0.1582,0.372,0.2453,0.2245,ohio,33537
51,0.1606,0.4376,0.2354,0.1665,ohio,32777
52,0.0831,0.2655,0.2238,0.4277,ohio,49115
53,0.1397,0.3663,0.2805,0.2135,ohio,31475
54,0.1042,0.2809,0.2165,0.3983,ohio,44306
55,0.1356,0.3507,0.2537,0.2601,ohio,35423
56,0.1638,0.4316,0.2221,0.1825,ohio,30162
57,0.1201,0.3678,0.2402,0.2719,ohio,37678
58,0.2524,0.4442,0.1873,0.1161,ohio,24171
59,0.1256,0.3502,0.2646,0.2596,ohio,36299
60,0.1285,0.4263,0.2612,0.1841,ohio,35929
61,0.1092,0.3026,0.2675,0.3206,ohio,41835
62,0.0918,0.3113,0.2389,0.358,ohio,41991
63,0.1683,0.4174,0.251,0.1633,ohio,32878
64,0.2206,0.398,0.238,0.1434,ohio,29306
65,0.117,0.3455,0.2428,0.2948,ohio,40084
66,0.1337,0.3862,0.2747,0.2054,ohio,36174
67,0.0706,0.2238,0.1907,0.5149,ohio,52029
68,0.1009,0.303,0.2491,0.347,ohio,41719
69,0.0969,0.3027,0.2604,0.3401,ohio,42197
70,0.1313,0.3957,0.2722,0.2007,ohio,34733
71,0.1259,0.3728,0.2508,0.2505,ohio,35863
72,0.1635,0.393,0.2547,0.1888,ohio,34312
73,0.1011,0.2813,0.243,0.3746,ohio,41056
74,0.1186,0.3869,0.2832,0.2114,ohio,33830
75,0.1625,0.3985,0.2435,0.1955,ohio,28550
76,0.1055,0.3069,0.2369,0.3506,ohio,40914
77,0.1094,0.3541,0.2382,0.2983,ohio,39116
78,0.146,0.4107,0.2559,0.1874,ohio,34238
79,0.1859,0.4215,0.2454,0.1472,ohio,29467
80,0.141,0.4149,0.2281,0.216,ohio,34858
81,0.1286,0.435,0.247,0.1895,ohio,35556
82,0.1483,0.4309,0.265,0.1558,ohio,35385
83,0.147,0.4162,0.2475,0.1893,ohio,33125
84,0.1301,0.41,0.2844,0.1755,ohio,37752
85,0.152,0.4301,0.2468,0.1712,ohio,34203
86,0.1311,0.3646,0.2593,0.245,ohio,37062
87,0.1575,0.4567,0.2459,0.1399,ohio,33487
88,0.1483,0.4422,0.2647,0.1447,ohio,31831
89,0.1513,0.3779,0.2687,0.202,ohio,34210
90,0.2212,0.3919,0.2275,0.1593,ohio,30476
91,0.1835,0.425,0.2242,0.1673,ohio,31579
92,0.145,0.4113,0.2682,0.1755,ohio,33978
93,0.2019,0.4399,0.2269,0.1313,ohio,31343
94,0.2107,0.4058,0.2096,0.1738,ohio,22256
95,0.1735,0.3977,0.2385,0.1903,ohio,29214
96,0.2001,0.4044,0.2257,0.1698,ohio,30055
97,0.1967,0.4246,0.2319,0.1467,ohio,30255
98,0.1861,0.3956,0.2505,0.1677,ohio,31806
99,0.1841,0.3895,0.246,0.1804,ohio,30373
3,0.2978,0.4207,0.1726,0.1089,oklahoma,26689
4,0.2434,0.4641,0.1857,0.1068,oklahoma,26774
11,0.1569,0.3829,0.2056,0.2546,oklahoma,32744
23,0.2067,0.4642,0.191,0.1382,oklahoma,30343
24,0.2667,0.4021,0.2057,0.1255,oklahoma,29048
26,0.2092,0.4254,0.227,0.1384,oklahoma,27326
28,0.2305,0.4452,0.1966,0.1277,oklahoma,28841
29,0.1685,0.3806,0.2572,0.1937,oklahoma,36703
30,0.1779,0.3913,0.227,0.2038,oklahoma,36855
34,0.2797,0.3509,0.1582,0.2112,oklahoma,11890
43,0.1981,0.3646,0.2466,0.1907,oklahoma,33755
45,0.1605,0.4024,0.2151,0.222,oklahoma,33510
46,0.1422,0.371,0.2192,0.2676,oklahoma,35998
55,0.1874,0.466,0.1773,0.1693,oklahoma,32215
56,0.2588,0.386,0.2079,0.1473,oklahoma,30142
57,0.2443,0.3409,0.2241,0.1907,oklahoma,26551
62,0.2238,0.4117,0.2125,0.152,oklahoma,30409
64,0.2662,0.4708,0.1614,0.1016,oklahoma,26881
65,0.2594,0.4124,0.1886,0.1396,oklahoma,27879
66,0.1749,0.4294,0.2219,0.1738,oklahoma,33476
68,0.1379,0.3791,0.2202,0.2629,oklahoma,36908
71,0.2052,0.3724,0.1717,0.2507,oklahoma,33595
78,0.1798,0.4127,0.2229,0.1846,oklahoma,34139
79,0.1748,0.4352,0.1867,0.2032,oklahoma,31385
81,0.1457,0.3118,0.2184,0.3241,oklahoma,33187
83,0.1187,0.3628,0.2348,0.2837,oklahoma,41228
85,0.1407,0.3032,0.2557,0.3004,oklahoma,42847
87,0.1826,0.4622,0.2309,0.1242,oklahoma,31352
88,0.1779,0.4062,0.2237,0.1922,oklahoma,32860
89,0.3216,0.4639,0.1741,0.0404,oklahoma,23815
90,0.232,0.4616,0.1667,0.1396,oklahoma,30635
93,0.2824,0.5013,0.1642,0.052,oklahoma,25778
94,0.2271,0.4752,0.2006,0.0971,oklahoma,30443
95,0.2365,0.4323,0.2116,0.1196,oklahoma,29254
97,0.2379,0.4183,0.1759,0.168,oklahoma,28623
100,0.1793,0.4062,0.2226,0.1918,oklahoma,35597
101,0.1355,0.3586,0.2548,0.2511,oklahoma,39861
1,0.1775,0.3187,0.2415,0.2623,oregon,29197
2,0.1826,0.4406,0.2294,0.1473,oregon,30712
3,0.1995,0.4387,0.1907,0.1711,oregon,26869
4,0.1352,0.4398,0.233,0.192,oregon,33228
5,0.1868,0.3722,0.191,0.2499,oregon,29237
6,0.1757,0.402,0.2427,0.1796,oregon,30354
7,0.1598,0.4285,0.2384,0.1732,oregon,29892
8,0.1461,0.3287,0.2417,0.2836,oregon,27646
9,0.1719,0.3767,0.2455,0.206,oregon,30247
10,0.1864,0.4265,0.2133,0.1738,oregon,27575
11,0.1642,0.3525,0.2271,0.2562,oregon,22942
12,0.1881,0.4574,0.2175,0.1369,oregon,28595
13,0.1492,0.3744,0.228,0.2485,oregon,30723
14,0.1684,0.4405,0.2155,0.1757,oregon,31273
15,0.1303,0.3686,0.2657,0.2355,oregon,35811
16,0.1587,0.3205,0.1968,0.324,oregon,21314
17,0.1425,0.4229,0.2411,0.1935,oregon,33089
18,0.1296,0.3693,0.2507,0.2505,oregon,37523
19,0.1477,0.3755,0.237,0.2399,oregon,35054
20,0.1267,0.3486,0.2385,0.2861,oregon,34647
21,0.2311,0.425,0.2065,0.1373,oregon,27625
22,0.2718,0.464,0.1587,0.1054,oregon,25527
23,0.1329,0.3352,0.2497,0.2822,oregon,36057
24,0.1368,0.3547,0.2159,0.2926,oregon,35248
25,0.1514,0.3729,0.2311,0.2446,oregon,35219
26,0.0796,0.2615,0.2269,0.432,oregon,47289
27,0.0921,0.3044,0.2459,0.3577,oregon,42638
28,0.1393,0.3402,0.2191,0.3014,oregon,38311
29,0.1492,0.4099,0.2034,0.2374,oregon,31764
30,0.0654,0.2846,0.2172,0.4329,oregon,47319
31,0.096,0.294,0.235,0.375,oregon,40116
32,0.1573,0.3689,0.222,0.2518,oregon,32066
33,0.0421,0.1676,0.1813,0.609,oregon,69367
34,0.1192,0.3293,0.2195,0.3321,oregon,41089
35,0.0824,0.2786,0.225,0.4139,oregon,46701
36,0.0788,0.2414,0.1944,0.4854,oregon,44952
37,0.0746,0.2513,0.1983,0.4758,oregon,49136
38,0.0786,0.2004,0.1772,0.5438,oregon,52135
39,0.1179,0.2751,0.2418,0.3652,oregon,41214
40,0.0985,0.3583,0.2693,0.2739,oregon,40867
41,0.0887,0.3157,0.2511,0.3445,oregon,41278
42,0.1001,0.3348,0.2515,0.3136,oregon,40355
43,0.0918,0.3032,0.2277,0.3774,oregon,44507
44,0.1142,0.3544,0.2446,0.2868,oregon,40074
45,0.0971,0.2983,0.2117,0.3928,oregon,40605
46,0.1074,0.3232,0.2646,0.3048,oregon,40681
47,0.1799,0.4249,0.2256,0.1697,oregon,30810
48,0.1353,0.4285,0.2149,0.2213,oregon,34136
49,0.1775,0.4181,0.2121,0.1923,oregon,31719
50,0.1345,0.4229,0.2417,0.2009,oregon,33726
51,0.1107,0.3545,0.2211,0.3137,oregon,37365
52,0.1333,0.3563,0.2264,0.2841,oregon,38658
53,0.1189,0.4406,0.1876,0.2529,oregon,34092
54,0.1521,0.3726,0.2154,0.2599,oregon,34661
55,0.1831,0.37,0.2559,0.1911,oregon,31871
56,0.2011,0.3849,0.218,0.196,oregon,30230
57,0.1947,0.4024,0.2538,0.1491,oregon,30694
58,0.1734,0.4348,0.2063,0.1855,oregon,30383
59,0.1582,0.403,0.2303,0.2085,oregon,31581
60,0.2205,0.4048,0.228,0.1467,oregon,27379
1,0.264,0.4912,0.1552,0.0897,pennsylvania,25626
2,0.1937,0.429,0.2287,0.1485,pennsylvania,27933
3,0.1361,0.3507,0.2504,0.2628,pennsylvania,34951
4,0.1769,0.3902,0.2132,0.2197,pennsylvania,31175
5,0.1028,0.3361,0.267,0.2941,pennsylvania,41051
6,0.152,0.3918,0.2362,0.22,pennsylvania,33118
7,0.156,0.4111,0.2646,0.1683,pennsylvania,30797
8,0.147,0.3725,0.2563,0.2242,pennsylvania,32387
9,0.1597,0.4233,0.2253,0.1917,pennsylvania,31223
10,0.1417,0.4132,0.2329,0.2122,pennsylvania,28861
11,0.1359,0.3749,0.2577,0.2315,pennsylvania,35996
12,0.073,0.2244,0.222,0.4805,pennsylvania,54250
13,0.1079,0.2859,0.2032,0.403,pennsylvania,42288
14,0.0988,0.3443,0.2795,0.2774,pennsylvania,41305
15,0.1011,0.3262,0.2603,0.3124,pennsylvania,40490
16,0.1306,0.4055,0.2645,0.1994,pennsylvania,35789
17,0.183,0.3969,0.266,0.1541,pennsylvania,31745
18,0.1142,0.3629,0.2479,0.2751,pennsylvania,39387
19,0.206,0.387,0.1957,0.2113,pennsylvania,21699
20,0.1038,0.3725,0.2682,0.2554,pennsylvania,41849
21,0.111,0.3611,0.2743,0.2535,pennsylvania,40012
22,0.2673,0.4731,0.1718,0.0877,pennsylvania,25439
23,0.0974,0.3232,0.2091,0.3703,pennsylvania,25348
24,0.1307,0.3505,0.2369,0.2819,pennsylvania,36325
25,0.1093,0.3799,0.2813,0.2295,pennsylvania,39194
26,0.0899,0.321,0.2368,0.3523,pennsylvania,41169
27,0.1473,0.3777,0.2698,0.2052,pennsylvania,36950
28,0.047,0.1671,0.2245,0.5614,pennsylvania,61874
29,0.0745,0.2529,0.2136,0.4591,pennsylvania,50584
30,0.0781,0.2454,0.2415,0.435,pennsylvania,50000
31,0.0622,0.1573,0.1939,0.5865,pennsylvania,64866
32,0.1251,0.3919,0.239,0.244,pennsylvania,36174
33,0.1404,0.3911,0.2495,0.2189,pennsylvania,34932
34,0.148,0.3869,0.2401,0.225,pennsylvania,34066
35,0.1611,0.4743,0.2162,0.1484,pennsylvania,30684
36,0.1355,0.3908,0.2621,0.2116,pennsylvania,36162
37,0.1092,0.3458,0.3166,0.2284,pennsylvania,40906
38,0.1232,0.3973,0.251,0.2285,pennsylvania,38061
39,0.0813,0.3088,0.2531,0.3568,pennsylvania,43469
40,0.0595,0.1991,0.2104,0.531,pennsylvania,57657
41,0.0768,0.339,0.2963,0.2879,pennsylvania,41493
42,0.0723,0.277,0.245,0.4057,pennsylvania,49459
43,0.1165,0.3595,0.2579,0.2661,pennsylvania,35535
44,0.067,0.2667,0.2628,0.4034,pennsylvania,49270
45,0.0947,0.3479,0.2439,0.3134,pennsylvania,43052
46,0.0933,0.302,0.2619,0.3429,pennsylvania,43692
47,0.0974,0.3647,0.2648,0.2731,pennsylvania,40486
48,0.0937,0.3531,0.2586,0.2945,pennsylvania,37772
49,0.1496,0.4061,0.2427,0.2016,pennsylvania,32206
50,0.1825,0.3939,0.2304,0.1932,pennsylvania,31739
51,0.1898,0.4075,0.2405,0.1621,pennsylvania,31251
52,0.1597,0.4123,0.2417,0.1863,pennsylvania,33424
53,0.0852,0.3179,0.2787,0.3182,pennsylvania,42693
54,0.0792,0.2562,0.2783,0.3864,pennsylvania,46673
55,0.1512,0.4511,0.2326,0.165,pennsylvania,33157
56,0.0775,0.3455,0.2777,0.2993,pennsylvania,42187
57,0.1268,0.3572,0.2838,0.2323,pennsylvania,33794
58,0.1378,0.379,0.2484,0.2348,pennsylvania,35310
59,0.1328,0.3657,0.2459,0.2556,pennsylvania,35801
60,0.1324,0.3825,0.2555,0.2297,pennsylvania,36639
61,0.0492,0.2133,0.2061,0.5313,pennsylvania,56226
62,0.1769,0.3691,0.2455,0.2085,pennsylvania,22436
63,0.1788,0.44,0.2168,0.1645,pennsylvania,30269
64,0.1771,0.4478,0.2361,0.139,pennsylvania,31419
65,0.1938,0.4355,0.2219,0.1489,pennsylvania,30050
66,0.2153,0.4216,0.2269,0.1362,pennsylvania,30324
67,0.1761,0.451,0.2312,0.1416,pennsylvania,31066
68,0.2051,0.397,0.2503,0.1476,pennsylvania,30903
69,0.1973,0.4121,0.2497,0.1409,pennsylvania,30610
70,0.1287,0.3355,0.2074,0.3285,pennsylvania,38089
71,0.1749,0.4257,0.2383,0.1611,pennsylvania,29679
72,0.1567,0.409,0.2657,0.1686,pennsylvania,32433
73,0.1927,0.4472,0.2312,0.129,pennsylvania,30536
74,0.1057,0.34,0.2585,0.2958,pennsylvania,41467
75,0.1633,0.4555,0.2248,0.1564,pennsylvania,32814
76,0.1768,0.4362,0.2341,0.1529,pennsylvania,31878
77,0.1846,0.3733,0.2286,0.2135,pennsylvania,11093
78,0.1618,0.4443,0.2512,0.1427,pennsylvania,33916
79,0.1858,0.4308,0.2442,0.1392,pennsylvania,29915
80,0.1436,0.4155,0.2535,0.1875,pennsylvania,33580
81,0.1548,0.3705,0.2449,0.2298,pennsylvania,34773
82,0.1651,0.4737,0.2197,0.1415,pennsylvania,33319
83,0.2082,0.4278,0.2125,0.1516,pennsylvania,27882
84,0.1679,0.4015,0.2419,0.1888,pennsylvania,33199
85,0.1592,0.4094,0.2341,0.1973,pennsylvania,28083
86,0.1135,0.3973,0.2821,0.207,pennsylvania,35903
87,0.0677,0.2971,0.2698,0.3655,pennsylvania,47956
88,0.0826,0.3359,0.3009,0.2807,pennsylvania,40960
89,0.1264,0.4096,0.2907,0.1733,pennsylvania,37172
90,0.1342,0.4178,0.2372,0.2109,pennsylvania,34911
91,0.1222,0.3856,0.2653,0.2269,pennsylvania,33542
92,0.1138,0.3567,0.2807,0.2488,pennsylvania,40118
93,0.1089,0.328,0.273,0.2902,pennsylvania,42444
94,0.0976,0.3753,0.2692,0.2578,pennsylvania,40174
95,0.1944,0.4617,0.205,0.1389,pennsylvania,27643
96,0.2188,0.4452,0.2101,0.1259,pennsylvania,27137
97,0.0971,0.3367,0.2573,0.309,pennsylvania,42163
98,0.1136,0.4016,0.2544,0.2304,pennsylvania,35588
99,0.1395,0.3917,0.2596,0.2091,pennsylvania,32745
100,0.1586,0.348,0.2861,0.2073,pennsylvania,32172
101,0.1563,0.4124,0.2472,0.1841,pennsylvania,32668
102,0.1341,0.3888,0.2899,0.1872,pennsylvania,35551
103,0.2314,0.4313,0.2112,0.1261,pennsylvania,28337
104,0.1104,0.3603,0.2771,0.2522,pennsylvania,40730
105,0.1158,0.3223,0.2561,0.3058,pennsylvania,43563
106,0.0879,0.3801,0.2493,0.2827,pennsylvania,41657
