district,"management, business, science, and arts occupations",service occupations,sales and office occupations,blue collar occupations,state
33,0.3487,0.1908,0.2048,0.2557,montana
34,0.409,0.1492,0.2235,0.2183,montana
35,0.2783,0.1106,0.2347,0.3764,montana
36,0.3599,0.1652,0.1776,0.2973,montana
37,0.41,0.1378,0.181,0.2713,montana
38,0.2947,0.1994,0.2759,0.23,montana
39,0.3357,0.1698,0.1681,0.3263,montana
40,0.2639,0.1672,0.2492,0.3196,montana
41,0.3908,0.1856,0.1755,0.2481,montana
42,0.311,0.2319,0.2442,0.2129,montana
43,0.2752,0.1754,0.2754,0.2739,montana
44,0.2963,0.1703,0.3006,0.2327,montana
45,0.3932,0.1463,0.2288,0.2317,montana
46,0.5288,0.1136,0.218,0.1396,montana
47,0.3414,0.2272,0.225,0.2064,montana
48,0.3999,0.1859,0.1891,0.225,montana
49,0.3289,0.2094,0.2088,0.2529,montana
50,0.2761,0.2289,0.2587,0.2363,montana
51,0.2473,0.2245,0.2832,0.245,montana
52,0.2646,0.2534,0.2219,0.2601,montana
53,0.452,0.1244,0.2247,0.1989,montana
54,0.382,0.1909,0.2616,0.1656,montana
55,0.2604,0.236,0.2346,0.2689,montana
56,0.2923,0.1484,0.234,0.3252,montana
57,0.3108,0.161,0.1962,0.3319,montana
58,0.3764,0.1948,0.1958,0.2329,montana
59,0.3853,0.1645,0.1766,0.2736,montana
60,0.337,0.186,0.2244,0.2526,montana
61,0.5473,0.1186,0.2104,0.1236,montana
62,0.5191,0.1591,0.1923,0.1295,montana
63,0.2962,0.2422,0.2307,0.2308,montana
64,0.3368,0.2317,0.2278,0.2037,montana
65,0.3231,0.2104,0.2527,0.2138,montana
66,0.4276,0.1868,0.2198,0.1658,montana
67,0.3248,0.2272,0.1774,0.2706,montana
68,0.4289,0.0934,0.2356,0.2421,montana
69,0.3363,0.1751,0.2098,0.2788,montana
70,0.3882,0.1405,0.2134,0.258,montana
71,0.3622,0.2584,0.1384,0.241,montana
72,0.3369,0.2248,0.2017,0.2366,montana
73,0.2896,0.2166,0.2164,0.2774,montana
74,0.3204,0.2803,0.1718,0.2276,montana
75,0.4327,0.1824,0.1881,0.1969,montana
76,0.4193,0.1683,0.236,0.1764,montana
77,0.3082,0.2723,0.1664,0.2531,montana
78,0.3921,0.199,0.1758,0.2331,montana
79,0.4882,0.1654,0.2215,0.125,montana
80,0.3763,0.1652,0.2164,0.2421,montana
81,0.4945,0.2103,0.1858,0.1093,montana
82,0.4669,0.1362,0.265,0.1319,montana
83,0.3853,0.2098,0.2583,0.1466,montana
84,0.4797,0.1339,0.1857,0.2007,montana
85,0.4125,0.1696,0.2074,0.2106,montana
86,0.3634,0.145,0.2941,0.1976,montana
87,0.2774,0.1804,0.1922,0.35,montana
88,0.3519,0.207,0.212,0.2292,montana
89,0.4908,0.2282,0.1957,0.0852,montana
90,0.4444,0.2246,0.2638,0.0672,montana
91,0.5069,0.2019,0.1719,0.1193,montana
92,0.2958,0.2351,0.2193,0.2498,montana
93,0.3413,0.2003,0.183,0.2755,montana
94,0.3682,0.203,0.2161,0.2127,montana
95,0.291,0.2836,0.2265,0.1989,montana
96,0.3103,0.1661,0.3,0.2237,montana
97,0.3979,0.1502,0.2472,0.2047,montana
98,0.3875,0.1996,0.2549,0.158,montana
99,0.4708,0.1579,0.2178,0.1535,montana
100,0.4513,0.2081,0.1925,0.1481,montana
1,0.2757,0.2238,0.3082,0.1923,nevada
2,0.4817,0.1759,0.2589,0.0835,nevada
3,0.1588,0.3282,0.288,0.225,nevada
4,0.3464,0.2187,0.2843,0.1506,nevada
5,0.3009,0.2835,0.2903,0.1253,nevada
6,0.1267,0.3888,0.2149,0.2697,nevada
7,0.1859,0.3182,0.2512,0.2448,nevada
8,0.2411,0.3595,0.2436,0.1558,nevada
9,0.3025,0.2999,0.2828,0.1148,nevada
10,0.1746,0.3487,0.2616,0.215,nevada
11,0.0928,0.4224,0.1978,0.287,nevada
12,0.231,0.3212,0.2606,0.1871,nevada
13,0.3812,0.2139,0.2722,0.1326,nevada
14,0.1215,0.3642,0.2607,0.2536,nevada
15,0.1411,0.3923,0.246,0.2206,nevada
16,0.1933,0.3853,0.2489,0.1725,nevada
17,0.2542,0.2788,0.2496,0.2174,nevada
18,0.1948,0.3493,0.2693,0.1866,nevada
19,0.2297,0.2552,0.2851,0.23,nevada
20,0.2591,0.317,0.2737,0.1502,nevada
21,0.3439,0.2692,0.2406,0.1463,nevada
22,0.3906,0.2068,0.271,0.1315,nevada
23,0.3572,0.2303,0.2561,0.1564,nevada
24,0.2454,0.3019,0.2478,0.2049,nevada
25,0.4337,0.1709,0.2653,0.13,nevada
26,0.4523,0.1596,0.258,0.13,nevada
27,0.3212,0.2212,0.2582,0.1994,nevada
28,0.1025,0.3842,0.2345,0.2787,nevada
29,0.3527,0.2278,0.2804,0.1391,nevada
30,0.2321,0.2547,0.2641,0.2492,nevada
31,0.3205,0.1867,0.2782,0.2147,nevada
32,0.2714,0.1815,0.2234,0.3237,nevada
33,0.2736,0.2073,0.2047,0.3144,nevada
34,0.3004,0.2795,0.2843,0.1358,nevada
35,0.3557,0.2804,0.255,0.1089,nevada
36,0.2978,0.232,0.2535,0.2168,nevada
37,0.3522,0.2198,0.2931,0.1349,nevada
38,0.2574,0.2063,0.219,0.3174,nevada
39,0.3276,0.2245,0.2494,0.1985,nevada
40,0.3331,0.2093,0.2384,0.2192,nevada
41,0.3161,0.2849,0.2626,0.1364,nevada
42,0.1732,0.3766,0.2626,0.1875,nevada
1,0.358,0.1666,0.2337,0.2417,new mexico
2,0.2591,0.1753,0.2947,0.2708,new mexico
3,0.3018,0.1684,0.2294,0.3003,new mexico
4,0.2735,0.2325,0.211,0.283,new mexico
5,0.3617,0.2304,0.2113,0.1966,new mexico
6,0.2405,0.2527,0.1987,0.3081,new mexico
7,0.2356,0.2645,0.225,0.2749,new mexico
8,0.3145,0.1798,0.2573,0.2484,new mexico
9,0.2706,0.2865,0.2354,0.2075,new mexico
10,0.2452,0.2477,0.2299,0.2773,new mexico
11,0.4191,0.1964,0.2444,0.1401,new mexico
12,0.2265,0.2577,0.2025,0.3133,new mexico
13,0.2525,0.2008,0.2677,0.2789,new mexico
14,0.1912,0.2647,0.2756,0.2685,new mexico
15,0.417,0.1823,0.2558,0.145,new mexico
16,0.3669,0.2172,0.238,0.1779,new mexico
17,0.363,0.2098,0.2371,0.1902,new mexico
18,0.5246,0.1963,0.1625,0.1166,new mexico
19,0.3869,0.2312,0.2184,0.1634,new mexico
20,0.4404,0.1962,0.2239,0.1394,new mexico
21,0.2108,0.3604,0.2174,0.2114,new mexico
22,0.5078,0.1047,0.2231,0.1644,new mexico
23,0.4259,0.1671,0.2435,0.1635,new mexico
24,0.3844,0.2125,0.2529,0.1502,new mexico
25,0.4371,0.1797,0.237,0.1462,new mexico
26,0.2676,0.2077,0.292,0.2328,new mexico
27,0.5655,0.1241,0.2279,0.0824,new mexico
28,0.4674,0.1737,0.2445,0.1144,new mexico
29,0.4814,0.154,0.2366,0.128,new mexico
30,0.408,0.1932,0.2959,0.1028,new mexico
31,0.6621,0.101,0.1877,0.0492,new mexico
32,0.2266,0.264,0.2351,0.2743,new mexico
33,0.3392,0.2694,0.2379,0.1535,new mexico
34,0.2139,0.2399,0.292,0.2542,new mexico
35,0.2754,0.2403,0.2836,0.2007,new mexico
36,0.3824,0.1942,0.2341,0.1894,new mexico
37,0.4431,0.212,0.2435,0.1014,new mexico
38,0.3536,0.2177,0.228,0.2007,new mexico
39,0.3023,0.2213,0.2429,0.2335,new mexico
40,0.3302,0.2455,0.2158,0.2086,new mexico
41,0.3826,0.2571,0.2068,0.1536,new mexico
42,0.3238,0.2695,0.2309,0.1758,new mexico
43,0.5738,0.1598,0.1543,0.112,new mexico
44,0.4302,0.1716,0.2704,0.1279,new mexico
45,0.4091,0.1853,0.2644,0.1411,new mexico
46,0.4603,0.1867,0.1956,0.1573,new mexico
47,0.5407,0.1582,0.1869,0.1142,new mexico
48,0.3563,0.2666,0.2084,0.1686,new mexico
49,0.3181,0.225,0.1926,0.2642,new mexico
50,0.4194,0.1692,0.2386,0.1728,new mexico
51,0.2832,0.2675,0.2935,0.1558,new mexico
52,0.3051,0.2031,0.2278,0.264,new mexico
53,0.1949,0.3074,0.1665,0.3312,new mexico
54,0.2172,0.1888,0.2415,0.3524,new mexico
55,0.2971,0.1528,0.2231,0.3269,new mexico
56,0.3068,0.2726,0.2296,0.191,new mexico
57,0.3898,0.1476,0.2729,0.1897,new mexico
58,0.1951,0.2765,0.1966,0.3317,new mexico
59,0.3654,0.2238,0.2282,0.1826,new mexico
60,0.3769,0.1891,0.2585,0.1755,new mexico
61,0.1608,0.1843,0.2035,0.4515,new mexico
62,0.3028,0.1393,0.2472,0.3108,new mexico
63,0.2307,0.2571,0.1928,0.3194,new mexico
64,0.3304,0.1693,0.2205,0.2798,new mexico
65,0.2513,0.2671,0.2206,0.261,new mexico
66,0.3152,0.1383,0.2761,0.2705,new mexico
67,0.3131,0.2327,0.2152,0.2389,new mexico
68,0.4564,0.1754,0.2403,0.1279,new mexico
69,0.2668,0.2835,0.2183,0.2313,new mexico
70,0.3061,0.2511,0.2418,0.201,new mexico
1,0.365,0.1896,0.2322,0.2132,new york
2,0.3975,0.1659,0.2574,0.1792,new york
3,0.3558,0.1673,0.2565,0.2204,new york
4,0.4463,0.1632,0.2587,0.1317,new york
5,0.3582,0.1686,0.2885,0.1847,new york
6,0.1875,0.2541,0.2357,0.3227,new york
7,0.4125,0.1588,0.2497,0.179,new york
8,0.4809,0.131,0.26,0.1281,new york
9,0.4085,0.1544,0.2742,0.1629,new york
10,0.4654,0.1544,0.2467,0.1334,new york
11,0.2763,0.2333,0.2598,0.2306,new york
12,0.4461,0.1408,0.2657,0.1474,new york
13,0.486,0.1509,0.2361,0.127,new york
14,0.4682,0.1296,0.2653,0.1369,new york
15,0.4473,0.1473,0.2744,0.131,new york
16,0.5825,0.0914,0.2486,0.0775,new york
17,0.4106,0.1597,0.2824,0.1474,new york
18,0.2458,0.2988,0.2322,0.2232,new york
19,0.4661,0.1468,0.263,0.1241,new york
20,0.4593,0.1516,0.2659,0.1232,new york
21,0.4524,0.1655,0.2485,0.1336,new york
22,0.3842,0.1914,0.2669,0.1574,new york
23,0.3678,0.2132,0.2363,0.1827,new york
24,0.349,0.1904,0.2681,0.1925,new york
25,0.3813,0.2058,0.2561,0.1568,new york
26,0.4591,0.1488,0.2577,0.1344,new york
27,0.3951,0.2021,0.2433,0.1595,new york
28,0.492,0.1512,0.2325,0.1244,new york
29,0.2926,0.2824,0.2428,0.1821,new york
30,0.3525,0.2195,0.2202,0.2078,new york
31,0.2445,0.2745,0.2721,0.2089,new york
32,0.2329,0.2903,0.2546,0.2222,new york
33,0.3055,0.2433,0.2636,0.1876,new york
34,0.2425,0.2967,0.21,0.2507,new york
35,0.2146,0.3238,0.2138,0.2478,new york
36,0.4678,0.1939,0.2122,0.126,new york
37,0.3727,0.2548,0.1968,0.1757,new york
38,0.236,0.2858,0.2394,0.2388,new york
39,0.1915,0.3614,0.1933,0.2538,new york
40,0.2762,0.3088,0.2471,0.1679,new york
41,0.4085,0.207,0.2337,0.1508,new york
42,0.3202,0.3085,0.2167,0.1546,new york
43,0.3637,0.2837,0.2288,0.1239,new york
44,0.5213,0.166,0.1814,0.1312,new york
45,0.3848,0.2132,0.2316,0.1704,new york
46,0.413,0.199,0.2393,0.1487,new york
47,0.3215,0.2367,0.2315,0.2102,new york
48,0.3818,0.1825,0.2941,0.1416,new york
49,0.2316,0.3255,0.2318,0.2111,new york
50,0.5609,0.1288,0.2254,0.0849,new york
51,0.2906,0.2948,0.2028,0.2118,new york
52,0.7481,0.068,0.1445,0.0394,new york
53,0.3789,0.2504,0.2012,0.1695,new york
54,0.2303,0.3054,0.2454,0.2189,new york
55,0.2382,0.3591,0.2355,0.1672,new york
56,0.3798,0.2619,0.2359,0.1225,new york
57,0.5386,0.1789,0.1922,0.0904,new york
58,0.2981,0.3171,0.2247,0.1601,new york
59,0.3731,0.2299,0.2319,0.1651,new york
60,0.2323,0.3637,0.2368,0.1672,new york
61,0.3392,0.2565,0.2201,0.1841,new york
62,0.4319,0.1452,0.2586,0.1642,new york
63,0.4169,0.1833,0.2389,0.1609,new york
64,0.4148,0.189,0.2337,0.1624,new york
65,0.5754,0.1526,0.2033,0.0687,new york
66,0.7274,0.0605,0.1933,0.0189,new york
67,0.7379,0.0616,0.1791,0.0213,new york
68,0.4401,0.2295,0.2342,0.0962,new york
69,0.6816,0.1154,0.1576,0.0454,new york
70,0.4518,0.2326,0.2241,0.0915,new york
71,0.3864,0.262,0.2217,0.1299,new york
72,0.2892,0.3285,0.2176,0.1647,new york
73,0.7273,0.0405,0.2088,0.0234,new york
74,0.6504,0.1166,0.1958,0.0371,new york
75,0.681,0.0818,0.2067,0.0305,new york
76,0.7024,0.0517,0.2233,0.0226,new york
77,0.1805,0.39,0.222,0.2075,new york
78,0.1881,0.3603,0.2426,0.209,new york
79,0.1862,0.4025,0.2465,0.1648,new york
80,0.3033,0.277,0.2388,0.1809,new york
81,0.4166,0.2507,0.2016,0.1311,new york
82,0.3436,0.2401,0.2596,0.1567,new york
83,0.2873,0.3133,0.2317,0.1676,new york
84,0.1724,0.3855,0.2316,0.2105,new york
85,0.194,0.3376,0.2336,0.2347,new york
86,0.1603,0.4313,0.2135,0.195,new york
87,0.2278,0.3166,0.2634,0.1921,new york
88,0.552,0.1421,0.2153,0.0906,new york
89,0.3303,0.2575,0.2412,0.171,new york
90,0.3898,0.1956,0.2504,0.1643,new york
91,0.4078,0.2303,0.2149,0.147,new york
92,0.5593,0.1546,0.1918,0.0943,new york
93,0.5441,0.166,0.2092,0.0806,new york
94,0.4609,0.1507,0.2399,0.1485,new york
95,0.4272,0.1933,0.2113,0.1682,new york
96,0.4356,0.1851,0.2424,0.1369,new york
97,0.44,0.2126,0.2172,0.1302,new york
98,0.3909,0.1675,0.2743,0.1674,new york
99,0.4084,0.1705,0.2566,0.1646,new york
100,0.3003,0.2264,0.2456,0.2277,new york
101,0.3569,0.1933,0.2339,0.2158,new york
102,0.3406,0.1829,0.2254,0.2511,new york
103,0.418,0.178,0.2406,0.1634,new york
104,0.3293,0.2193,0.2458,0.2057,new york
105,0.4152,0.1797,0.2228,0.1823,new york
106,0.3795,0.203,0.2383,0.1792,new york
107,0.3996,0.1524,0.2441,0.2039,new york
108,0.3308,0.2324,0.2637,0.1731,new york
109,0.5051,0.1489,0.2448,0.1013,new york
110,0.4561,0.1546,0.2634,0.126,new york
111,0.2972,0.2136,0.2489,0.2403,new york
112,0.4686,0.1442,0.2385,0.1487,new york
113,0.4038,0.1594,0.2484,0.1884,new york
114,0.3195,0.2169,0.2363,0.2272,new york
115,0.311,0.2407,0.2225,0.2258,new york
116,0.3347,0.2248,0.2409,0.1997,new york
117,0.3144,0.1983,0.2175,0.2698,new york
118,0.3047,0.2106,0.2386,0.2462,new york
119,0.3251,0.2311,0.2515,0.1923,new york
120,0.3249,0.1765,0.2334,0.2652,new york
121,0.3665,0.1967,0.2227,0.2141,new york
122,0.3257,0.1738,0.2241,0.2764,new york
123,0.3836,0.2097,0.2554,0.1513,new york
124,0.3573,0.1995,0.2282,0.215,new york
125,0.4818,0.183,0.1974,0.1378,new york
126,0.3735,0.1758,0.2359,0.2148,new york
127,0.4282,0.1436,0.2603,0.1678,new york
128,0.4077,0.1875,0.2564,0.1483,new york
129,0.3569,0.2164,0.2603,0.1663,new york
130,0.3211,0.1754,0.2267,0.2768,new york
131,0.3791,0.1687,0.2386,0.2136,new york
132,0.3469,0.1916,0.204,0.2575,new york
133,0.4245,0.16,0.213,0.2025,new york
134,0.3896,0.1672,0.2528,0.1904,new york
135,0.5034,0.1336,0.2337,0.1294,new york
136,0.4591,0.1716,0.2167,0.1525,new york
137,0.2701,0.2732,0.2598,0.197,new york
138,0.4355,0.1784,0.2289,0.1572,new york
139,0.3106,0.1843,0.2357,0.2694,new york
140,0.3454,0.1882,0.2873,0.1791,new york
141,0.3002,0.2739,0.257,0.169,new york
142,0.3521,0.1874,0.261,0.1995,new york
143,0.3311,0.1742,0.2897,0.205,new york
144,0.3754,0.1574,0.2344,0.2328,new york
145,0.3429,0.1921,0.2662,0.1988,new york
146,0.5085,0.1452,0.241,0.1053,new york
147,0.3414,0.1723,0.2292,0.257,new york
148,0.2994,0.2016,0.2265,0.2724,new york
149,0.4106,0.1929,0.2354,0.1611,new york
150,0.2878,0.1935,0.2308,0.2879,new york
1,0.3196,0.1778,0.2343,0.2684,north carolina
2,0.3231,0.173,0.2202,0.2837,north carolina
3,0.3098,0.2052,0.2203,0.2646,north carolina
4,0.298,0.1628,0.2096,0.3296,north carolina
5,0.2881,0.1883,0.2232,0.3004,north carolina
6,0.2863,0.1844,0.2557,0.2735,north carolina
7,0.2762,0.1825,0.2581,0.2832,north carolina
8,0.3706,0.1779,0.2138,0.2377,north carolina
9,0.3994,0.1996,0.2394,0.1615,north carolina
10,0.3205,0.187,0.2196,0.2728,north carolina
11,0.46,0.1825,0.2275,0.13,north carolina
12,0.2431,0.2317,0.2064,0.3188,north carolina
13,0.3459,0.1984,0.2235,0.2321,north carolina
14,0.3134,0.2079,0.2568,0.2219,north carolina
15,0.2796,0.2442,0.257,0.2193,north carolina
16,0.2818,0.1968,0.2507,0.2707,north carolina
17,0.2914,0.2234,0.2727,0.2126,north carolina
18,0.2872,0.2507,0.2504,0.2117,north carolina
19,0.4347,0.1788,0.2496,0.1368,north carolina
20,0.4109,0.1603,0.2623,0.1665,north carolina
21,0.2194,0.2008,0.1991,0.3807,north carolina
22,0.2545,0.1742,0.1982,0.3731,north carolina
23,0.2562,0.1972,0.2152,0.3314,north carolina
24,0.2594,0.2505,0.225,0.2651,north carolina
25,0.3227,0.1487,0.2482,0.2805,north carolina
26,0.3688,0.1441,0.2633,0.2239,north carolina
27,0.262,0.2193,0.2074,0.3112,north carolina
28,0.3377,0.164,0.2302,0.2681,north carolina
29,0.4381,0.2138,0.1854,0.1627,north carolina
30,0.6226,0.1128,0.1577,0.1069,north carolina
31,0.3802,0.2193,0.2082,0.1923,north carolina
32,0.2416,0.219,0.2355,0.3039,north carolina
33,0.3233,0.2183,0.2456,0.2128,north carolina
34,0.5061,0.1571,0.2409,0.0959,north carolina
35,0.472,0.1364,0.2553,0.1363,north carolina
36,0.5739,0.1061,0.2201,0.0999,north carolina
37,0.4892,0.1391,0.2343,0.1375,north carolina
38,0.3234,0.2,0.2669,0.2097,north carolina
39,0.4216,0.1601,0.2427,0.1755,north carolina
40,0.6263,0.0824,0.2134,0.078,north carolina
41,0.6577,0.08,0.2033,0.059,north carolina
42,0.286,0.2341,0.2771,0.2027,north carolina
43,0.3254,0.2211,0.2481,0.2054,north carolina
44,0.364,0.2108,0.2518,0.1733,north carolina
45,0.3765,0.162,0.235,0.2265,north carolina
46,0.2647,0.2095,0.2288,0.2969,north carolina
47,0.2469,0.2095,0.1856,0.358,north carolina
48,0.2352,0.212,0.214,0.3388,north carolina
49,0.5804,0.1092,0.2405,0.0699,north carolina
50,0.5142,0.1375,0.1982,0.15,north carolina
51,0.3137,0.1669,0.2335,0.2859,north carolina
52,0.4026,0.2128,0.2053,0.1793,north carolina
53,0.3504,0.1767,0.2329,0.24,north carolina
54,0.369,0.1838,0.202,0.2452,north carolina
55,0.2862,0.1705,0.2181,0.3251,north carolina
56,0.5782,0.1733,0.1798,0.0686,north carolina
57,0.3245,0.2123,0.2452,0.2179,north carolina
58,0.3498,0.1754,0.2698,0.2049,north carolina
59,0.4394,0.1371,0.2438,0.1798,north carolina
60,0.2355,0.2168,0.25,0.2978,north carolina
61,0.3937,0.1441,0.2686,0.1936,north carolina
62,0.4861,0.1225,0.2568,0.1346,north carolina
63,0.3378,0.1659,0.2429,0.2533,north carolina
64,0.3158,0.19,0.2286,0.2657,north carolina
65,0.2662,0.1973,0.2219,0.3146,north carolina
66,0.2965,0.1816,0.2311,0.2909,north carolina
67,0.2778,0.202,0.2034,0.3167,north carolina
68,0.4551,0.1393,0.2471,0.1585,north carolina
69,0.3709,0.155,0.2546,0.2196,north carolina
70,0.2681,0.1496,0.2414,0.3409,north carolina
71,0.2842,0.2407,0.2371,0.2379,north carolina
72,0.3503,0.2121,0.2061,0.2315,north carolina
73,0.2678,0.1482,0.2068,0.3772,north carolina
74,0.4167,0.1557,0.2334,0.1942,north carolina
75,0.4774,0.1322,0.2234,0.1671,north carolina
76,0.2925,0.1739,0.2274,0.3061,north carolina
77,0.289,0.183,0.2188,0.3092,north carolina
78,0.2748,0.1505,0.2149,0.3598,north carolina
79,0.4025,0.1603,0.2435,0.1937,north carolina
80,0.281,0.1576,0.2621,0.2993,north carolina
81,0.2755,0.1713,0.2189,0.3342,north carolina
82,0.4404,0.1432,0.2478,0.1686,north carolina
83,0.3212,0.1872,0.2449,0.2466,north carolina
84,0.2841,0.1545,0.2325,0.3289,north carolina
85,0.2772,0.2022,0.2054,0.3151,north carolina
86,0.2854,0.2114,0.2006,0.3027,north carolina
87,0.2371,0.1752,0.2302,0.3575,north carolina
88,0.538,0.1213,0.2459,0.0948,north carolina
89,0.2897,0.1696,0.2183,0.3224,north carolina
90,0.2825,0.1776,0.2211,0.3188,north carolina
91,0.265,0.194,0.2214,0.3197,north carolina
92,0.4563,0.122,0.2685,0.1532,north carolina
93,0.3263,0.2428,0.2327,0.1982,north carolina
94,0.2614,0.1797,0.232,0.327,north carolina
95,0.3768,0.1665,0.2318,0.2249,north carolina
96,0.3228,0.1648,0.2438,0.2685,north carolina
97,0.2942,0.1457,0.2425,0.3175,north carolina
98,0.5211,0.1209,0.2654,0.0926,north carolina
99,0.2908,0.2069,0.2389,0.2635,north carolina
100,0.3176,0.2176,0.2389,0.2259,north carolina
101,0.3434,0.1896,0.2454,0.2216,north carolina
102,0.3356,0.1964,0.2458,0.2221,north carolina
103,0.449,0.1375,0.2577,0.1558,north carolina
104,0.573,0.1093,0.2431,0.0747,north carolina
105,0.5721,0.0998,0.257,0.0711,north carolina
106,0.3042,0.2412,0.2366,0.218,north carolina
107,0.4244,0.1749,0.2591,0.1416,north carolina
108,0.3042,0.1715,0.2531,0.2712,north carolina
109,0.3246,0.1797,0.2429,0.2529,north carolina
110,0.2553,0.1899,0.242,0.3128,north carolina
111,0.2878,0.1713,0.2336,0.3073,north carolina
112,0.2788,0.1859,0.1903,0.345,north carolina
113,0.3203,0.1945,0.2286,0.2566,north carolina
114,0.4169,0.2213,0.2136,0.1483,north carolina
115,0.3758,0.177,0.2303,0.2169,north carolina
116,0.364,0.1738,0.253,0.2093,north carolina
117,0.3327,0.1676,0.2473,0.2524,north carolina
118,0.3053,0.2127,0.201,0.281,north carolina
119,0.3241,0.2809,0.2086,0.1864,north carolina
120,0.2845,0.2391,0.2333,0.2431,north carolina
1,0.3118,0.1606,0.2107,0.3169,ohio
2,0.2671,0.1973,0.2441,0.2916,ohio
3,0.3561,0.1779,0.2282,0.2378,ohio
4,0.2709,0.1941,0.2217,0.3133,ohio
5,0.2571,0.1863,0.2217,0.3349,ohio
6,0.5283,0.1237,0.2301,0.1179,ohio
7,0.4504,0.135,0.2606,0.1539,ohio
8,0.3452,0.215,0.2652,0.1746,ohio
9,0.5214,0.1707,0.1975,0.1105,ohio
10,0.3437,0.249,0.2207,0.1866,ohio
11,0.239,0.2712,0.2554,0.2344,ohio
12,0.3271,0.2074,0.2612,0.2043,ohio
13,0.3609,0.2074,0.2271,0.2047,ohio
14,0.3147,0.1848,0.2615,0.239,ohio
15,0.2841,0.1925,0.2621,0.2612,ohio
16,0.4887,0.1339,0.2454,0.132,ohio
17,0.2657,0.1661,0.2652,0.303,ohio
18,0.4921,0.1865,0.2309,0.0905,ohio
19,0.5365,0.1302,0.2341,0.0992,ohio
20,0.3484,0.176,0.2759,0.1997,ohio
21,0.581,0.1143,0.2206,0.0842,ohio
22,0.4063,0.1892,0.2493,0.1552,ohio
23,0.3664,0.1595,0.2655,0.2086,ohio
24,0.5497,0.1182,0.2319,0.1002,ohio
25,0.3122,0.2378,0.2532,0.1967,ohio
26,0.2718,0.2172,0.2722,0.2388,ohio
27,0.5514,0.1166,0.2342,0.0979,ohio
28,0.4398,0.1505,0.2414,0.1683,ohio
29,0.3188,0.1875,0.2665,0.2272,ohio
30,0.3756,0.1692,0.2751,0.1801,ohio
31,0.4444,0.2095,0.2231,0.123,ohio
32,0.34,0.2276,0.2299,0.2024,ohio
33,0.3456,0.2122,0.2291,0.213,ohio
34,0.3276,0.2145,0.2546,0.2033,ohio
35,0.2441,0.2187,0.2784,0.2588,ohio
36,0.3479,0.1659,0.2722,0.2141,ohio
37,0.4913,0.1317,0.2541,0.123,ohio
38,0.4152,0.1386,0.2333,0.213,ohio
39,0.2675,0.2587,0.236,0.2378,ohio
40,0.3418,0.1883,0.2435,0.2263,ohio
41,0.4356,0.1546,0.2465,0.1633,ohio
42,0.4175,0.1543,0.2437,0.1846,ohio
43,0.2758,0.2067,0.2261,0.2914,ohio
44,0.2707,0.2589,0.2242,0.2461,ohio
45,0.2561,0.2055,0.2512,0.2872,ohio
46,0.3343,0.1779,0.2392,0.2486,ohio
47,0.4294,0.1483,0.2164,0.2059,ohio
48,0.3825,0.1717,0.2528,0.193,ohio
49,0.2442,0.239,0.2349,0.2819,ohio
50,0.3345,0.1654,0.2337,0.2664,ohio
51,0.3045,0.1931,0.2506,0.2518,ohio
52,0.4966,0.1219,0.2371,0.1445,ohio
53,0.3401,0.1831,0.2389,0.2379,ohio
54,0.4625,0.1367,0.2343,0.1665,ohio
55,0.3503,0.1744,0.2434,0.2319,ohio
56,0.2856,0.2011,0.2342,0.2791,ohio
57,0.3127,0.1525,0.2293,0.3056,ohio
58,0.2493,0.2427,0.2414,0.2666,ohio
59,0.371,0.1486,0.2537,0.2266,ohio
60,0.3349,0.1785,0.2342,0.2524,ohio
61,0.3935,0.1497,0.2594,0.1975,ohio
62,0.4446,0.1372,0.2123,0.2059,ohio
63,0.2774,0.1965,0.2366,0.2895,ohio
64,0.2684,0.1839,0.2272,0.3205,ohio
65,0.3709,0.1483,0.2761,0.2047,ohio
66,0.3065,0.1862,0.22,0.2874,ohio
67,0.5118,0.1294,0.2356,0.1231,ohio
68,0.438,0.1489,0.2275,0.1855,ohio
69,0.404,0.1437,0.2561,0.1962,ohio
70,0.3117,0.1685,0.2252,0.2946,ohio
71,0.3492,0.1782,0.2504,0.2221,ohio
72,0.2964,0.1569,0.2214,0.3253,ohio
73,0.4839,0.1402,0.2347,0.1412,ohio
74,0.3252,0.1688,0.2407,0.2652,ohio
75,0.3156,0.1953,0.2426,0.2465,ohio
76,0.3928,0.1435,0.2384,0.2252,ohio
77,0.37,0.1733,0.2562,0.2004,ohio
78,0.3024,0.1752,0.2264,0.296,ohio
79,0.2767,0.1894,0.2376,0.2962,ohio
80,0.3,0.1641,0.2183,0.3176,ohio
81,0.2807,0.1485,0.195,0.3758,ohio
82,0.2568,0.1611,0.2062,0.3759,ohio
83,0.304,0.1708,0.1976,0.3275,ohio
84,0.2855,0.1364,0.1997,0.3785,ohio
85,0.266,0.1483,0.2081,0.3776,ohio
86,0.3222,0.1693,0.2054,0.3031,ohio
87,0.2698,0.1687,0.1974,0.3641,ohio
88,0.2552,0.1673,0.1935,0.384,ohio
89,0.3053,0.2057,0.2139,0.2751,ohio
90,0.3136,0.2153,0.2041,0.2671,ohio
91,0.2763,0.1617,0.2225,0.3395,ohio
92,0.2869,0.1872,0.2341,0.2918,ohio
93,0.3008,0.1736,0.2262,0.2994,ohio
94,0.3327,0.2167,0.2283,0.2224,ohio
95,0.2768,0.1678,0.2333,0.3221,ohio
